loyalty_id,customer_id,points_earned,source,date_earned
14266,9155,142,Purchase,2025-03-13
14267,4790,495,Referral,2025-08-17
14268,39588,393,Referral,2025-03-03
14269,28491,411,Purchase,2025-05-10
14270,8875,53,Referral,2025-08-27
14271,16603,437,Purchase,2025-08-03
14272,38140,398,Bonus,2025-07-15
14273,38397,488,Bonus,2025-08-18
14274,19576,243,Purchase,2025-06-15
14275,43469,261,Bonus,2025-09-07
14276,36230,419,Referral,2025-12-06
14277,25109,146,Bonus,2025-10-23
14278,32229,84,Purchase,2025-10-23
14279,40205,291,Referral,2025-11-04
14280,19926,138,Purchase,2025-09-02
14281,9834,93,Bonus,2025-07-18
14282,31680,213,Referral,2026-01-04
14283,24921,155,Bonus,2025-06-13
14284,23402,284,Referral,2025-09-20
14285,40031,105,Purchase,2025-08-23
14286,5747,130,Purchase,2026-01-14
14287,11728,361,Bonus,2025-04-28
14288,35614,263,Bonus,2025-11-06
14289,14106,25,Referral,2025-03-04
14290,37764,154,Bonus,2025-10-15
14291,49831,43,Bonus,2026-01-22
14292,23343,277,Purchase,2025-02-28
14293,36252,457,Referral,2025-09-09
14294,16823,338,Referral,2025-05-23
14295,49097,154,Referral,2025-09-30
14296,1511,317,Referral,2025-06-11
14297,24714,202,Purchase,2025-05-26
14298,27614,204,Purchase,2025-09-19
14299,44782,336,Referral,2025-11-01
14300,6065,380,Bonus,2025-04-25
14301,38002,61,Bonus,2025-03-02
14302,40053,192,Bonus,2025-03-24
14303,35757,259,Purchase,2026-01-20
14304,13290,310,Bonus,2025-07-25
14305,20814,263,Bonus,2025-08-05
14306,48300,180,Bonus,2025-06-08
14307,4519,36,Purchase,2026-01-10
14308,33825,371,Purchase,2025-09-30
14309,43347,119,Referral,2025-08-10
14310,37128,239,Purchase,2025-02-25
14311,44575,180,Bonus,2025-06-26
14312,11045,381,Purchase,2025-07-12
14313,38455,57,Bonus,2025-11-17
14314,17822,465,Bonus,2025-03-05
14315,27496,11,Bonus,2025-07-15
14316,40681,211,Referral,2025-05-18
14317,19586,103,Purchase,2025-09-10
14318,23227,340,Purchase,2025-07-14
14319,36183,122,Purchase,2025-09-05
14320,46457,54,Bonus,2026-01-13
14321,6103,12,Purchase,2026-01-15
14322,24285,291,Purchase,2025-08-07
14323,47798,190,Purchase,2025-03-12
14324,32599,127,Bonus,2025-07-01
14325,36327,164,Referral,2025-09-22
14326,10464,117,Bonus,2025-12-07
14327,26666,226,Purchase,2025-03-23
14328,33127,140,Purchase,2026-01-22
14329,33641,362,Bonus,2025-05-05
14330,31332,416,Purchase,2025-09-25
14331,26228,327,Bonus,2025-05-16
14332,35310,120,Bonus,2025-07-01
14333,30719,68,Purchase,2025-11-20
14334,17601,71,Referral,2025-06-24
14335,46907,419,Bonus,2025-03-19
14336,6798,81,Bonus,2025-08-19
14337,43749,47,Referral,2025-12-04
14338,1513,463,Bonus,2025-07-14
14339,2342,91,Purchase,2025-05-05
14340,35979,51,Referral,2025-05-21
14341,17123,432,Bonus,2026-01-17
14342,16499,277,Purchase,2025-03-30
14343,32845,459,Bonus,2025-08-18
14344,18245,91,Referral,2025-10-20
14345,2850,84,Purchase,2025-10-05
14346,8983,496,Purchase,2025-06-12
14347,36107,161,Purchase,2025-04-24
14348,42413,89,Bonus,2025-03-07
14349,17683,235,Referral,2025-10-12
14350,6680,169,Referral,2025-11-09
14351,640,483,Bonus,2025-09-09
14352,45523,202,Referral,2025-03-10
14353,18475,22,Bonus,2025-03-25
14354,34306,99,Bonus,2025-03-13
14355,8077,125,Purchase,2025-08-03
14356,1062,133,Referral,2026-02-20
14357,17738,293,Referral,2025-08-01
14358,47653,40,Purchase,2025-06-26
14359,18249,179,Purchase,2025-10-13
14360,991,24,Purchase,2025-04-28
14361,38278,45,Referral,2025-12-20
14362,47287,351,Purchase,2026-02-07
14363,29583,133,Purchase,2025-11-11
14364,32572,428,Bonus,2025-10-02
14365,28490,13,Referral,2025-11-12
14366,8666,187,Bonus,2025-11-08
14367,9064,335,Referral,2026-02-09
14368,17071,116,Referral,2025-12-02
14369,22681,26,Referral,2025-11-10
14370,15543,301,Bonus,2025-10-23
14371,27550,234,Referral,2025-03-12
14372,2507,153,Referral,2025-11-06
14373,34697,224,Referral,2025-04-05
14374,38135,342,Purchase,2025-12-02
14375,10737,354,Bonus,2025-09-13
14376,30978,343,Referral,2025-12-01
14377,9364,321,Bonus,2025-07-09
14378,10254,302,Referral,2025-03-06
14379,23870,320,Bonus,2025-08-18
14380,8855,298,Bonus,2025-07-07
14381,47455,481,Bonus,2025-07-17
14382,41061,352,Purchase,2025-06-27
14383,20632,307,Bonus,2026-02-01
14384,15620,466,Purchase,2026-02-01
14385,7749,273,Purchase,2025-07-24
14386,14591,61,Bonus,2025-11-14
14387,2780,139,Purchase,2025-06-07
14388,13523,23,Bonus,2025-09-10
14389,2715,358,Referral,2025-11-09
14390,25278,95,Purchase,2025-06-13
14391,47659,415,Bonus,2025-11-13
14392,25493,473,Purchase,2025-06-11
14393,12270,99,Purchase,2025-04-25
14394,47803,326,Referral,2025-09-21
14395,46006,402,Referral,2025-11-03
14396,12567,429,Referral,2025-09-20
14397,36037,328,Referral,2025-08-11
14398,11518,134,Bonus,2025-10-13
14399,15629,278,Referral,2025-09-22
14400,38907,325,Purchase,2025-05-22
14401,27552,353,Bonus,2025-04-17
14402,43647,52,Bonus,2025-09-01
14403,46681,187,Referral,2025-10-12
14404,10890,72,Bonus,2025-09-17
14405,23125,499,Purchase,2026-01-11
14406,19739,209,Referral,2025-05-19
14407,15337,86,Bonus,2025-10-28
14408,49902,211,Purchase,2025-12-01
14409,10752,372,Referral,2025-08-09
14410,49136,91,Purchase,2025-12-17
14411,38188,390,Purchase,2025-11-30
14412,30598,220,Bonus,2025-02-25
14413,23792,100,Purchase,2026-01-21
14414,48104,378,Purchase,2025-07-06
14415,22556,359,Bonus,2025-05-06
14416,3534,135,Purchase,2025-11-09
14417,36418,140,Bonus,2025-12-21
14418,8812,127,Bonus,2025-04-21
14419,7795,296,Bonus,2025-09-14
14420,18197,365,Bonus,2025-12-06
14421,23169,372,Bonus,2025-11-28
14422,18547,89,Purchase,2025-03-14
14423,21117,316,Referral,2025-05-27
14424,3415,469,Purchase,2025-11-07
14425,22686,108,Referral,2025-03-17
14426,42056,495,Referral,2025-06-19
14427,49263,159,Referral,2025-10-28
14428,46985,374,Bonus,2025-12-22
14429,30846,181,Referral,2025-11-19
14430,19829,312,Purchase,2025-08-12
14431,39454,73,Purchase,2025-10-05
14432,1844,181,Bonus,2025-08-07
14433,19379,343,Referral,2025-11-27
14434,15564,374,Bonus,2025-03-05
14435,31091,244,Referral,2026-02-08
14436,2623,482,Purchase,2025-11-25
14437,5214,372,Purchase,2026-02-05
14438,34235,79,Referral,2026-02-20
14439,22056,366,Purchase,2025-07-26
14440,46409,477,Bonus,2025-11-24
14441,44424,231,Bonus,2025-08-20
14442,33579,425,Purchase,2025-08-02
14443,48516,337,Referral,2025-10-25
14444,39257,252,Bonus,2025-12-24
14445,48521,51,Purchase,2026-02-19
14446,44592,117,Bonus,2025-12-22
14447,44332,259,Purchase,2025-03-29
14448,33951,50,Referral,2025-05-22
14449,35259,423,Purchase,2025-06-04
14450,38550,320,Purchase,2025-05-27
14451,29945,403,Referral,2025-06-21
14452,10036,42,Referral,2025-05-05
14453,3735,72,Referral,2025-09-16
14454,22681,58,Referral,2025-06-04
14455,45166,267,Referral,2025-06-13
14456,16029,304,Referral,2026-01-23
14457,29206,243,Referral,2025-10-18
14458,9214,83,Referral,2025-11-19
14459,43624,188,Referral,2025-11-15
14460,19357,484,Purchase,2025-06-17
14461,1702,236,Bonus,2025-11-15
14462,26747,441,Purchase,2025-11-08
14463,31755,174,Purchase,2025-07-05
14464,12583,193,Bonus,2025-07-29
14465,47944,236,Bonus,2025-12-11
14466,20008,364,Purchase,2025-05-05
14467,33076,435,Referral,2026-02-07
14468,30479,414,Bonus,2025-03-17
14469,5045,420,Bonus,2026-02-13
14470,36028,439,Referral,2025-10-23
14471,30020,312,Bonus,2025-06-23
14472,4276,278,Bonus,2025-12-12
14473,15030,360,Purchase,2025-03-20
14474,36183,162,Bonus,2025-09-21
14475,39630,234,Bonus,2025-11-12
14476,41298,132,Purchase,2025-10-31
14477,23659,449,Purchase,2026-01-29
14478,23366,454,Purchase,2025-03-04
14479,35747,273,Purchase,2025-12-21
14480,46204,144,Bonus,2025-10-10
14481,7492,91,Purchase,2025-07-22
14482,42015,190,Referral,2025-09-06
14483,36167,414,Purchase,2025-06-08
14484,16158,415,Purchase,2025-05-07
14485,32600,106,Purchase,2025-10-22
14486,26202,78,Purchase,2025-04-10
14487,39343,497,Referral,2025-04-26
14488,6494,177,Bonus,2026-01-21
14489,47858,153,Purchase,2025-09-07
14490,35147,242,Purchase,2026-01-24
14491,22330,189,Referral,2025-11-04
14492,24043,382,Bonus,2025-10-01
14493,24220,140,Purchase,2025-12-31
14494,29778,16,Referral,2025-05-28
14495,34081,34,Bonus,2026-01-30
14496,12572,292,Referral,2025-05-05
14497,7102,472,Referral,2025-05-24
14498,5660,372,Purchase,2025-08-11
14499,3398,257,Referral,2025-12-23
14500,33124,64,Purchase,2025-08-02
14501,30486,168,Purchase,2025-05-29
14502,30485,106,Purchase,2025-09-11
14503,46410,171,Referral,2025-05-12
14504,37399,112,Referral,2026-01-29
14505,20365,273,Purchase,2025-06-04
14506,43304,23,Referral,2025-06-11
14507,21413,466,Purchase,2025-06-16
14508,42832,114,Purchase,2025-06-01
14509,31878,28,Purchase,2025-10-18
14510,46235,108,Purchase,2025-06-06
14511,30457,84,Referral,2025-03-05
14512,26211,345,Referral,2025-10-01
14513,32689,204,Purchase,2025-07-21
14514,12863,105,Purchase,2025-07-22
14515,45638,186,Referral,2025-10-13
14516,10741,291,Referral,2025-03-14
14517,40675,203,Purchase,2025-11-26
14518,42381,139,Bonus,2025-11-22
14519,29015,188,Purchase,2025-08-12
14520,24460,83,Purchase,2025-10-06
14521,6002,354,Purchase,2026-02-14
14522,40537,159,Referral,2025-08-20
14523,14656,491,Purchase,2025-11-08
14524,25482,246,Referral,2025-07-13
14525,8079,97,Referral,2025-10-15
14526,3939,100,Bonus,2025-12-23
14527,39444,220,Referral,2026-01-01
14528,18289,422,Purchase,2025-05-18
14529,813,410,Referral,2025-02-25
14530,30812,466,Bonus,2025-06-22
14531,13796,386,Purchase,2025-08-27
14532,3154,202,Purchase,2025-09-28
14533,44412,387,Referral,2026-02-08
14534,18389,39,Purchase,2025-11-02
14535,10358,348,Referral,2025-05-15
14536,2786,198,Bonus,2025-08-15
14537,15563,181,Purchase,2025-08-16
14538,33374,378,Referral,2025-10-13
14539,13791,377,Purchase,2025-07-28
14540,5949,325,Purchase,2026-01-18
14541,29801,237,Bonus,2025-10-05
14542,42596,101,Referral,2025-08-03
14543,23389,395,Referral,2025-03-25
14544,47440,326,Referral,2025-07-20
14545,36447,168,Purchase,2025-06-01
14546,27212,347,Purchase,2025-11-01
14547,41959,307,Bonus,2026-01-16
14548,5236,438,Referral,2026-02-23
14549,45064,141,Bonus,2025-07-08
14550,36065,176,Bonus,2025-04-16
14551,22936,326,Bonus,2025-06-28
14552,29234,321,Referral,2025-04-10
14553,37474,204,Referral,2026-01-20
14554,24687,334,Referral,2025-04-14
14555,19448,258,Referral,2025-04-26
14556,37340,178,Purchase,2025-07-19
14557,49643,94,Purchase,2025-11-04
14558,17921,308,Bonus,2026-02-24
14559,27105,143,Bonus,2025-08-26
14560,28254,266,Referral,2025-06-15
14561,35000,436,Purchase,2025-11-20
14562,25522,137,Bonus,2026-01-20
14563,17042,157,Referral,2025-08-25
14564,41165,116,Referral,2025-09-04
14565,6921,252,Bonus,2025-03-22
14566,33790,148,Referral,2025-10-19
14567,32478,372,Purchase,2025-10-06
14568,45327,363,Bonus,2026-01-16
14569,8993,469,Purchase,2025-07-03
14570,30279,262,Purchase,2025-12-12
14571,30153,326,Referral,2025-08-06
14572,30084,188,Purchase,2025-10-15
14573,49923,66,Purchase,2025-07-26
14574,14597,16,Bonus,2026-02-21
14575,11154,369,Purchase,2025-08-13
14576,46306,35,Bonus,2025-08-17
14577,31720,251,Purchase,2025-09-08
14578,28098,32,Referral,2025-09-07
14579,21474,268,Referral,2026-02-23
14580,22975,315,Bonus,2025-05-11
14581,8670,475,Bonus,2026-01-01
14582,14114,88,Referral,2025-06-15
14583,42252,301,Bonus,2026-02-25
14584,21251,23,Purchase,2025-02-25
14585,3929,397,Referral,2025-12-24
14586,42381,69,Purchase,2025-07-15
14587,3502,178,Referral,2025-07-28
14588,28947,263,Referral,2025-06-03
14589,14139,276,Purchase,2025-12-19
14590,17628,347,Bonus,2025-10-12
14591,33695,49,Referral,2025-08-22
14592,35925,273,Bonus,2025-12-29
14593,29515,189,Purchase,2026-01-15
14594,12848,173,Purchase,2025-08-02
14595,15642,292,Bonus,2025-05-02
14596,4919,41,Purchase,2025-11-12
14597,9705,358,Referral,2025-06-12
14598,35336,323,Referral,2025-12-13
14599,25400,39,Bonus,2025-10-02
14600,35736,443,Bonus,2025-04-25
14601,10360,435,Purchase,2025-08-05
14602,10773,280,Bonus,2026-02-05
14603,42772,82,Referral,2025-10-25
14604,14384,495,Bonus,2026-02-07
14605,45,404,Purchase,2025-07-25
14606,17539,369,Referral,2025-11-22
14607,36276,106,Referral,2025-12-11
14608,38248,91,Bonus,2025-09-27
14609,22980,498,Bonus,2025-12-24
14610,49529,146,Bonus,2025-08-25
14611,31338,440,Referral,2025-11-09
14612,36746,253,Bonus,2025-12-05
14613,13063,456,Purchase,2025-08-09
14614,40045,29,Bonus,2026-01-15
14615,12368,416,Bonus,2025-07-15
14616,28213,473,Purchase,2025-08-17
14617,18703,73,Referral,2025-04-07
14618,33073,35,Referral,2025-10-24
14619,11296,246,Bonus,2025-11-03
14620,47792,434,Purchase,2025-04-10
14621,45442,283,Purchase,2025-11-11
14622,41097,460,Referral,2025-08-10
14623,9052,361,Bonus,2025-08-07
14624,642,323,Referral,2025-12-30
14625,22539,461,Purchase,2026-01-28
14626,42589,172,Referral,2025-10-11
14627,5886,454,Bonus,2025-06-28
14628,14643,418,Bonus,2025-10-03
14629,13389,463,Purchase,2026-02-09
14630,14804,169,Bonus,2025-10-01
14631,41404,482,Bonus,2025-07-17
14632,31764,357,Purchase,2025-10-26
14633,44399,416,Referral,2025-06-04
14634,19880,457,Bonus,2025-08-27
14635,7477,299,Referral,2025-08-24
14636,10873,495,Purchase,2026-01-14
14637,41670,260,Purchase,2025-11-29
14638,35644,79,Purchase,2025-04-04
14639,12665,475,Purchase,2025-11-09
14640,17856,375,Purchase,2025-06-28
14641,25968,30,Bonus,2025-04-06
14642,12502,101,Purchase,2025-05-15
14643,4829,92,Bonus,2026-01-12
14644,35637,239,Purchase,2025-06-05
14645,19470,42,Purchase,2026-01-18
14646,43219,477,Purchase,2025-09-01
14647,15182,70,Bonus,2025-12-31
14648,28197,285,Purchase,2026-01-20
14649,31561,424,Referral,2025-08-22
14650,36456,439,Referral,2025-03-09
14651,22124,490,Referral,2025-05-19
14652,44521,166,Bonus,2025-09-26
14653,1444,245,Referral,2025-05-14
14654,11261,463,Purchase,2025-10-26
14655,36212,342,Referral,2025-06-09
14656,5388,320,Bonus,2025-08-17
14657,44311,285,Referral,2025-03-17
14658,41080,390,Bonus,2026-01-26
14659,37155,234,Bonus,2025-05-28
14660,7290,201,Purchase,2025-11-26
14661,16829,28,Referral,2025-04-12
14662,41557,237,Referral,2025-03-11
14663,3282,426,Referral,2026-02-23
14664,34243,265,Referral,2025-04-24
14665,43314,58,Referral,2025-11-11
14666,5089,28,Bonus,2025-12-15
14667,13716,449,Referral,2026-02-03
14668,30390,139,Bonus,2025-11-18
14669,167,85,Referral,2025-08-05
14670,7590,236,Purchase,2025-09-20
14671,49351,147,Referral,2025-03-23
14672,46137,423,Purchase,2025-11-19
14673,14821,53,Bonus,2025-07-07
14674,5299,77,Purchase,2025-07-15
14675,22793,135,Referral,2025-05-07
14676,40247,496,Referral,2025-12-18
14677,36290,249,Referral,2025-10-13
14678,48508,492,Purchase,2025-10-11
14679,33421,96,Bonus,2025-11-30
14680,45730,419,Bonus,2025-08-17
14681,22078,221,Referral,2025-12-20
14682,9603,323,Purchase,2026-01-17
14683,23278,34,Bonus,2025-11-01
14684,11564,371,Referral,2025-12-24
14685,30912,45,Purchase,2025-09-15
14686,18625,169,Bonus,2025-10-30
14687,22537,472,Bonus,2026-01-27
14688,44007,345,Bonus,2025-12-11
14689,47735,159,Purchase,2026-02-14
14690,12222,96,Referral,2025-08-12
14691,30549,480,Purchase,2025-05-10
14692,14072,408,Purchase,2025-08-05
14693,48210,450,Bonus,2026-02-07
14694,103,230,Bonus,2026-02-08
14695,5342,467,Bonus,2025-03-08
14696,1660,277,Referral,2025-03-16
14697,17401,112,Bonus,2025-12-18
14698,40681,274,Purchase,2025-04-12
14699,25715,95,Purchase,2025-04-05
14700,31383,374,Purchase,2025-07-09
14701,14742,384,Bonus,2025-11-19
14702,7967,262,Referral,2025-10-07
14703,18365,267,Bonus,2025-06-28
14704,44781,192,Purchase,2025-11-09
14705,39060,202,Referral,2025-07-27
14706,6687,65,Bonus,2025-04-01
14707,21651,82,Purchase,2025-08-25
14708,24589,120,Referral,2025-03-17
14709,30646,61,Purchase,2025-10-26
14710,35802,184,Purchase,2026-02-15
14711,22250,471,Bonus,2025-08-29
14712,43603,245,Referral,2025-03-07
14713,47820,82,Bonus,2025-08-18
14714,23363,137,Bonus,2026-01-26
14715,34507,450,Referral,2025-10-12
14716,27180,234,Referral,2025-09-21
14717,30683,466,Purchase,2025-09-16
14718,11169,155,Bonus,2025-08-22
14719,48703,425,Purchase,2025-11-07
14720,28058,115,Referral,2025-05-07
14721,32166,421,Purchase,2026-01-13
14722,1785,165,Purchase,2025-05-08
14723,197,306,Referral,2025-06-26
14724,20222,234,Referral,2025-11-10
14725,14300,436,Bonus,2025-12-28
14726,10592,113,Bonus,2025-06-29
14727,45853,340,Bonus,2026-01-24
14728,34412,387,Bonus,2025-06-06
14729,25747,14,Purchase,2025-11-14
14730,40307,132,Referral,2025-05-30
14731,10651,479,Referral,2025-10-05
14732,12327,315,Bonus,2025-07-05
14733,37060,184,Referral,2025-12-20
14734,14417,115,Bonus,2025-12-19
14735,47863,211,Purchase,2025-04-16
14736,40249,71,Bonus,2025-11-29
14737,43961,146,Purchase,2025-08-15
14738,15460,457,Purchase,2025-04-22
14739,43208,102,Purchase,2025-06-27
14740,28644,420,Bonus,2025-06-12
14741,11217,49,Referral,2025-03-02
14742,36930,493,Purchase,2026-01-08
14743,25431,219,Bonus,2025-12-05
14744,27465,497,Purchase,2025-05-10
14745,45431,14,Bonus,2025-11-21
14746,41929,442,Purchase,2025-04-27
14747,8132,373,Purchase,2025-09-10
14748,21586,221,Purchase,2025-06-24
14749,1066,122,Referral,2025-08-30
14750,1696,352,Purchase,2026-02-06
14751,9167,107,Bonus,2025-07-20
14752,28631,291,Bonus,2025-12-28
14753,7538,369,Referral,2025-09-01
14754,29244,92,Purchase,2025-07-21
14755,5283,30,Purchase,2026-02-22
14756,36636,179,Referral,2025-09-07
14757,13639,102,Referral,2025-08-28
14758,41200,369,Purchase,2025-06-06
14759,46824,123,Purchase,2025-08-01
14760,535,184,Referral,2025-08-12
14761,36510,118,Bonus,2025-07-13
14762,23193,232,Purchase,2026-01-22
14763,42744,334,Referral,2025-08-29
14764,44436,73,Referral,2025-05-27
14765,10324,130,Referral,2025-04-02
14766,2948,395,Bonus,2025-04-17
14767,43613,205,Purchase,2025-07-05
14768,34076,336,Bonus,2026-01-08
14769,44878,69,Purchase,2025-05-14
14770,46121,207,Referral,2025-09-24
14771,1768,279,Purchase,2026-02-04
14772,30197,482,Purchase,2025-08-25
14773,20589,157,Referral,2025-05-12
14774,31768,61,Bonus,2025-10-30
14775,5524,20,Bonus,2025-04-12
14776,18288,22,Purchase,2025-12-24
14777,30950,168,Referral,2025-11-11
14778,40301,223,Bonus,2025-05-03
14779,16088,354,Purchase,2025-08-08
14780,5238,94,Purchase,2025-10-08
14781,48670,279,Purchase,2025-02-27
14782,9096,239,Referral,2025-07-12
14783,10682,407,Purchase,2025-05-14
14784,41544,12,Purchase,2025-05-01
14785,14786,320,Purchase,2025-02-27
14786,39445,29,Bonus,2025-03-07
14787,9961,247,Purchase,2025-10-03
14788,19348,468,Referral,2026-02-02
14789,35250,78,Purchase,2025-09-03
14790,142,40,Referral,2025-07-25
14791,15409,290,Purchase,2025-03-04
14792,40436,383,Bonus,2025-09-13
14793,7202,388,Referral,2025-05-24
14794,21564,288,Bonus,2025-07-03
14795,34011,489,Bonus,2025-07-14
14796,37689,221,Bonus,2026-02-06
14797,6660,54,Purchase,2025-04-23
14798,34074,62,Referral,2025-08-12
14799,5648,440,Referral,2025-11-26
14800,6877,343,Purchase,2025-11-16
14801,12692,331,Bonus,2025-09-01
14802,46873,101,Purchase,2025-04-30
14803,38064,500,Referral,2025-07-16
14804,12654,42,Referral,2025-05-15
14805,30742,176,Referral,2025-10-25
14806,37814,447,Bonus,2025-10-15
14807,3487,277,Bonus,2025-06-03
14808,38004,392,Purchase,2025-08-16
14809,47219,440,Referral,2025-03-25
14810,6215,314,Purchase,2025-08-29
14811,44950,398,Bonus,2025-08-26
14812,834,217,Referral,2025-03-07
14813,48145,43,Bonus,2025-05-31
14814,32311,44,Purchase,2025-06-21
14815,25046,75,Purchase,2025-08-25
14816,22424,329,Purchase,2025-04-12
14817,20092,356,Referral,2026-02-03
14818,34602,353,Referral,2026-02-16
14819,41814,232,Referral,2025-09-23
14820,26557,439,Bonus,2025-06-29
14821,40343,185,Bonus,2025-10-12
14822,34335,108,Referral,2025-03-05
14823,54,24,Referral,2025-06-12
14824,25261,377,Bonus,2025-06-15
14825,39756,456,Referral,2025-10-16
14826,47640,355,Referral,2025-09-21
14827,32132,492,Purchase,2025-05-09
14828,42563,256,Purchase,2025-08-03
14829,7670,167,Referral,2025-09-10
14830,31057,253,Purchase,2025-05-09
14831,49392,148,Referral,2025-12-23
14832,24214,463,Referral,2025-08-03
14833,44280,12,Bonus,2025-04-13
14834,17466,277,Bonus,2025-03-25
14835,47890,298,Bonus,2025-10-10
14836,26196,44,Referral,2026-01-09
14837,30093,76,Bonus,2025-07-05
14838,17083,238,Bonus,2025-06-18
14839,2077,487,Bonus,2026-01-05
14840,37831,147,Purchase,2025-06-29
14841,48131,168,Bonus,2026-01-02
14842,21409,492,Referral,2026-02-11
14843,35847,490,Bonus,2025-08-13
14844,37479,84,Bonus,2025-09-18
14845,15124,255,Bonus,2025-09-15
14846,16658,226,Purchase,2025-03-08
14847,45486,486,Referral,2026-02-07
14848,36137,359,Referral,2026-01-04
14849,40362,311,Referral,2026-01-10
14850,28757,407,Bonus,2025-07-06
14851,40909,188,Bonus,2026-02-15
14852,32766,214,Purchase,2026-01-27
14853,37169,468,Purchase,2025-11-25
