customer_id,tier_id,points_balance,join_date
9377,3,9341,2023-12-05
22516,4,12690,2024-12-30
3517,4,11181,2022-12-27
43453,3,8108,2025-06-14
44211,4,11157,2021-11-22
37904,3,5566,2024-04-04
9023,4,13212,2023-10-15
39786,4,14645,2025-01-15
5273,1,231,2024-10-21
41403,4,12571,2022-12-28
5760,4,11006,2021-05-30
1449,3,9306,2022-08-22
41643,4,12155,2023-11-07
45989,4,12536,2022-11-21
2535,4,10077,2021-12-05
17877,3,9367,2024-09-29
34615,2,3475,2022-07-22
43170,3,5818,2022-01-14
1433,4,11497,2022-03-04
37672,4,13590,2022-03-01
30537,2,4125,2023-03-13
31394,2,3183,2024-05-19
45094,3,7932,2024-06-16
6953,3,9792,2022-03-05
49616,3,8378,2024-07-27
2032,2,1237,2026-01-23
25395,3,5232,2025-07-15
49557,3,9276,2025-04-09
48850,3,8692,2025-10-31
19861,2,4919,2022-07-20
34037,3,6632,2025-02-18
48472,3,5849,2024-09-25
35329,2,4604,2023-11-19
30186,3,9683,2024-07-27
2209,2,2292,2021-04-17
40953,1,967,2025-04-21
2856,4,11296,2021-11-16
11236,2,2549,2022-04-25
14944,2,4585,2022-08-16
44054,3,9418,2023-06-26
27394,4,10155,2022-04-04
16604,4,13577,2021-06-03
8197,3,5571,2025-12-31
25898,4,11095,2024-02-19
18677,2,3244,2021-11-27
37761,2,4651,2022-05-09
18319,2,1264,2025-02-15
40551,4,10065,2022-09-06
21811,2,3925,2023-02-17
43114,3,7640,2023-03-08
43718,3,6393,2022-01-22
41176,4,10102,2021-05-15
26579,3,8660,2025-05-30
4508,3,5493,2022-04-13
41812,4,14378,2023-04-21
10620,3,9466,2024-10-14
22968,4,13240,2024-12-14
9686,3,5242,2025-09-19
15519,2,1844,2022-04-05
22068,3,5795,2025-09-15
13657,2,2792,2022-08-11
14113,1,864,2024-09-16
10212,4,14078,2021-08-04
14401,2,1972,2024-03-02
12021,2,4617,2025-03-01
9148,4,12720,2022-10-09
33133,3,8063,2022-10-23
48204,4,11327,2025-05-18
38442,4,14553,2022-07-27
17090,2,2250,2021-05-06
3568,3,5147,2021-03-06
28435,2,2100,2023-10-12
12170,2,4779,2025-07-01
23759,4,13913,2024-10-10
27187,3,9472,2024-06-07
47656,3,9150,2021-10-28
43341,4,11763,2025-06-21
42255,2,3790,2022-11-28
20155,4,14848,2024-11-26
10179,2,2980,2024-03-06
35174,3,8405,2024-04-15
13824,4,13995,2023-07-17
1859,3,6998,2025-07-17
27499,2,1845,2024-10-02
40596,2,1987,2021-06-19
43890,4,13254,2023-09-02
48032,2,1073,2022-12-16
32904,2,3652,2024-12-08
42635,4,14620,2025-09-13
8763,4,14912,2022-08-20
38200,2,2188,2023-11-26
7150,4,12274,2021-06-22
18014,3,5964,2022-06-12
41515,3,6130,2024-02-17
46158,3,9048,2022-11-01
46786,4,14569,2021-05-17
35849,4,13051,2022-09-23
17016,3,8366,2023-12-06
43155,4,12577,2025-10-23
9032,3,7140,2022-08-30
802,4,12935,2022-07-21
7167,1,42,2024-04-16
33596,2,1697,2022-08-05
6350,3,7091,2026-01-05
25988,2,4387,2025-11-28
22722,4,12938,2023-10-18
28020,4,14004,2025-04-27
48146,3,8453,2022-08-02
11099,2,2692,2021-11-03
44707,3,7815,2022-08-21
18227,3,9704,2025-11-20
20313,3,6735,2025-09-21
38843,2,2722,2021-06-16
35274,4,12351,2022-01-18
26645,4,12390,2023-10-31
29714,3,5421,2025-06-06
13584,4,13932,2025-07-21
23951,2,3047,2025-02-20
23831,4,13722,2025-12-11
31710,2,3228,2022-01-13
25183,4,11339,2023-03-20
35099,2,4111,2022-10-19
31163,4,12273,2025-07-17
16432,4,12710,2023-07-05
31869,4,13783,2022-10-26
31520,2,4928,2023-02-23
9766,4,14439,2021-11-22
37969,4,12863,2025-08-08
28579,4,12964,2024-04-21
8510,3,6213,2025-02-13
34537,2,1290,2025-01-03
40967,4,11564,2025-02-10
24448,4,11256,2025-09-25
32290,4,11564,2021-05-19
39346,3,8428,2025-06-30
10312,3,5227,2022-04-20
24042,4,11961,2024-04-07
12506,4,14128,2021-11-13
1285,3,9569,2024-11-06
20054,3,8964,2021-07-21
4305,2,3129,2026-02-13
6712,2,4060,2023-01-22
44081,1,355,2025-05-25
27874,3,9268,2022-09-30
24284,3,9104,2023-01-04
29027,3,6194,2024-10-20
44731,3,5875,2025-10-09
21125,3,5590,2021-10-04
49301,4,13746,2023-04-26
7425,3,7697,2023-10-02
36101,1,669,2025-03-14
28911,2,4300,2021-09-20
6999,4,14764,2025-02-01
13145,1,979,2025-11-19
25054,4,14710,2023-01-13
8651,2,2001,2022-01-18
16814,4,12307,2022-02-21
14033,1,117,2022-07-21
26500,2,1825,2025-08-05
48256,2,3613,2024-10-30
10146,4,11720,2025-01-15
16267,4,12332,2022-08-05
14988,2,3657,2022-06-15
28419,2,3901,2021-12-07
32423,3,7755,2023-12-16
20370,4,14274,2023-06-17
43626,4,13424,2021-06-29
1379,4,13977,2025-03-08
28935,4,13960,2021-04-02
4778,3,6255,2023-01-31
29102,2,3902,2024-02-03
11980,2,3194,2022-03-25
29011,3,7344,2021-03-08
44324,3,6218,2022-06-23
1422,4,11615,2023-10-20
48759,4,10712,2024-04-28
17190,4,10507,2021-12-17
37379,2,4286,2021-10-20
14136,2,1754,2022-10-22
895,4,14621,2024-12-07
12070,3,5125,2021-08-10
21235,2,1330,2023-10-14
5271,3,9436,2025-04-02
38453,4,11087,2021-08-04
21490,3,7448,2023-02-09
45192,1,510,2025-05-28
29597,4,11439,2021-04-03
21155,4,10504,2023-10-20
38380,3,5180,2021-12-17
32622,4,14519,2021-12-07
39081,3,6512,2022-03-04
6744,4,12362,2021-11-03
32605,3,5254,2023-02-02
295,4,12278,2023-07-24
48513,2,1438,2025-05-05
5867,3,7570,2023-10-07
3258,3,6023,2025-05-02
16458,4,12651,2025-04-16
26811,2,1699,2025-04-19
10642,4,12508,2023-03-18
32024,2,1083,2023-09-03
34578,3,8750,2024-07-23
25146,2,3700,2024-11-07
46940,4,12916,2021-09-06
1698,2,2713,2026-02-15
2925,1,482,2024-02-06
34860,4,12096,2021-05-14
14670,3,7395,2024-04-26
41262,2,3777,2024-02-21
3576,4,10180,2024-10-31
33709,4,12837,2021-09-06
31590,2,1615,2025-09-21
35978,2,3637,2024-06-01
39940,3,9977,2021-04-16
45587,3,7651,2025-11-08
43355,3,9093,2021-11-01
19750,2,1227,2022-07-02
38101,2,2574,2024-07-26
8803,3,5998,2021-09-08
3335,2,3589,2025-07-11
20742,3,6121,2024-12-01
6574,2,1174,2023-07-02
10192,3,6229,2024-05-30
32609,2,4575,2024-07-20
48357,3,5499,2025-07-23
43780,2,1772,2023-08-15
47166,2,3300,2023-05-07
30453,4,13216,2025-01-08
20192,3,9974,2025-08-11
21718,4,11962,2024-09-23
13789,2,3322,2025-08-12
22786,1,244,2026-01-04
13631,4,14053,2024-07-02
21030,2,4869,2025-03-28
38084,3,5510,2021-12-31
46656,4,11025,2021-10-11
20561,4,11493,2022-03-28
7105,2,2882,2021-04-06
33752,2,1324,2025-02-14
39498,4,11784,2025-07-04
41366,4,10360,2022-11-17
16100,2,2195,2021-12-09
21465,2,3461,2022-08-12
21599,4,13973,2022-03-20
9587,2,4880,2023-09-22
39821,3,9738,2021-03-06
47135,1,994,2024-09-07
47597,2,4158,2025-07-10
44165,3,8232,2025-05-24
19866,2,1576,2025-06-15
23455,3,8771,2022-12-28
21912,2,2815,2022-06-25
8524,3,6509,2024-05-19
18874,2,4314,2024-01-19
36160,4,14308,2021-07-29
39308,3,7440,2024-11-13
47062,3,7973,2026-02-06
16096,2,1231,2024-01-07
27906,2,2562,2025-09-19
21498,3,6780,2024-08-11
40467,4,10765,2024-07-05
47559,1,100,2022-05-06
20022,3,7704,2023-06-22
38029,2,3317,2023-05-18
8616,4,13229,2024-12-08
33900,3,7710,2022-05-02
44716,4,14610,2025-12-14
37748,3,7276,2023-01-21
44112,2,3417,2025-12-13
24658,2,1392,2021-07-16
30992,2,3355,2023-09-13
34190,4,14608,2026-01-01
767,4,11997,2021-05-28
22171,4,12335,2021-12-07
44176,3,5165,2025-07-07
9521,2,4215,2022-10-04
8607,2,4624,2022-06-22
20137,3,8879,2025-04-06
1287,4,14679,2024-10-21
18627,3,8729,2025-06-30
7321,4,12811,2021-07-08
35386,4,10235,2022-10-17
29666,3,6961,2021-12-23
36874,4,10098,2022-12-01
47102,4,11684,2024-08-09
9359,3,9970,2021-07-07
28354,4,10207,2022-10-27
40170,3,7714,2024-08-24
14307,3,9375,2023-11-25
4069,2,4415,2023-10-25
35446,3,9823,2025-12-03
24721,4,13355,2026-01-27
47128,3,9819,2022-08-17
32554,3,6087,2024-12-09
7557,4,13193,2022-11-10
22705,4,13370,2024-03-12
43416,4,14431,2024-10-18
2104,2,3101,2023-06-09
24429,2,1371,2026-01-17
46495,3,9487,2024-08-27
23505,4,10684,2022-04-03
9441,3,7025,2024-11-01
36796,2,3308,2022-12-17
39157,3,5291,2022-04-27
13210,2,4279,2025-06-08
35928,4,14303,2025-05-27
10710,1,647,2024-10-14
39165,3,9780,2024-06-19
5640,3,7823,2021-04-30
13670,4,12152,2021-05-09
33097,4,11242,2023-10-31
33664,3,9063,2025-04-14
21381,1,925,2021-12-17
41150,4,11244,2022-01-03
6448,3,9676,2021-09-04
20345,3,5532,2024-10-13
40206,4,10264,2024-05-03
48176,4,11925,2024-04-20
47821,4,11486,2022-03-05
18293,2,2906,2022-08-12
3440,4,10457,2021-12-10
19788,4,14715,2025-02-21
42252,2,3700,2023-05-03
24074,4,14897,2022-02-22
33796,4,11455,2021-08-20
33432,3,5453,2026-01-11
32525,4,13516,2021-07-23
46906,2,1660,2023-10-03
32885,4,10005,2021-04-26
8672,2,2850,2021-05-10
19609,2,4978,2022-11-21
39992,4,12240,2025-01-15
28087,2,2002,2024-07-17
40445,3,9424,2024-07-22
30785,4,12238,2023-12-01
15635,4,13593,2025-11-15
27706,4,11200,2021-09-24
25206,4,12682,2023-02-15
31272,3,6438,2024-09-11
27064,2,3028,2025-10-15
46360,4,11838,2026-01-19
28896,3,5273,2021-03-15
25662,1,6,2024-02-28
27183,3,5650,2025-07-16
4684,2,4674,2022-02-19
26056,3,9200,2025-06-07
7232,3,7472,2022-08-27
11867,4,11129,2025-01-14
16660,3,7067,2023-01-06
27957,3,6269,2024-11-18
475,2,4823,2024-06-14
24111,1,293,2022-09-01
10589,3,7823,2022-07-16
27097,2,3615,2023-01-18
8035,4,13266,2021-12-20
22902,4,13586,2025-12-21
6564,4,14888,2021-03-05
19746,2,2485,2023-12-17
39825,3,9934,2024-03-16
153,2,2089,2025-09-25
4103,2,4122,2022-12-18
29052,3,8737,2021-12-27
44180,3,9290,2023-05-13
3326,3,5419,2024-11-15
3805,3,7537,2024-02-04
35890,3,6815,2021-10-19
32707,4,11943,2023-04-27
17315,3,6819,2022-05-04
38891,4,11327,2023-10-06
48427,3,5698,2022-03-21
26669,2,2623,2024-02-02
2487,3,9280,2025-05-18
6340,1,939,2025-11-07
15850,3,5846,2023-08-29
28079,2,4687,2022-06-21
46303,2,3230,2021-05-02
26824,4,10721,2023-11-27
18913,3,5481,2021-08-13
35864,3,6411,2024-03-03
44641,2,2526,2022-09-18
28084,4,13806,2024-05-03
3721,3,7622,2025-01-20
46863,3,5679,2021-06-16
27657,4,13003,2021-10-17
48027,4,13288,2023-02-23
49320,2,4232,2025-09-22
34044,3,5002,2021-08-05
23504,2,2614,2021-05-23
29808,3,6672,2022-12-01
41634,4,12747,2025-09-16
10588,2,2655,2024-04-25
6885,4,10305,2023-03-06
43653,4,13577,2023-02-12
19820,4,11629,2025-06-16
19879,4,13590,2023-07-14
3748,2,1347,2023-04-09
10191,2,3771,2024-08-31
30789,3,7894,2024-06-21
44034,4,11746,2021-12-22
16368,4,13466,2024-11-18
47990,3,8917,2023-11-06
16228,4,10763,2023-03-02
43782,3,9328,2024-06-26
32305,3,6685,2024-11-01
32476,2,1841,2024-11-17
24722,3,7489,2021-07-24
19944,2,1044,2021-04-26
20705,2,2715,2022-06-15
18698,4,14962,2024-01-23
28342,3,8058,2024-04-22
43311,3,8250,2025-06-25
12889,4,12836,2022-02-13
5451,3,9355,2025-05-04
8811,1,846,2021-08-10
2501,4,13859,2025-03-15
48426,3,5333,2025-05-02
19701,4,13148,2022-06-21
12667,3,6758,2025-10-22
15771,3,7798,2023-02-22
46557,4,10493,2023-02-08
8289,3,6173,2022-02-17
10151,3,9344,2022-05-16
29568,3,5329,2025-09-28
48233,2,3651,2024-07-15
24527,3,7942,2023-03-18
32114,2,1762,2025-08-26
1367,1,368,2025-02-08
15130,4,10076,2021-10-19
11711,3,8083,2022-06-20
12516,3,7774,2023-03-29
26789,3,6736,2025-06-23
25265,2,3633,2023-08-14
34160,4,12518,2021-06-06
36476,2,3230,2021-03-28
15410,2,3018,2025-11-24
9597,2,3688,2025-03-17
27994,3,9444,2022-08-23
9064,1,662,2022-06-10
25511,2,3098,2025-03-26
35134,2,1520,2021-09-25
16028,3,7802,2023-09-29
20772,3,5134,2021-10-31
28426,2,2565,2021-11-15
15281,4,10081,2023-06-08
42308,4,13268,2022-11-10
1884,3,6267,2021-10-06
43097,3,8715,2021-03-21
19712,4,11975,2023-01-02
32741,3,5565,2021-12-18
49664,2,4265,2022-01-12
38756,3,9108,2025-02-18
15396,3,8488,2022-02-01
18926,3,6992,2021-06-15
36037,4,12844,2022-12-08
17666,4,14642,2023-03-26
4259,3,9696,2025-01-20
48948,3,9761,2025-08-16
46588,1,808,2022-08-31
26333,3,7010,2024-07-18
12842,4,13641,2024-07-25
18570,3,7535,2023-11-25
40541,3,6450,2025-09-14
34290,4,14399,2025-08-26
44752,2,2177,2025-12-18
628,4,14596,2021-09-08
18247,4,11212,2024-11-09
40745,3,5640,2026-02-02
45217,3,5556,2025-10-18
43315,4,10058,2023-04-13
9711,2,2855,2022-04-21
27387,2,4242,2022-07-11
43368,3,7104,2022-11-22
38916,1,132,2021-05-31
3744,2,1197,2021-06-20
33051,3,9321,2021-11-06
32131,3,5747,2021-06-01
20877,3,8582,2023-06-01
35394,3,8963,2021-09-08
38607,3,8889,2021-04-05
30440,1,910,2022-12-23
20253,4,13608,2026-01-13
20896,4,11157,2024-01-31
31287,3,9159,2022-03-21
33625,3,5771,2022-10-10
39856,3,6031,2023-03-03
34354,4,12583,2022-02-17
20732,4,10933,2024-07-03
37424,3,8203,2025-11-26
42347,3,7883,2021-05-03
11531,2,4957,2025-01-02
27258,4,11383,2022-02-26
41755,4,13699,2023-06-17
22194,2,4223,2025-06-08
34504,2,4867,2025-11-05
20989,3,8117,2023-02-12
48855,3,9549,2021-09-08
36563,3,6203,2025-09-03
45338,2,1586,2025-12-20
48588,3,6599,2025-04-18
6770,4,11736,2021-08-02
33871,3,5206,2023-07-01
39386,3,8664,2024-08-27
45443,4,12817,2025-06-29
10799,4,12446,2023-01-25
23514,3,6088,2023-12-20
38982,2,2509,2024-05-17
29392,2,1288,2022-01-14
30995,3,6103,2024-06-16
15189,1,346,2025-05-04
408,3,9525,2023-02-24
38414,4,14020,2024-02-08
9181,2,2041,2023-06-18
32750,4,10000,2023-09-16
14865,4,13477,2023-09-16
32233,4,12996,2024-12-17
16980,3,6333,2023-04-19
46165,3,6435,2025-10-23
21293,4,13092,2024-01-13
34024,4,11994,2024-06-27
42700,2,2025,2025-07-17
40394,3,7958,2026-02-25
24795,2,3134,2024-01-24
5744,1,285,2024-05-17
4566,3,6161,2025-12-25
20659,2,3553,2023-07-22
16566,3,6398,2025-01-23
17289,4,13421,2021-07-01
27173,2,3490,2025-10-29
13201,3,6507,2024-12-04
32945,2,3666,2021-08-22
10653,2,4115,2025-10-28
17404,3,9527,2024-01-09
31874,2,1836,2023-10-26
47652,4,12498,2025-09-04
11474,4,11379,2022-02-12
43393,2,1525,2023-10-11
47290,3,8049,2024-01-19
12293,3,8038,2025-03-24
29219,3,9135,2024-03-23
36198,4,13391,2024-04-05
42369,3,5108,2021-05-14
4521,2,1431,2025-08-20
16126,3,9773,2024-12-23
23121,3,7508,2025-04-03
41947,4,11229,2023-04-05
42659,1,590,2024-03-03
33934,1,101,2024-12-10
21833,3,9721,2024-09-21
38331,4,13499,2021-03-04
23031,2,2403,2022-08-17
40079,4,10820,2022-11-16
26368,3,7632,2025-12-22
30179,4,14583,2023-01-20
14344,3,7726,2025-03-02
26830,2,3940,2024-09-11
18755,1,25,2024-07-01
37923,4,10866,2022-10-04
18124,3,5590,2024-07-26
9990,4,12160,2025-03-23
32850,2,4103,2024-01-25
10137,4,10139,2022-03-10
35390,3,6755,2024-12-04
14460,3,5833,2025-02-23
8780,2,3488,2023-03-04
7231,4,13941,2025-01-23
46246,2,4791,2026-01-10
37442,2,3532,2022-01-06
27074,4,10952,2022-10-01
5152,4,11351,2025-09-11
41009,1,767,2024-12-24
34311,4,10514,2025-11-07
44221,2,2780,2021-12-06
35090,4,10160,2026-01-12
17896,4,10652,2025-08-17
15607,4,14765,2022-05-09
3737,4,14415,2024-12-06
28895,3,6428,2025-04-13
6851,3,6456,2023-11-08
46986,2,4173,2022-07-06
1342,2,3511,2022-02-08
9477,3,5652,2023-02-03
28424,4,13650,2025-10-02
38048,4,10762,2026-01-16
32226,3,7647,2024-03-13
21014,3,5939,2024-11-03
45381,2,1717,2022-09-16
31066,3,5224,2025-11-15
1005,4,13735,2025-12-26
49913,2,4665,2021-07-06
24209,4,13584,2025-12-23
14242,3,8093,2025-10-26
23211,2,3599,2025-11-07
32417,2,1144,2022-12-02
30505,3,9609,2026-02-01
10769,2,2462,2025-08-12
45488,2,1907,2022-05-22
43980,2,2035,2022-06-08
39996,4,14316,2024-12-05
44738,2,1561,2025-07-20
14764,2,3814,2024-07-17
16872,2,1657,2022-11-09
13997,4,10430,2024-07-27
889,4,10208,2024-04-05
43370,1,797,2025-07-24
12990,3,6117,2023-06-30
2413,3,8957,2023-12-08
24661,3,7366,2022-12-02
30530,4,11646,2022-03-06
40569,4,10344,2021-10-15
1773,2,3959,2026-02-25
32580,2,1520,2025-03-30
43479,3,5996,2024-03-30
37825,1,616,2024-02-12
19843,3,9830,2022-10-21
27937,4,12404,2024-10-27
1756,2,1989,2022-10-07
25783,4,14962,2024-10-04
32038,2,1426,2021-05-21
33729,2,3528,2022-04-17
32986,3,6262,2021-09-23
39671,3,5243,2022-05-09
29658,3,8716,2021-06-10
14923,3,8274,2025-11-25
10074,4,13414,2024-03-27
42266,1,297,2024-02-11
15359,2,2165,2023-02-06
48451,3,9618,2021-03-07
18646,4,10786,2025-07-15
31845,3,6370,2023-08-10
42472,3,8805,2024-09-06
19773,3,7454,2022-06-27
3490,4,12880,2024-07-14
17715,2,1884,2025-07-21
21701,2,2290,2025-05-27
8321,3,9955,2024-03-21
6018,4,10569,2024-03-25
30191,2,3716,2024-06-21
38748,3,9423,2025-03-05
49031,3,9552,2021-09-05
15304,1,534,2021-09-10
20739,2,1072,2021-03-08
29768,4,10164,2023-08-28
17420,4,12543,2023-10-15
3098,4,12570,2024-11-26
38311,2,2563,2025-01-07
22453,3,6891,2024-07-15
39587,1,796,2023-06-12
4941,4,11356,2024-10-07
4876,2,4271,2024-10-20
24197,2,4033,2023-01-25
44875,2,4982,2024-01-23
43344,2,2886,2024-06-03
4596,3,7628,2022-03-29
8112,4,13874,2022-12-25
1391,1,549,2025-02-09
22508,2,2861,2025-11-28
20340,1,667,2022-03-14
28809,2,1107,2023-03-11
37378,4,13451,2021-07-26
6753,3,9845,2025-09-24
18662,4,10821,2022-07-07
48476,4,11727,2023-11-21
32390,2,4996,2021-11-18
24735,4,14685,2023-11-29
2798,3,5390,2022-05-01
49547,2,3865,2023-07-25
36901,3,7164,2024-07-05
10055,2,3319,2021-04-15
32231,4,14491,2023-09-02
43646,3,5569,2023-02-07
30741,2,1719,2023-08-01
3836,2,3452,2025-11-30
6639,4,11669,2023-04-23
47120,3,8921,2024-02-04
41107,2,3478,2021-07-12
26022,4,11696,2022-10-25
21205,3,5196,2023-09-16
40848,4,11718,2022-03-30
35022,2,1462,2024-03-04
11946,2,3124,2022-11-03
9767,3,6358,2022-10-03
8268,3,8065,2025-08-19
30447,4,13412,2022-07-18
15754,2,4819,2021-04-08
24734,1,836,2021-11-10
18239,1,671,2023-09-04
17257,4,12022,2025-08-28
3665,2,1131,2022-02-15
15811,3,7586,2024-10-24
24328,3,6954,2025-01-18
3382,2,4427,2023-02-18
44851,3,6443,2024-11-15
37584,4,11808,2024-08-01
7286,3,9047,2021-03-31
28168,4,13465,2023-08-10
10629,2,4384,2022-12-31
6430,3,5654,2022-07-07
43064,2,1555,2024-07-13
7749,3,6030,2023-09-08
32138,3,9615,2024-06-09
21804,2,3905,2024-03-21
8660,2,2298,2025-10-03
49343,3,7145,2024-02-24
46118,3,9313,2025-04-04
10388,4,12824,2025-12-02
6553,4,13356,2024-02-03
35663,3,8108,2025-07-07
37361,2,2085,2021-09-21
28401,4,12873,2024-02-12
119,3,7052,2025-01-10
4707,3,5404,2023-03-03
47511,4,14689,2025-06-28
17065,4,11041,2024-10-20
12013,3,7567,2024-12-25
35899,4,10344,2021-04-07
15801,3,6142,2022-10-03
732,3,9255,2025-08-16
549,4,14881,2024-03-24
23182,2,4939,2022-11-01
48229,3,9389,2025-04-26
39696,4,14330,2024-06-11
13672,4,13756,2023-10-08
22559,1,17,2022-03-29
20027,3,8201,2023-03-10
47458,2,3260,2022-12-19
30694,4,12989,2023-03-16
42567,4,12754,2023-11-10
24395,2,3911,2024-01-27
48543,1,206,2022-09-16
9715,4,14721,2022-10-22
2745,3,9421,2025-01-19
12273,4,14877,2025-11-09
13357,4,11432,2023-06-02
22816,4,14439,2025-08-30
7488,2,1917,2025-06-16
18474,3,6123,2022-01-21
19040,3,8364,2024-10-11
39057,4,10334,2025-10-11
16763,4,13271,2021-12-02
7654,4,11326,2021-08-28
39245,2,2566,2025-09-14
28192,2,1422,2026-02-01
37990,4,14975,2021-04-25
12084,2,3125,2022-11-24
30355,3,9370,2025-02-05
20380,2,4784,2025-03-22
30994,4,11638,2025-04-22
30484,3,7166,2023-04-03
23968,2,4975,2023-01-29
38008,3,8156,2024-03-23
33227,3,7247,2022-09-15
6886,4,11649,2022-01-02
13747,1,854,2025-09-19
12493,2,2447,2021-06-04
46748,4,12621,2023-06-27
13363,2,1912,2025-12-04
11665,1,544,2022-09-14
32125,4,10240,2022-03-11
3324,4,14007,2023-07-10
45791,4,14245,2022-11-25
31159,4,12397,2021-07-07
19139,3,7606,2025-10-16
18867,1,312,2022-01-24
36071,2,2129,2025-05-27
49131,4,14030,2025-09-03
23953,2,1277,2024-01-23
27305,3,7840,2022-10-26
31082,3,8701,2022-08-31
25119,3,7156,2024-10-04
2029,4,11185,2025-11-15
15624,3,5550,2025-03-11
2810,3,9559,2024-09-23
14075,4,13707,2026-02-03
40787,2,2310,2026-01-09
24174,4,14702,2025-01-03
13254,3,6052,2024-01-04
14292,1,160,2023-04-20
27936,2,4571,2024-03-17
6701,3,6216,2021-05-10
35731,2,3402,2023-06-11
46675,4,14194,2025-11-21
22410,4,10315,2025-06-29
20811,4,10827,2023-05-17
44498,2,4313,2025-07-23
36981,4,14666,2022-02-20
18375,4,10376,2024-01-13
49938,3,8617,2021-08-03
47846,4,13548,2022-06-14
21152,3,9279,2025-08-10
13921,3,8940,2025-04-28
5809,2,4374,2024-02-26
38299,4,14177,2024-11-13
34097,3,8463,2023-04-05
8233,4,13798,2024-07-11
45636,4,10652,2026-01-23
47789,2,1218,2024-05-03
8642,4,12728,2021-05-05
46896,4,11837,2022-01-22
48367,4,14523,2022-05-29
5249,1,601,2023-03-23
4844,2,3358,2022-09-14
44529,2,2550,2025-03-31
32213,2,3887,2022-06-19
33475,4,12724,2023-01-09
47351,4,14581,2022-06-12
39574,2,4290,2021-03-16
8883,3,8952,2022-10-19
18140,3,5182,2024-07-02
22475,2,4409,2023-05-04
18569,3,6542,2022-03-14
31010,3,5017,2025-08-15
28024,4,10884,2021-08-18
38408,2,1526,2025-05-29
14080,3,5765,2023-07-23
16270,3,6054,2023-01-14
31946,2,1864,2023-05-07
19963,2,1314,2021-03-05
29539,2,2597,2025-12-07
15231,3,7977,2025-03-02
7961,4,14937,2022-04-16
42254,3,5060,2025-02-01
42296,4,12005,2023-09-12
49837,4,12840,2025-05-08
22414,4,12724,2023-09-14
988,4,13641,2021-04-14
1436,4,14249,2024-12-10
1171,3,5359,2025-05-10
10365,3,9074,2024-08-16
811,2,3922,2022-03-22
2505,4,12584,2023-08-09
9900,3,5466,2022-06-02
17126,2,3083,2021-08-07
33571,4,12159,2022-11-26
1938,3,7607,2024-07-11
8843,2,4949,2025-04-01
4459,2,1035,2024-04-02
42533,3,7529,2024-07-30
15019,2,3995,2025-06-11
36375,2,2872,2024-12-16
16661,3,9869,2025-02-07
16677,4,14962,2025-05-14
39187,2,1598,2022-01-15
11202,2,1295,2022-09-25
4216,3,7097,2026-02-17
12310,4,12763,2023-09-13
39220,2,4222,2025-11-28
14715,1,621,2021-09-21
16808,4,14734,2026-01-06
45014,3,6097,2023-10-04
37517,4,14718,2021-04-16
19651,2,3663,2022-09-22
29802,4,13418,2024-08-13
6036,4,11351,2024-03-20
4649,4,12821,2025-06-15
12769,4,11432,2021-03-13
26901,4,11989,2023-11-21
17761,4,10071,2022-08-14
44291,4,12385,2021-08-25
36958,3,5794,2024-04-15
30842,4,12421,2023-05-31
17028,3,8983,2023-04-15
25585,4,14571,2022-09-09
30178,4,10852,2024-10-28
17095,2,2195,2023-09-27
31676,4,14602,2021-06-18
5617,1,880,2025-11-08
26553,3,6542,2023-06-19
25794,3,9153,2025-11-20
46254,2,1143,2022-02-01
15187,4,14144,2022-07-01
10937,4,12956,2024-02-05
29433,3,7887,2024-08-06
41608,4,14590,2025-12-10
46034,1,645,2025-07-20
40486,3,9372,2022-01-28
39024,1,719,2022-07-24
24148,4,14172,2021-04-24
35077,3,6640,2024-02-03
2508,1,2,2021-04-27
38304,4,14989,2024-02-04
13463,1,524,2025-01-13
10649,4,10060,2026-02-25
40367,2,2069,2022-10-29
9615,1,13,2024-10-28
6420,3,6775,2023-05-12
32595,4,12898,2024-11-23
7122,3,6009,2025-01-08
32676,4,13452,2025-02-22
44956,3,5713,2022-05-29
18175,3,5569,2025-02-20
22908,2,1369,2022-05-23
49307,3,9016,2022-01-15
38887,4,13604,2022-02-10
37764,3,7935,2024-11-03
37805,3,5626,2025-03-08
320,3,5535,2022-01-24
33745,3,9737,2023-03-28
2045,3,6695,2022-11-19
13017,2,2311,2025-01-25
24330,3,9976,2024-11-06
32278,3,7833,2025-01-21
36069,3,8145,2023-04-19
15362,2,1552,2021-09-05
5247,3,6469,2025-09-02
23607,3,9055,2022-04-02
29616,3,5090,2021-04-22
22663,2,4391,2026-02-19
16714,4,13115,2025-01-16
36259,3,8072,2024-02-07
47499,2,2985,2022-11-07
18514,4,11171,2021-05-28
36873,1,547,2021-04-08
47715,2,1561,2021-06-18
11728,3,8523,2024-08-11
23725,4,10752,2021-06-05
13848,3,7331,2022-12-18
27378,3,9876,2022-07-23
9785,4,13703,2021-06-20
10595,4,10241,2026-02-20
34277,2,2748,2023-04-02
37302,4,11958,2023-07-10
2300,2,3954,2022-01-04
47793,4,13245,2023-09-28
6981,3,5701,2024-02-05
27658,4,12164,2022-08-12
33777,4,10184,2022-04-17
39987,1,565,2025-04-10
27241,3,6927,2025-03-15
20861,4,12604,2023-08-16
3357,2,3867,2024-06-11
48416,2,3278,2022-02-28
12407,4,11444,2022-02-26
30310,3,6983,2024-02-19
22349,3,7116,2025-06-07
