call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
13495,8428,430,2025-08-10 00:46:42.105395,1456,Order Inquiry,Escalated
13496,33352,1279,2025-03-04 15:44:23.065777,1079,Order Inquiry,Escalated
13497,19459,1380,2025-09-29 16:19:29.244347,791,Technical Support,Escalated
13498,42264,436,2025-07-29 15:35:42.957942,1333,Product Question,Pending
13499,22329,2448,2025-12-19 14:54:22.571191,1174,Complaint,Resolved
13500,37730,967,2025-08-25 00:20:02.276250,951,Return/Refund,Pending
13501,1462,2192,2025-09-12 18:13:50.065351,1630,Product Question,Pending
13502,6697,342,2025-07-05 22:00:01.303198,1388,Return/Refund,Escalated
13503,40347,1053,2025-03-16 03:39:14.511285,1301,Technical Support,Escalated
13504,47691,240,2025-10-23 04:35:07.088257,804,Return/Refund,Dropped
13505,23870,1425,2025-08-14 12:36:59.309802,497,Billing Issue,Pending
13506,22945,2192,2025-06-01 03:46:05.151661,172,Complaint,Dropped
13507,17903,242,2025-06-10 05:23:16.004313,1451,Product Question,Escalated
13508,23042,920,2025-10-10 15:11:29.526027,1036,Account Access,Pending
13509,16168,1872,2025-05-24 11:26:19.610783,1281,Billing Issue,Dropped
13510,3430,2448,2025-05-28 13:20:07.236140,428,Order Inquiry,Escalated
13511,33689,2273,2025-04-27 03:52:18.976939,1142,Product Question,Dropped
13512,32830,2041,2025-03-18 17:17:01.721055,500,Billing Issue,Resolved
13513,29530,915,2025-05-26 05:24:54.712134,451,Return/Refund,Resolved
13514,13882,2192,2025-07-22 09:56:51.075309,893,Billing Issue,Escalated
13515,34134,2565,2025-08-08 05:06:57.570299,1669,Return/Refund,Resolved
13516,37957,336,2025-09-01 10:49:40.078524,848,Technical Support,Resolved
13517,40496,922,2025-05-10 11:34:34.406048,889,Account Access,Escalated
13518,42610,2250,2025-09-01 10:15:39.989002,1467,Complaint,Resolved
13519,18884,2767,2025-07-30 02:16:21.919865,962,Billing Issue,Dropped
13520,40675,430,2025-08-04 14:34:23.754575,1388,Return/Refund,Dropped
13521,4598,799,2025-07-09 00:02:14.289340,1689,Return/Refund,Escalated
13522,38502,1891,2026-01-29 07:27:00.739891,1156,Billing Issue,Escalated
13523,48095,1922,2026-01-11 21:46:22.065461,1188,Complaint,Pending
13524,3689,342,2025-05-13 11:02:14.294266,1497,Billing Issue,Dropped
13525,46295,447,2026-02-25 20:31:52.774201,1146,Return/Refund,Pending
13526,22707,1478,2025-04-28 16:14:44.616305,497,Technical Support,Pending
13527,36799,688,2025-11-22 12:41:39.046251,480,Order Inquiry,Escalated
13528,38248,1010,2025-07-22 12:14:58.343006,173,Product Question,Escalated
13529,1020,2875,2025-10-02 16:31:39.137867,379,Account Access,Escalated
13530,49166,646,2025-07-21 11:57:50.802325,1385,Technical Support,Resolved
13531,36817,2719,2025-05-22 09:19:41.773652,1539,Billing Issue,Escalated
13532,31329,668,2025-04-27 04:01:48.501482,1554,Product Question,Dropped
13533,22817,2033,2025-04-22 03:17:26.492684,233,Order Inquiry,Pending
13534,34289,342,2025-03-20 04:37:38.798817,188,Return/Refund,Pending
13535,17923,1383,2026-02-22 20:34:25.833791,74,Technical Support,Pending
13536,40475,2100,2025-04-05 15:56:08.358382,1458,Technical Support,Resolved
13537,22112,19,2025-03-08 22:22:36.047771,210,Order Inquiry,Escalated
13538,23069,1551,2026-01-16 02:40:37.070510,1093,Order Inquiry,Resolved
13539,2113,1151,2025-03-05 15:17:14.604859,1324,Return/Refund,Resolved
13540,12305,2875,2026-01-01 02:38:53.213440,1629,Complaint,Escalated
13541,9797,2775,2025-12-14 14:57:45.617395,568,Complaint,Resolved
13542,39110,2302,2026-01-07 23:04:28.986276,408,Account Access,Resolved
13543,38609,1843,2025-06-06 23:15:44.087779,697,Product Question,Resolved
13544,2243,118,2025-05-28 01:42:07.613794,1530,Billing Issue,Resolved
13545,8063,529,2025-07-13 16:09:06.278470,241,Complaint,Pending
13546,17436,305,2026-02-25 01:10:13.508776,1302,Complaint,Resolved
13547,15549,1957,2025-11-29 14:11:38.303993,602,Return/Refund,Resolved
13548,25394,2166,2025-06-15 08:43:14.024574,584,Return/Refund,Dropped
13549,16798,647,2025-09-28 09:35:54.648344,1612,Billing Issue,Escalated
13550,18136,1053,2025-12-19 05:22:45.739491,433,Complaint,Escalated
13551,21610,1605,2025-08-24 18:28:20.585147,1672,Technical Support,Escalated
13552,13556,2302,2025-11-28 01:16:35.574128,473,Product Question,Escalated
13553,30034,1380,2025-03-04 10:49:08.062164,1777,Product Question,Escalated
13554,6400,242,2025-06-02 05:21:25.366150,999,Return/Refund,Dropped
13555,46258,1793,2026-01-17 05:46:27.019045,1293,Order Inquiry,Resolved
13556,21622,602,2025-05-09 06:41:53.159680,648,Billing Issue,Resolved
13557,8359,1405,2025-04-11 21:04:46.390540,637,Order Inquiry,Escalated
13558,15024,791,2025-09-14 05:24:33.309751,713,Return/Refund,Dropped
13559,18735,1264,2025-04-28 21:52:57.655809,922,Product Question,Pending
13560,31097,1706,2025-05-15 16:17:34.852868,91,Complaint,Resolved
13561,9309,2775,2026-02-11 17:41:25.347588,107,Complaint,Resolved
13562,42141,305,2025-07-25 10:30:57.774053,1638,Billing Issue,Escalated
13563,30974,849,2025-05-25 07:38:53.197638,1227,Order Inquiry,Escalated
13564,43910,2019,2025-06-01 03:30:12.364559,1206,Complaint,Resolved
13565,22514,74,2025-08-19 11:21:06.572721,1362,Billing Issue,Resolved
13566,16781,2340,2025-10-23 08:49:40.384776,1527,Product Question,Dropped
13567,32619,2466,2025-03-11 07:26:43.370254,497,Return/Refund,Dropped
13568,16891,2810,2025-07-06 08:12:17.140160,707,Billing Issue,Escalated
13569,2509,647,2025-07-13 18:38:56.108819,1360,Complaint,Dropped
13570,47034,888,2025-05-23 14:12:19.334140,1639,Order Inquiry,Pending
13571,30953,1425,2025-10-20 07:57:52.225469,124,Product Question,Pending
13572,3828,1605,2025-06-01 22:28:37.549963,1156,Technical Support,Resolved
13573,7553,2810,2025-05-26 02:46:12.856765,1204,Complaint,Resolved
13574,37189,1010,2026-02-05 07:51:36.052948,1732,Product Question,Pending
13575,35376,2719,2025-05-23 04:04:28.946529,161,Order Inquiry,Dropped
13576,31383,1204,2025-05-24 08:30:05.932859,781,Technical Support,Resolved
13577,2903,1957,2025-10-24 21:06:45.910048,737,Billing Issue,Escalated
13578,6033,605,2025-11-27 09:14:19.984293,949,Account Access,Resolved
13579,38141,1507,2025-10-16 10:03:33.044002,1362,Product Question,Pending
13580,21633,2033,2025-08-28 18:23:26.527030,463,Product Question,Escalated
13581,3682,1025,2025-08-19 19:44:58.566345,623,Technical Support,Escalated
13582,29357,1219,2025-03-22 11:11:57.359745,1651,Technical Support,Dropped
13583,12518,242,2025-04-19 04:36:16.223311,1270,Order Inquiry,Pending
13584,26776,2393,2025-12-29 20:58:02.290574,1298,Return/Refund,Dropped
13585,41951,2192,2026-02-02 17:37:57.446108,1446,Account Access,Pending
13586,23192,2286,2025-08-20 23:30:54.835409,585,Complaint,Pending
13587,42037,1548,2025-11-20 23:29:15.289189,1560,Product Question,Resolved
13588,9448,163,2025-07-03 19:16:39.249876,1578,Order Inquiry,Dropped
13589,13427,1700,2025-04-29 23:18:55.823909,977,Billing Issue,Pending
13590,2267,1843,2025-06-25 05:09:44.077475,266,Account Access,Pending
13591,18527,1204,2025-11-29 11:49:04.544358,1416,Return/Refund,Pending
13592,10595,2390,2026-01-16 17:15:14.242858,1308,Billing Issue,Resolved
13593,38,1922,2025-10-28 06:37:08.663313,440,Return/Refund,Dropped
13594,46285,1010,2025-12-17 00:23:46.723974,487,Order Inquiry,Escalated
13595,1521,37,2025-05-08 18:48:24.458655,332,Return/Refund,Escalated
13596,10829,392,2025-06-04 18:48:39.658921,1171,Order Inquiry,Escalated
13597,28811,2718,2025-11-18 07:51:35.359704,871,Order Inquiry,Escalated
13598,27291,1016,2025-07-10 11:58:05.840988,1267,Return/Refund,Escalated
13599,22975,1630,2025-12-30 05:20:28.113552,1135,Product Question,Pending
13600,5067,894,2025-12-13 00:09:01.326846,1044,Product Question,Pending
13601,19428,2214,2025-11-04 08:46:06.488163,961,Product Question,Pending
13602,30433,1785,2025-11-03 03:13:34.378515,787,Technical Support,Dropped
13603,49283,647,2025-11-20 03:45:52.946280,1471,Order Inquiry,Resolved
13604,17915,1746,2026-02-19 14:05:27.677477,166,Return/Refund,Resolved
13605,48122,134,2025-10-05 16:29:17.349689,1109,Complaint,Resolved
13606,797,2794,2025-10-21 04:14:46.755698,1256,Billing Issue,Pending
13607,31024,1018,2025-11-22 04:29:25.104371,1227,Complaint,Resolved
13608,3522,668,2025-09-07 12:29:27.197642,1589,Complaint,Resolved
13609,19923,2202,2025-06-06 06:52:15.806268,438,Account Access,Pending
13610,11079,1870,2025-07-29 20:58:49.709276,387,Product Question,Escalated
13611,24927,668,2025-07-01 13:29:56.414360,1211,Product Question,Pending
13612,4453,784,2025-10-05 03:48:23.681153,613,Product Question,Resolved
13613,24890,1291,2025-07-17 01:20:11.582635,636,Return/Refund,Resolved
13614,17365,1025,2025-12-12 20:35:34.171579,237,Return/Refund,Escalated
13615,25354,77,2025-07-25 20:30:50.665312,599,Account Access,Dropped
13616,29798,784,2025-10-05 14:55:11.163822,63,Complaint,Resolved
13617,25686,1291,2025-10-12 12:18:37.619531,1073,Return/Refund,Pending
13618,8308,1549,2025-03-01 21:13:52.017958,1290,Order Inquiry,Pending
13619,34064,1551,2025-09-05 18:41:13.203940,604,Billing Issue,Dropped
13620,25554,1799,2025-05-23 02:48:49.788642,185,Complaint,Resolved
13621,13824,2022,2025-07-20 02:55:42.319950,1457,Return/Refund,Escalated
13622,7108,2234,2025-08-07 12:53:10.795008,1372,Product Question,Resolved
13623,35692,1551,2026-02-06 13:54:23.472718,1247,Order Inquiry,Resolved
13624,30035,846,2025-07-24 15:25:30.414021,71,Return/Refund,Dropped
13625,25667,1674,2025-10-16 22:03:56.234308,501,Order Inquiry,Escalated
13626,32897,1204,2025-05-13 02:42:16.296921,914,Return/Refund,Escalated
13627,7859,2214,2025-09-23 07:49:00.164556,874,Order Inquiry,Pending
13628,42291,1549,2025-09-02 08:31:53.983198,1038,Complaint,Pending
13629,40350,1548,2025-05-15 01:42:09.357262,1196,Product Question,Pending
13630,38637,1264,2025-12-01 05:32:43.570170,1147,Billing Issue,Pending
13631,42248,2951,2025-11-05 04:14:23.506927,915,Order Inquiry,Dropped
13632,19168,74,2025-11-08 17:38:10.297241,411,Product Question,Escalated
13633,40252,2757,2026-01-04 20:20:39.074931,1251,Complaint,Resolved
13634,18336,1279,2025-11-02 17:00:07.932298,1501,Complaint,Pending
13635,12252,2496,2025-08-06 10:52:49.665224,1760,Order Inquiry,Dropped
13636,19369,2340,2025-10-08 18:11:58.866749,874,Product Question,Resolved
13637,9035,134,2025-04-03 08:47:02.241220,720,Product Question,Dropped
13638,7810,1872,2025-10-26 15:27:54.299940,711,Order Inquiry,Escalated
13639,21233,519,2025-05-26 04:19:38.574233,1429,Account Access,Pending
13640,37417,1745,2025-09-07 17:54:16.330597,1455,Complaint,Escalated
13641,35190,447,2025-08-12 05:53:21.690457,1321,Complaint,Dropped
13642,41949,74,2025-06-15 08:20:18.115958,459,Product Question,Pending
13643,8749,646,2025-03-13 02:54:41.172940,399,Return/Refund,Pending
13644,34246,163,2025-06-06 14:11:37.302107,1344,Account Access,Dropped
13645,1053,896,2025-07-27 09:32:19.494698,840,Complaint,Escalated
13646,22652,2192,2025-08-27 18:38:05.479429,759,Technical Support,Dropped
13647,11909,2286,2025-03-10 12:12:03.903886,1135,Product Question,Resolved
13648,13014,369,2025-10-17 00:50:52.669264,1716,Complaint,Resolved
13649,35017,4,2025-05-25 17:37:22.806187,363,Technical Support,Dropped
13650,23434,1551,2025-03-09 06:02:51.608221,1036,Technical Support,Resolved
13651,21466,1491,2025-04-29 10:13:58.007097,1537,Technical Support,Resolved
13652,29993,1405,2025-06-18 09:43:22.002732,287,Return/Refund,Dropped
13653,21683,1151,2025-04-30 02:42:50.382310,641,Complaint,Pending
13654,789,1891,2025-12-08 17:32:44.808769,642,Return/Refund,Resolved
13655,31825,888,2025-06-06 01:28:19.683412,1203,Product Question,Pending
13656,28324,1872,2025-04-11 03:05:37.059669,964,Billing Issue,Pending
13657,21830,647,2025-04-18 06:09:55.792344,176,Billing Issue,Resolved
13658,37070,336,2025-11-20 01:09:53.781739,538,Order Inquiry,Escalated
13659,9142,2963,2025-06-23 11:25:51.810014,1454,Account Access,Escalated
13660,19325,305,2025-06-01 06:40:57.528346,719,Technical Support,Escalated
13661,26986,2041,2026-01-12 13:11:17.386524,1044,Account Access,Pending
13662,45217,1606,2025-08-11 16:25:03.874688,1135,Product Question,Pending
13663,46388,1421,2025-10-07 13:36:38.549673,1485,Billing Issue,Dropped
13664,21876,83,2025-12-05 17:26:06.887061,1292,Order Inquiry,Dropped
13665,44696,1973,2026-01-30 12:33:13.140542,1050,Product Question,Escalated
13666,10044,2794,2026-01-22 19:10:15.406440,1410,Return/Refund,Dropped
13667,41409,616,2026-01-01 00:24:43.835353,632,Product Question,Dropped
13668,1037,1421,2025-05-18 03:50:16.280415,1622,Return/Refund,Escalated
13669,43123,2731,2025-05-06 05:07:06.567033,480,Product Question,Resolved
13670,34953,1421,2026-01-23 22:58:54.696629,1631,Product Question,Pending
13671,17715,242,2025-03-17 09:17:24.547906,778,Billing Issue,Pending
13672,38346,1626,2026-02-10 15:36:28.449674,132,Return/Refund,Escalated
13673,27886,548,2025-12-05 15:01:39.419952,1715,Return/Refund,Resolved
13674,17912,4,2026-02-19 15:06:30.353244,913,Return/Refund,Escalated
13675,3085,2302,2025-05-19 17:06:42.218825,514,Product Question,Escalated
13676,22860,1383,2025-08-05 09:56:53.819214,126,Return/Refund,Resolved
13677,49083,2777,2026-02-09 16:48:17.048627,176,Complaint,Dropped
13678,47044,1793,2025-07-01 06:16:58.522003,1283,Return/Refund,Escalated
13679,7336,199,2026-01-08 17:20:55.323632,866,Return/Refund,Dropped
13680,36860,1421,2026-02-13 15:12:07.692966,967,Return/Refund,Escalated
13681,40540,1627,2026-01-10 21:32:31.247728,1179,Complaint,Dropped
13682,42199,2794,2025-03-31 10:42:52.123840,614,Complaint,Resolved
13683,29399,1264,2025-11-22 12:21:22.997186,637,Order Inquiry,Dropped
13684,17848,1096,2025-07-31 23:18:02.012535,199,Billing Issue,Pending
13685,6120,1425,2025-07-09 00:04:28.142563,167,Product Question,Escalated
13686,30344,1922,2025-07-18 15:43:22.813600,270,Product Question,Resolved
13687,7957,1151,2025-12-15 02:06:21.128670,1188,Technical Support,Escalated
13688,2703,2719,2025-07-02 13:27:19.360332,1050,Order Inquiry,Pending
13689,33461,83,2025-05-22 19:31:09.292284,447,Product Question,Dropped
13690,10908,1470,2025-12-30 17:01:52.165320,1697,Return/Refund,Pending
13691,15132,2214,2025-06-04 14:48:11.080775,754,Account Access,Pending
13692,376,678,2025-10-25 17:18:57.852570,641,Order Inquiry,Dropped
13693,38792,32,2025-07-29 00:14:33.517974,1295,Return/Refund,Resolved
13694,25982,2073,2025-06-13 15:02:05.014227,380,Complaint,Dropped
13695,16748,1192,2025-07-23 14:02:30.648038,277,Account Access,Pending
13696,35855,32,2025-09-11 16:34:36.650564,728,Complaint,Pending
13697,42922,2757,2025-04-11 18:33:49.713102,777,Technical Support,Resolved
13698,7492,392,2025-11-15 01:47:02.741984,1474,Complaint,Escalated
13699,1976,846,2025-09-28 15:43:43.986377,1783,Order Inquiry,Dropped
13700,47638,1548,2025-12-07 09:59:21.609186,1373,Order Inquiry,Resolved
13701,39043,2579,2025-12-19 09:15:51.081487,493,Return/Refund,Pending
13702,4622,336,2025-04-04 23:42:35.232389,1095,Product Question,Escalated
13703,10418,1891,2025-09-12 14:59:17.469699,1609,Complaint,Escalated
13704,4307,74,2025-04-19 17:39:39.317062,1137,Complaint,Escalated
13705,40833,1605,2025-09-19 01:11:19.934399,687,Order Inquiry,Pending
13706,17168,1390,2026-02-11 18:56:54.134352,375,Account Access,Resolved
13707,29193,1934,2025-07-10 06:40:58.347207,1783,Return/Refund,Dropped
13708,48368,894,2026-01-06 11:26:37.082623,1268,Technical Support,Dropped
13709,36161,1922,2026-02-11 14:29:22.782242,585,Complaint,Escalated
13710,16022,1799,2025-05-29 14:23:16.119056,526,Return/Refund,Dropped
13711,17173,82,2025-10-19 22:26:59.810678,1222,Product Question,Dropped
13712,26106,425,2025-12-06 17:08:29.469453,1529,Order Inquiry,Dropped
13713,12376,602,2025-05-26 13:53:45.462426,1682,Order Inquiry,Dropped
13714,26744,2605,2025-06-21 22:11:25.642927,932,Return/Refund,Dropped
13715,22134,2827,2025-02-27 18:19:13.281691,1086,Technical Support,Pending
13716,16658,548,2025-03-03 20:09:52.893675,740,Account Access,Resolved
13717,42309,1211,2025-12-08 04:56:56.318640,1233,Order Inquiry,Pending
13718,32486,1793,2025-04-13 21:25:17.108864,1010,Order Inquiry,Pending
13719,30026,894,2026-02-10 09:50:56.702669,248,Technical Support,Dropped
13720,26098,32,2025-08-26 08:50:04.571772,604,Product Question,Dropped
13721,22687,19,2025-07-27 03:26:38.649875,554,Product Question,Dropped
13722,40729,1096,2025-05-10 16:28:34.486641,547,Return/Refund,Resolved
13723,14358,529,2025-07-07 06:32:09.776677,982,Order Inquiry,Escalated
13724,14128,1168,2025-10-24 12:55:46.075129,1716,Technical Support,Escalated
13725,36881,645,2025-08-22 05:55:20.370733,840,Technical Support,Resolved
13726,20029,2214,2025-12-27 13:54:16.213991,1712,Return/Refund,Pending
13727,13186,2707,2025-08-24 19:36:16.950301,1022,Product Question,Escalated
13728,7621,1768,2025-04-04 15:36:50.548260,436,Return/Refund,Dropped
13729,4771,1264,2025-11-01 16:53:20.196868,1617,Complaint,Pending
13730,8472,920,2026-01-05 04:55:15.894994,1542,Product Question,Dropped
13731,36736,2466,2025-11-01 17:26:22.600066,1159,Product Question,Pending
13732,19776,2810,2025-11-08 13:36:38.552038,1506,Order Inquiry,Resolved
13733,32529,2022,2025-04-26 08:58:03.390757,1342,Billing Issue,Dropped
13734,33118,134,2025-09-03 13:23:13.809967,318,Order Inquiry,Resolved
13735,47184,2777,2025-05-03 21:39:58.631749,852,Complaint,Resolved
13736,13328,447,2025-07-15 14:01:20.675227,998,Account Access,Pending
13737,25005,1129,2025-04-28 03:55:05.012572,943,Billing Issue,Escalated
13738,39661,920,2025-08-10 05:30:55.861228,639,Order Inquiry,Dropped
13739,27730,1778,2025-12-26 20:51:57.355340,137,Return/Refund,Escalated
13740,26537,2214,2025-03-12 16:29:31.386850,1771,Return/Refund,Escalated
13741,24651,2234,2025-12-28 11:32:43.269086,83,Order Inquiry,Pending
13742,5846,2496,2026-01-07 00:23:24.914458,1640,Return/Refund,Dropped
13743,41713,433,2026-02-12 18:31:20.381027,1180,Order Inquiry,Pending
13744,49160,2393,2025-10-17 07:23:29.429080,949,Product Question,Pending
13745,21972,1390,2025-06-15 21:07:09.567276,1389,Product Question,Resolved
13746,14176,1010,2025-06-14 15:00:36.169717,98,Account Access,Escalated
13747,18832,2287,2025-12-26 06:34:47.757833,310,Product Question,Dropped
13748,24811,920,2025-09-25 22:24:56.914538,1082,Return/Refund,Pending
13749,13431,1843,2025-10-13 13:45:52.258105,958,Product Question,Pending
13750,36717,2033,2025-05-13 05:36:58.553703,1091,Return/Refund,Resolved
13751,45906,2719,2025-03-10 18:20:39.422659,590,Order Inquiry,Dropped
13752,28540,1934,2025-03-21 22:39:43.504190,85,Product Question,Escalated
13753,48629,2777,2025-05-29 03:14:36.348758,1578,Order Inquiry,Dropped
13754,42088,896,2025-09-06 18:38:36.949944,1667,Return/Refund,Resolved
13755,8836,1891,2025-08-07 04:14:12.197172,444,Order Inquiry,Escalated
13756,48921,1799,2025-05-02 21:00:03.624219,1287,Product Question,Dropped
13757,3319,1525,2025-10-13 22:05:50.077631,701,Technical Support,Escalated
13758,3272,2810,2025-07-12 04:17:21.239002,735,Technical Support,Pending
13759,34026,83,2025-05-17 20:24:21.367748,1146,Return/Refund,Escalated
13760,10918,1957,2025-04-07 06:30:17.758204,937,Order Inquiry,Resolved
13761,17617,125,2025-05-09 13:47:48.852909,79,Technical Support,Escalated
13762,4468,1626,2025-03-27 09:05:50.124926,500,Order Inquiry,Escalated
13763,26305,2794,2026-01-28 05:42:44.978659,1041,Billing Issue,Escalated
13764,46056,1264,2025-03-16 00:13:16.338302,1747,Account Access,Escalated
