cust_id,total_points,last_updated
24356,928,2024-06-23
24357,3168,2024-09-11
24358,2937,2024-11-16
24359,2468,2024-03-20
24360,1793,2025-01-30
24361,4142,2024-05-04
24362,360,2024-03-18
24363,2144,2024-05-30
24364,616,2025-05-12
24365,4401,2024-01-11
24366,2491,2025-05-17
24367,1329,2024-01-31
24368,2895,2024-07-13
24369,764,2024-01-14
24370,2397,2024-02-04
24371,3015,2024-03-05
24372,4320,2024-03-08
24373,1117,2025-09-13
24374,1588,2024-04-11
24375,963,2024-09-10
24376,3952,2024-02-11
24377,2144,2024-06-11
24378,1611,2025-07-23
24379,2691,2024-07-08
24380,3385,2025-07-30
24381,3365,2025-08-15
24382,1410,2025-04-03
24383,3300,2024-12-15
24384,4648,2025-03-28
24385,219,2025-08-01
24386,1968,2025-04-22
24387,3066,2024-04-04
24388,4654,2024-09-09
24389,2103,2024-10-06
24390,3674,2024-07-25
24391,4888,2024-10-22
24392,2392,2025-07-01
24393,4761,2025-04-26
24394,3019,2024-12-09
24395,2876,2025-08-06
24396,3083,2024-11-07
24397,4480,2024-08-18
24398,113,2024-06-17
24399,846,2025-05-21
24400,2428,2025-08-30
24401,4621,2024-07-22
24402,1081,2025-01-26
24403,1618,2024-04-14
24404,1403,2024-10-25
24405,2834,2025-07-09
24406,1617,2025-08-21
24407,2740,2025-09-11
24408,43,2025-01-17
24409,1948,2025-05-07
24410,3100,2025-09-10
24411,386,2024-05-07
24412,974,2024-10-21
24413,4109,2025-04-27
24414,2242,2025-02-20
24415,4005,2025-01-12
24416,2740,2024-11-12
24417,2059,2024-08-05
24418,190,2024-08-11
24419,2164,2024-05-03
24420,2135,2024-04-05
24421,3956,2024-12-08
24422,78,2025-04-02
24423,4713,2024-03-29
24424,4539,2025-02-10
24425,4844,2024-05-26
24426,1147,2025-03-31
24427,3796,2025-09-30
24428,1508,2025-05-13
24429,59,2024-05-05
24430,1402,2024-06-25
24431,4136,2025-07-21
24432,3095,2024-10-21
24433,3877,2024-10-07
24434,4915,2024-10-26
24435,2780,2025-05-08
24436,2781,2025-04-15
24437,3544,2024-12-31
24438,2518,2025-07-19
24439,2700,2025-01-13
24440,2528,2025-06-08
24441,1196,2025-01-31
24442,2845,2025-06-01
24443,43,2025-03-08
24444,1429,2024-03-02
24445,3669,2024-07-27
24446,863,2024-01-29
24447,1076,2025-07-12
24448,3857,2025-09-14
24449,2429,2024-08-08
24450,131,2025-08-28
24451,4083,2025-07-27
24452,4201,2025-03-09
24453,91,2024-04-19
24454,2981,2024-11-05
24455,1717,2025-06-06
24456,1185,2025-05-03
24457,1592,2025-04-10
24458,3302,2024-02-28
24459,1437,2024-01-12
24460,78,2025-08-19
24461,2980,2025-02-23
24462,1337,2024-07-10
24463,3916,2025-05-31
24464,3855,2024-09-13
24465,3624,2025-02-14
24466,4080,2025-09-13
24467,2987,2024-08-18
24468,3816,2025-06-03
24469,2045,2024-10-18
24470,3597,2025-06-13
24471,1095,2024-07-08
24472,3604,2024-07-09
24473,1638,2024-12-29
24474,3818,2025-03-02
24475,3533,2024-01-13
24476,1577,2025-09-02
24477,1251,2024-02-18
24478,4983,2025-07-27
24479,492,2025-01-18
24480,1452,2025-03-01
24481,995,2024-04-21
24482,4793,2025-06-03
24483,3224,2025-04-10
24484,2314,2025-09-06
24485,4130,2024-10-09
24486,1799,2025-04-27
24487,1717,2024-07-05
24488,4967,2025-08-01
24489,652,2024-09-17
24490,1511,2025-03-04
24491,511,2025-06-08
24492,3886,2025-04-26
24493,1184,2025-05-06
24494,873,2024-09-08
24495,3583,2024-12-25
24496,398,2024-09-02
24497,4079,2025-08-27
24498,2370,2025-08-22
24499,892,2024-04-12
24500,3273,2025-02-24
24501,1590,2025-03-22
24502,4501,2024-09-06
24503,4943,2024-08-27
24504,2787,2024-05-02
24505,2385,2024-09-28
24506,4177,2024-06-08
24507,675,2025-01-26
24508,1175,2024-12-11
24509,1044,2025-08-07
24510,2730,2024-02-11
24511,4851,2024-12-24
24512,1251,2025-05-08
24513,863,2024-06-24
24514,731,2025-02-19
24515,2999,2024-12-07
24516,962,2024-09-01
24517,1403,2024-12-11
24518,3026,2024-04-12
24519,343,2025-05-05
24520,1620,2024-09-29
24521,1707,2024-01-07
24522,3640,2024-06-12
24523,685,2024-01-13
24524,4860,2024-03-04
24525,3245,2024-01-07
24526,2043,2025-03-25
24527,2124,2025-08-22
24528,3979,2025-09-21
24529,2102,2025-07-22
24530,4214,2025-05-11
24531,3936,2025-01-27
24532,4094,2024-09-22
24533,2169,2024-07-07
24534,1342,2024-02-06
24535,1218,2024-12-02
24536,2811,2024-05-11
24537,3699,2025-05-15
24538,2436,2025-07-15
24539,2499,2025-09-15
24540,3244,2024-08-20
24541,415,2024-07-09
24542,1919,2024-06-20
24543,2140,2024-02-05
24544,3287,2024-04-21
24545,3259,2024-03-20
24546,2231,2025-01-25
24547,2117,2024-05-26
24548,382,2024-11-19
24549,3300,2024-10-06
24550,4136,2024-01-02
24551,255,2024-05-09
24552,4586,2024-10-25
24553,2231,2024-06-17
24554,661,2025-02-15
24555,1183,2024-08-28
24556,1134,2025-02-10
24557,1788,2024-02-10
24558,682,2025-06-04
24559,3058,2024-03-17
24560,2095,2024-12-07
24561,3568,2025-06-29
24562,3195,2025-08-15
24563,2465,2024-07-16
24564,2200,2024-02-12
24565,2384,2024-02-26
24566,3385,2024-12-15
24567,2261,2024-12-08
24568,1955,2025-09-16
24569,4313,2025-07-17
24570,3997,2024-11-13
24571,2901,2025-01-22
24572,3732,2025-03-23
24573,2280,2024-04-11
24574,2722,2024-12-02
24575,507,2025-05-03
24576,2989,2025-08-31
24577,1207,2024-12-07
24578,115,2024-12-27
24579,2811,2024-01-18
24580,3795,2025-05-12
24581,2592,2024-05-16
24582,3904,2025-06-18
24583,1822,2024-02-21
24584,1745,2024-12-23
24585,4746,2024-02-07
24586,1446,2024-12-07
24587,1543,2024-02-29
24588,3005,2025-02-09
24589,57,2025-05-20
24590,2665,2025-01-27
24591,3869,2024-05-21
24592,2200,2024-05-28
24593,891,2024-05-31
24594,4347,2024-01-02
24595,4156,2024-11-13
24596,36,2024-12-12
24597,173,2024-08-14
24598,2546,2024-10-15
24599,3031,2025-06-16
24600,2612,2024-11-17
24601,1965,2025-04-24
24602,3113,2025-03-05
24603,1960,2025-01-05
24604,95,2024-08-13
24605,1259,2025-01-10
24606,725,2024-06-12
24607,144,2024-11-02
24608,4299,2024-03-02
24609,453,2025-03-26
24610,4137,2025-04-20
24611,3351,2025-08-17
24612,4147,2025-02-17
24613,1636,2025-09-22
24614,2530,2024-09-20
24615,3816,2025-05-03
24616,3687,2024-10-06
24617,4115,2024-08-26
24618,4873,2024-01-08
24619,59,2024-01-14
24620,4509,2025-08-19
24621,3494,2025-07-10
24622,1267,2024-10-20
24623,1101,2024-10-26
24624,1486,2025-05-23
24625,4223,2024-10-27
24626,383,2024-04-24
24627,4402,2025-05-07
24628,4901,2024-03-18
24629,4642,2024-05-01
24630,754,2024-11-06
24631,4356,2025-08-09
24632,262,2024-01-28
24633,3971,2024-03-15
24634,3589,2024-07-16
24635,2996,2024-08-11
24636,1239,2024-09-14
24637,1141,2025-01-06
24638,3214,2025-07-08
24639,1055,2025-03-14
24640,564,2025-07-26
24641,3786,2025-08-30
24642,4158,2024-12-16
24643,1695,2024-04-17
24644,2703,2025-08-20
24645,2813,2024-07-25
24646,3033,2025-04-09
24647,317,2024-09-11
24648,65,2024-11-16
24649,1906,2025-08-12
24650,3510,2024-07-29
24651,3771,2024-07-15
24652,4256,2024-09-26
24653,655,2025-04-23
24654,1678,2024-10-07
24655,2669,2025-01-01
24656,3421,2025-06-26
24657,3647,2025-03-20
24658,2724,2024-01-20
24659,290,2025-07-11
24660,3143,2024-07-30
24661,2945,2024-03-27
24662,3704,2024-10-14
24663,4165,2025-03-29
24664,3182,2025-05-24
24665,3683,2025-08-15
24666,3246,2024-01-04
24667,3305,2024-04-15
24668,2754,2025-01-04
24669,4507,2024-12-30
24670,1498,2025-08-10
24671,1767,2025-09-25
24672,1499,2025-01-06
24673,444,2024-04-28
24674,322,2024-05-27
24675,2010,2025-07-17
24676,3432,2024-08-26
24677,4596,2024-02-12
24678,4354,2025-06-26
24679,124,2024-10-24
24680,3242,2025-07-27
24681,879,2024-03-21
24682,782,2024-01-12
24683,354,2024-11-10
24684,1852,2024-06-18
24685,2471,2024-12-16
24686,3725,2024-04-07
24687,1963,2024-10-05
24688,4028,2025-09-05
24689,2728,2024-08-15
24690,4871,2024-08-19
24691,76,2024-06-30
24692,1722,2025-06-25
24693,3467,2024-08-02
24694,4454,2024-04-18
24695,2564,2024-06-04
24696,1606,2025-03-16
24697,4632,2024-04-12
24698,1353,2024-03-01
24699,3193,2025-08-05
24700,128,2025-03-20
24701,2045,2024-02-11
24702,3676,2024-01-08
24703,3851,2024-08-03
24704,1942,2025-08-14
24705,3141,2024-07-04
24706,4057,2025-10-01
24707,635,2025-09-07
24708,2015,2024-02-28
24709,3517,2025-09-10
24710,3718,2024-02-18
24711,2775,2024-06-27
24712,2285,2025-09-01
24713,1215,2025-04-21
24714,4003,2024-05-10
24715,549,2025-04-02
24716,3306,2025-03-06
24717,342,2025-04-14
24718,3023,2024-04-05
24719,4789,2025-08-26
24720,3955,2025-06-10
24721,4692,2024-08-21
24722,4164,2025-09-24
24723,4058,2024-01-04
24724,4619,2024-06-01
24725,1263,2024-10-20
24726,4115,2024-06-03
24727,2334,2024-01-10
24728,2985,2024-11-11
24729,763,2024-06-25
24730,4990,2025-08-27
24731,2828,2024-11-14
24732,1642,2025-05-04
24733,3709,2024-12-25
24734,4211,2024-05-31
24735,4869,2024-12-06
24736,4335,2024-03-20
24737,3221,2025-07-27
24738,3321,2024-09-09
24739,1143,2025-04-29
24740,217,2024-01-13
24741,1943,2024-03-07
24742,309,2024-02-21
24743,1087,2024-12-23
24744,1371,2024-07-15
24745,2338,2024-08-10
24746,3637,2025-08-25
24747,2598,2024-04-28
24748,2429,2025-04-07
24749,4459,2025-05-21
24750,2254,2024-04-15
24751,1492,2025-05-19
24752,2959,2024-05-27
24753,1043,2024-03-14
24754,3616,2025-01-13
24755,847,2025-07-15
24756,3554,2024-09-20
24757,1653,2025-09-23
24758,1982,2024-01-11
24759,2032,2025-07-03
24760,1721,2025-08-11
24761,4026,2025-06-22
24762,3969,2024-03-15
24763,877,2024-02-19
24764,1391,2024-09-21
24765,4424,2025-06-17
24766,3395,2025-08-25
24767,1025,2024-08-11
24768,2871,2025-02-12
24769,1620,2025-07-13
24770,440,2025-06-09
24771,2696,2025-09-19
24772,3246,2025-01-27
24773,4866,2024-03-31
24774,3436,2025-03-27
24775,3966,2024-02-16
24776,2291,2024-11-11
24777,880,2025-08-03
24778,2362,2025-05-06
24779,521,2025-05-05
24780,2225,2025-04-06
24781,3341,2025-02-23
24782,2813,2024-11-06
24783,731,2024-06-27
24784,3724,2025-04-18
24785,4939,2024-08-12
24786,4522,2025-03-21
24787,1271,2024-03-19
24788,1246,2024-10-12
24789,4299,2024-12-13
24790,2616,2024-05-21
24791,2319,2025-03-21
24792,1273,2025-07-29
24793,2572,2024-12-28
24794,3211,2024-11-30
24795,3180,2025-09-21
24796,3622,2024-09-17
24797,4245,2025-08-20
24798,999,2025-03-02
24799,3497,2024-06-04
24800,3715,2024-06-21
24801,3783,2024-03-16
24802,413,2024-02-18
24803,3391,2024-10-09
24804,1789,2025-05-14
24805,1766,2024-04-24
24806,1095,2025-03-03
24807,3396,2024-02-19
24808,729,2024-02-28
24809,2946,2025-01-15
24810,45,2024-08-08
24811,1989,2024-04-25
24812,1770,2025-09-13
24813,185,2024-03-10
24814,4137,2024-12-01
24815,1262,2025-07-28
24816,1843,2024-08-25
24817,4973,2025-06-05
24818,1702,2024-05-29
24819,3871,2024-03-23
24820,3428,2024-11-30
24821,2218,2024-03-17
24822,1125,2025-06-13
24823,2097,2024-11-07
24824,3152,2025-02-26
24825,2759,2024-10-03
24826,4586,2025-08-14
24827,2013,2025-09-21
24828,1011,2024-07-18
24829,2559,2024-11-14
24830,181,2025-07-17
24831,3708,2025-08-17
24832,262,2024-09-04
24833,1652,2024-10-10
24834,3192,2025-02-13
24835,4549,2025-09-27
24836,2240,2024-06-11
24837,2530,2025-09-22
24838,4100,2024-08-31
24839,1541,2024-10-09
24840,1859,2024-03-16
24841,2139,2025-01-05
24842,3852,2024-12-17
24843,2097,2024-05-18
24844,2359,2024-11-26
24845,1862,2025-05-08
24846,2190,2025-03-19
24847,956,2024-03-01
24848,3770,2024-10-05
24849,4688,2024-10-15
24850,4711,2024-06-06
24851,4770,2025-01-18
24852,2227,2025-08-06
24853,2494,2025-06-27
24854,732,2025-06-25
24855,1731,2024-04-27
24856,462,2025-07-25
24857,3282,2025-02-24
24858,1039,2025-01-31
24859,4805,2024-03-20
24860,1715,2025-02-09
24861,4139,2024-03-01
24862,689,2024-07-19
24863,1787,2025-01-26
24864,2984,2025-02-05
24865,1941,2025-04-26
24866,1955,2024-06-14
24867,912,2025-07-04
24868,2138,2024-05-26
24869,3776,2024-10-08
24870,3185,2024-07-24
24871,2195,2025-01-19
24872,0,2024-04-19
24873,4793,2024-09-09
24874,2464,2024-01-27
24875,1444,2024-08-16
24876,943,2024-03-14
24877,2480,2024-02-06
24878,1983,2024-08-20
24879,4347,2025-03-11
24880,504,2024-01-03
24881,3565,2025-05-25
24882,2444,2024-02-03
24883,4891,2025-08-14
24884,3740,2025-04-20
24885,1845,2025-05-05
24886,1924,2025-07-20
24887,487,2024-04-05
24888,548,2024-10-17
24889,670,2024-10-10
24890,3989,2024-05-17
24891,1132,2025-09-25
24892,3795,2025-01-05
24893,393,2024-05-12
24894,2124,2025-08-13
24895,468,2024-07-20
24896,3208,2024-06-27
24897,1854,2025-03-25
24898,3947,2024-05-27
24899,4143,2025-01-06
24900,2453,2024-12-26
24901,1912,2025-09-28
24902,2796,2024-12-21
24903,3541,2024-01-12
24904,2980,2024-05-01
24905,1466,2025-07-09
24906,335,2024-08-20
24907,3373,2024-12-07
24908,3275,2024-06-21
24909,4737,2024-10-13
24910,4710,2024-09-01
24911,3728,2025-06-27
24912,1963,2025-01-28
24913,1848,2024-11-09
24914,2460,2024-05-05
24915,2865,2025-07-02
24916,4403,2025-02-24
24917,147,2025-06-26
24918,3980,2024-08-28
24919,2890,2024-10-11
24920,2390,2024-05-25
24921,2331,2024-09-10
24922,4160,2024-03-03
24923,189,2025-03-16
24924,4091,2024-04-15
24925,3720,2024-01-13
24926,2793,2025-04-19
24927,1441,2024-10-25
24928,2585,2024-12-02
24929,970,2025-06-20
24930,4042,2024-11-08
24931,293,2025-01-03
24932,1752,2024-12-21
24933,3853,2025-08-11
24934,3916,2025-03-16
24935,1910,2025-01-24
24936,2331,2024-06-17
24937,3659,2025-08-02
24938,1357,2024-11-04
24939,1293,2024-10-18
24940,3648,2024-08-28
24941,899,2024-01-11
24942,722,2025-09-23
24943,4034,2024-02-03
24944,4687,2025-04-03
24945,1696,2024-02-26
24946,1749,2025-09-24
24947,3725,2024-07-01
24948,1079,2024-04-12
24949,3827,2025-01-20
24950,946,2024-08-28
24951,809,2025-02-01
24952,4046,2025-05-12
24953,3939,2024-10-03
24954,160,2025-01-08
24955,2366,2024-07-18
24956,3502,2025-05-21
24957,3855,2025-07-03
24958,1256,2024-06-11
24959,1755,2024-12-18
24960,4909,2024-02-23
24961,1212,2024-05-28
24962,4908,2025-02-07
24963,1981,2024-09-26
24964,4212,2024-07-15
24965,1439,2025-01-12
24966,1235,2025-02-24
24967,400,2024-01-04
24968,2102,2024-07-07
24969,4116,2025-01-19
24970,1403,2024-01-24
24971,2733,2024-06-26
24972,2349,2025-08-02
24973,3657,2024-10-25
24974,4297,2024-11-07
24975,3081,2024-09-15
24976,25,2024-03-24
24977,4602,2024-12-20
24978,2890,2025-03-27
24979,345,2024-07-06
24980,2309,2024-03-31
24981,4786,2024-12-24
24982,3277,2025-09-06
24983,2298,2025-03-06
24984,908,2025-08-09
24985,3597,2024-06-26
24986,3866,2024-02-01
24987,226,2025-01-05
24988,260,2025-07-15
24989,2912,2024-07-29
24990,1818,2024-01-08
24991,4591,2025-05-26
24992,4560,2024-05-15
24993,811,2025-05-01
24994,4297,2025-08-16
24995,183,2024-08-31
24996,373,2024-12-11
24997,2571,2024-01-20
24998,824,2024-08-15
24999,224,2024-06-24
25000,1763,2024-07-31
25001,84,2024-01-17
25002,82,2025-03-25
25003,511,2024-09-27
25004,1691,2024-05-22
25005,4653,2024-06-03
25006,4493,2025-09-27
25007,63,2024-06-17
25008,3481,2024-02-16
25009,3318,2024-11-29
25010,685,2025-07-07
25011,4435,2024-11-27
25012,4933,2024-11-01
25013,1278,2024-11-19
25014,3789,2025-05-26
25015,132,2024-05-18
25016,4868,2025-09-07
25017,4219,2025-09-26
25018,1910,2024-10-01
25019,866,2024-12-14
25020,4226,2024-03-23
25021,1169,2024-08-04
25022,590,2024-12-03
25023,4784,2025-03-01
25024,4834,2024-07-16
25025,258,2025-01-22
25026,1001,2024-06-07
25027,4211,2024-02-01
25028,788,2024-01-03
25029,2931,2024-10-06
25030,1896,2025-03-10
25031,1249,2024-10-06
25032,1264,2025-04-17
25033,3345,2024-08-29
25034,2161,2025-03-16
25035,4611,2024-04-27
25036,1956,2024-08-03
25037,2525,2024-10-08
25038,1229,2024-09-17
25039,3600,2024-04-03
25040,37,2025-05-23
25041,4983,2024-05-28
25042,2032,2024-11-10
25043,914,2025-06-29
25044,3078,2024-07-12
25045,1176,2024-03-29
25046,1050,2024-11-04
25047,4988,2025-05-15
25048,4630,2024-05-28
25049,3119,2025-08-03
25050,3086,2024-03-20
25051,1402,2024-11-30
25052,2485,2025-08-15
25053,3464,2025-07-31
25054,559,2024-04-29
25055,243,2024-10-11
25056,3296,2024-02-24
25057,1599,2025-09-11
25058,4827,2024-04-09
25059,2003,2024-01-20
25060,4163,2024-07-16
25061,2879,2025-01-21
25062,2635,2024-12-29
25063,3046,2024-10-28
25064,2546,2024-08-25
25065,476,2024-07-09
25066,4970,2025-03-25
25067,1908,2025-02-15
25068,4371,2024-05-30
25069,1952,2025-01-23
25070,1757,2024-09-21
25071,4427,2024-10-04
25072,3633,2025-08-05
25073,1609,2024-02-21
25074,4422,2024-04-17
25075,4239,2025-02-27
25076,1803,2025-09-19
25077,1367,2024-07-15
25078,3440,2024-02-11
25079,216,2025-05-21
25080,2698,2024-08-07
25081,736,2024-01-24
25082,4471,2025-07-04
25083,2443,2024-05-01
25084,404,2025-03-01
25085,371,2024-03-30
25086,177,2024-09-18
25087,3145,2025-02-01
25088,676,2025-06-10
25089,787,2024-05-29
25090,189,2024-06-09
25091,2808,2025-04-01
25092,4757,2025-01-30
25093,1919,2024-12-28
25094,597,2025-05-11
25095,2947,2025-01-26
25096,784,2024-09-20
25097,326,2024-06-08
25098,3126,2024-01-04
25099,2394,2025-05-27
25100,750,2025-05-14
25101,3251,2024-11-21
25102,2034,2025-05-10
25103,3973,2024-12-30
25104,683,2024-02-19
25105,4356,2024-07-31
25106,3379,2024-01-11
25107,8,2025-03-07
25108,858,2025-07-28
25109,3788,2024-01-04
25110,3341,2025-07-15
25111,2613,2024-12-23
25112,4187,2025-09-17
25113,4285,2025-01-05
25114,1701,2024-04-09
25115,1797,2024-03-05
25116,1535,2025-09-03
25117,1627,2024-05-03
25118,436,2024-06-06
25119,3134,2025-04-13
25120,1676,2024-11-11
25121,4877,2024-11-07
25122,2403,2025-05-14
25123,1954,2024-07-05
25124,4695,2024-12-13
25125,4870,2025-06-14
25126,4071,2025-03-24
25127,4761,2024-03-16
25128,3380,2025-01-09
25129,3106,2024-03-15
25130,2453,2024-07-20
25131,2326,2024-09-05
25132,2443,2025-02-07
25133,1854,2024-04-29
25134,4870,2025-02-01
25135,1306,2025-02-12
25136,3304,2025-09-06
25137,1434,2024-09-12
25138,706,2025-07-16
25139,1025,2025-03-18
25140,4152,2025-09-01
25141,2631,2025-04-07
25142,4881,2025-06-19
25143,1907,2024-04-23
25144,3859,2025-02-25
25145,2490,2025-06-11
25146,4072,2024-06-16
25147,4580,2025-03-24
25148,3322,2025-04-27
25149,3384,2025-08-08
25150,1386,2024-04-21
25151,3594,2024-04-02
25152,2280,2024-12-27
25153,2483,2024-03-09
25154,1564,2024-06-18
25155,420,2024-01-16
25156,4918,2025-09-23
25157,2654,2024-09-28
25158,192,2025-09-08
25159,2652,2024-04-18
25160,1184,2025-08-02
25161,2437,2024-03-03
25162,2799,2024-09-26
25163,4363,2025-01-28
25164,3592,2024-06-30
25165,2483,2025-02-07
25166,4656,2024-01-02
25167,1780,2024-06-27
25168,790,2024-10-10
25169,4939,2024-12-06
25170,3431,2025-08-02
25171,1604,2025-05-26
25172,1971,2025-09-11
25173,4147,2025-02-22
25174,4224,2024-11-03
25175,3918,2024-07-06
25176,4676,2024-06-27
25177,2062,2024-03-15
25178,202,2025-08-12
25179,2031,2024-03-09
25180,2367,2024-08-09
25181,1178,2024-10-20
25182,4242,2025-04-23
25183,1844,2024-06-11
25184,3683,2024-12-04
25185,2257,2024-05-20
25186,2543,2025-04-10
25187,4943,2024-12-21
25188,948,2024-03-24
25189,1483,2024-10-16
25190,3141,2024-03-09
25191,1160,2025-04-08
25192,2219,2025-07-31
25193,162,2025-03-01
25194,4609,2025-01-08
25195,2509,2024-12-26
25196,1599,2025-05-12
25197,165,2025-07-07
25198,1792,2024-09-15
25199,2341,2025-03-06
25200,4149,2024-06-07
25201,4333,2025-01-27
25202,3460,2025-02-10
25203,2176,2025-09-23
25204,1710,2024-04-04
25205,4298,2024-06-28
25206,2233,2024-10-23
25207,2618,2024-09-21
25208,126,2024-03-09
25209,3250,2024-03-08
25210,4888,2025-07-21
25211,1165,2025-07-08
25212,2827,2024-01-29
25213,2260,2024-12-05
25214,2930,2024-08-12
25215,3699,2025-04-03
25216,3906,2024-08-07
25217,1211,2024-08-14
25218,1768,2025-09-13
25219,623,2025-04-02
25220,1925,2024-09-19
25221,3376,2025-07-16
25222,886,2025-05-04
25223,770,2025-09-28
25224,345,2024-06-27
25225,1451,2024-08-16
25226,1464,2025-07-07
25227,3713,2024-02-01
25228,4963,2025-04-10
25229,2648,2024-11-27
25230,1448,2025-04-06
25231,751,2025-06-01
25232,3562,2024-08-31
25233,1457,2025-08-03
25234,2123,2025-01-26
25235,410,2024-09-11
25236,1881,2024-05-18
25237,2303,2024-05-14
25238,4701,2025-09-09
