expense_id,store_id,expense_date,expense_type,amount
9886,9,2025-02-07,Maintenance,79400.42
9887,159,2025-01-26,Utilities,123897.42
9888,12,2024-04-21,Security,140231.68
9889,17,2025-06-11,Security,73740.33
9890,168,2024-11-14,Utilities,29039.2
9891,193,2024-06-16,Maintenance,170203.04
9892,74,2024-10-16,Maintenance,141049.01
9893,175,2024-07-09,Maintenance,178656.86
9894,68,2024-01-16,Security,64389.29
9895,111,2025-06-23,Utilities,183543.07
9896,47,2025-02-19,Maintenance,156102.28
9897,37,2025-06-26,Maintenance,94783.36
9898,96,2025-09-23,Marketing,167732.78
9899,79,2024-07-12,Security,91397.74
9900,27,2025-07-26,Misc,129415.95
9901,46,2024-11-06,Marketing,51800.89
9902,1,2024-05-29,Security,95954.1
9903,17,2025-02-20,Maintenance,199747.15
9904,40,2024-02-20,Rent,175981.26
9905,73,2024-02-07,Security,136687.99
9906,135,2025-08-08,Marketing,155450.84
9907,190,2025-02-06,Rent,180180.14
9908,103,2024-03-16,Maintenance,130324.66
9909,120,2024-04-29,Utilities,141207.21
9910,33,2024-07-24,Misc,172012.94
9911,42,2025-01-19,Misc,199669.96
9912,13,2024-03-03,Misc,119109.81
9913,61,2024-01-06,Maintenance,80543.37
9914,64,2025-07-13,Security,7867.88
9915,34,2024-10-27,Marketing,182863.09
9916,5,2025-08-23,Maintenance,18189.83
9917,12,2025-01-04,Rent,21134.2
9918,17,2024-04-20,Misc,167369.08
9919,139,2024-06-18,Security,164065.28
9920,15,2024-03-18,Utilities,88569.9
9921,14,2024-12-30,Rent,31243.83
9922,86,2024-05-28,Utilities,4911.71
9923,14,2025-08-28,Maintenance,166218.54
9924,46,2024-06-15,Marketing,101211.8
9925,58,2024-05-14,Rent,84361.83
9926,148,2025-09-20,Marketing,19302.09
9927,7,2024-12-29,Misc,140402.72
9928,104,2024-10-31,Rent,59238.24
9929,75,2025-07-14,Rent,4966.41
9930,83,2024-08-18,Utilities,1086.73
9931,2,2024-12-22,Utilities,172217.69
9932,150,2024-04-15,Misc,56962.68
9933,114,2025-03-23,Marketing,34297.82
9934,94,2025-07-08,Security,78754.32
9935,87,2024-08-23,Maintenance,197670.19
9936,40,2025-01-30,Misc,93891.97
9937,38,2025-05-04,Marketing,12696.05
9938,67,2024-05-15,Security,137663.17
9939,125,2025-06-03,Marketing,90475.03
9940,41,2024-12-31,Misc,84694.2
9941,103,2025-02-04,Misc,51939.6
9942,65,2025-09-13,Utilities,176373.35
9943,80,2024-05-07,Marketing,171229.27
9944,47,2024-01-04,Misc,169124.87
9945,179,2024-08-02,Rent,194815.45
9946,98,2024-10-13,Misc,63702.45
9947,178,2025-05-23,Security,46203.97
9948,143,2025-01-18,Utilities,123474.92
9949,22,2024-12-01,Marketing,140069.93
9950,43,2024-12-19,Security,96621.29
9951,160,2024-10-07,Utilities,92546.0
9952,82,2025-06-29,Rent,67825.62
9953,9,2024-11-14,Marketing,36798.26
9954,173,2025-06-10,Utilities,49941.26
9955,169,2025-07-03,Marketing,144161.49
9956,170,2025-01-29,Utilities,138236.29
9957,10,2025-07-12,Utilities,186542.09
9958,181,2025-07-20,Maintenance,66073.92
9959,5,2025-05-27,Security,100449.95
9960,113,2024-03-17,Security,55475.26
9961,99,2024-05-02,Utilities,30458.72
9962,114,2024-04-13,Misc,64471.27
9963,115,2024-09-06,Marketing,152444.41
9964,54,2024-01-31,Marketing,75315.85
9965,151,2025-06-01,Marketing,100605.33
9966,78,2024-11-28,Marketing,120497.54
9967,13,2025-04-05,Security,133720.74
9968,48,2024-11-26,Marketing,130589.69
9969,75,2024-04-16,Utilities,32623.93
9970,28,2025-09-17,Utilities,23881.29
9971,78,2025-09-18,Maintenance,121384.34
9972,173,2025-08-17,Maintenance,108447.47
9973,29,2025-02-01,Marketing,40061.15
9974,133,2024-04-05,Marketing,165031.91
9975,44,2024-02-05,Security,62463.73
9976,26,2024-09-18,Security,190278.08
9977,15,2024-03-31,Misc,938.13
9978,199,2025-02-28,Security,105281.56
9979,106,2024-01-09,Rent,169936.98
9980,26,2025-08-18,Maintenance,14761.09
9981,7,2024-08-18,Utilities,51418.07
9982,151,2024-02-03,Security,1767.01
9983,23,2024-08-05,Utilities,41124.81
9984,166,2024-06-13,Utilities,49751.25
9985,178,2024-10-26,Maintenance,25721.82
9986,39,2024-02-23,Maintenance,61582.08
9987,37,2024-06-10,Utilities,20268.21
9988,30,2024-10-17,Maintenance,160916.04
9989,128,2024-12-16,Marketing,192351.85
9990,155,2025-05-04,Maintenance,79963.56
9991,168,2025-07-06,Maintenance,50192.56
9992,194,2025-02-08,Marketing,145132.61
9993,129,2025-03-04,Misc,60658.81
9994,136,2025-01-27,Utilities,16971.12
9995,156,2025-08-29,Security,2216.64
9996,48,2025-09-16,Marketing,121226.62
9997,139,2024-01-30,Rent,89857.1
9998,28,2024-03-18,Rent,166875.84
9999,19,2024-10-12,Maintenance,40984.51
10000,200,2024-02-24,Maintenance,107960.39
10001,6,2024-07-20,Security,21185.46
10002,200,2024-09-27,Marketing,6922.03
10003,4,2024-01-16,Utilities,87438.13
10004,80,2024-09-04,Maintenance,121634.57
10005,78,2025-01-28,Utilities,42480.91
10006,186,2025-06-07,Misc,148037.91
10007,67,2025-06-05,Rent,101724.08
10008,84,2025-06-28,Rent,79826.56
10009,142,2024-09-17,Misc,162490.15
10010,26,2025-06-21,Marketing,167652.49
10011,142,2024-05-07,Maintenance,192318.36
10012,88,2025-01-11,Maintenance,136517.35
10013,71,2024-08-01,Marketing,75913.69
10014,74,2024-06-19,Rent,138731.41
10015,176,2025-04-14,Misc,123819.21
10016,41,2024-08-26,Marketing,101075.84
10017,187,2024-01-22,Marketing,63677.0
10018,36,2025-04-02,Utilities,87314.04
10019,149,2025-09-27,Rent,154069.17
10020,89,2024-12-14,Marketing,192076.21
10021,150,2025-06-03,Misc,45151.98
10022,58,2024-08-08,Misc,193346.28
10023,32,2024-05-02,Misc,194086.79
10024,64,2024-11-15,Marketing,33067.96
10025,8,2025-07-08,Rent,46429.17
10026,103,2024-12-03,Rent,113916.17
10027,119,2024-09-12,Security,29888.69
10028,42,2025-09-06,Marketing,49523.0
10029,72,2024-07-14,Rent,187723.9
10030,137,2025-04-12,Maintenance,123798.4
10031,118,2025-03-09,Marketing,178458.41
10032,142,2025-03-23,Misc,100997.21
10033,198,2024-11-03,Rent,27952.49
10034,154,2025-07-08,Rent,112984.21
10035,19,2024-08-15,Rent,136227.25
10036,81,2024-07-01,Security,74984.29
10037,63,2024-09-17,Maintenance,141781.65
10038,148,2024-01-31,Maintenance,19499.35
10039,147,2025-04-22,Marketing,93307.11
10040,106,2025-06-29,Rent,196888.34
10041,183,2024-10-31,Misc,99983.11
10042,177,2024-10-25,Maintenance,33993.06
10043,180,2025-07-30,Misc,43022.85
10044,177,2024-01-18,Security,172843.4
10045,95,2025-05-06,Maintenance,86949.74
10046,10,2025-07-07,Marketing,199488.05
10047,99,2025-02-02,Misc,68165.04
10048,137,2025-03-31,Rent,163982.11
10049,166,2025-03-25,Security,15043.07
10050,127,2025-05-14,Rent,36136.69
10051,183,2025-07-15,Maintenance,153796.61
10052,102,2024-10-18,Security,50004.51
10053,18,2025-04-03,Maintenance,178075.85
10054,179,2025-02-25,Utilities,64668.93
10055,189,2024-06-24,Security,97007.15
10056,77,2024-06-22,Maintenance,72035.8
10057,59,2024-06-23,Utilities,148112.03
10058,22,2024-06-26,Misc,21711.15
10059,117,2025-06-14,Security,168177.27
10060,169,2024-09-12,Marketing,138990.68
10061,143,2025-01-23,Rent,111518.59
10062,142,2025-01-01,Misc,140915.4
10063,115,2025-08-19,Maintenance,161771.08
10064,96,2024-09-22,Maintenance,9710.59
10065,138,2024-12-08,Rent,149694.2
10066,139,2024-06-25,Utilities,142692.3
10067,42,2025-05-29,Maintenance,121946.09
10068,62,2024-10-18,Marketing,76984.64
10069,134,2024-11-16,Maintenance,55788.29
10070,8,2024-03-31,Security,53154.47
10071,11,2025-03-26,Misc,194298.41
10072,142,2025-06-13,Misc,36942.03
10073,5,2024-03-22,Rent,99653.24
10074,189,2024-10-26,Security,50312.79
10075,33,2024-05-30,Marketing,62740.93
10076,162,2024-02-29,Marketing,47929.0
10077,50,2024-11-10,Rent,183197.41
10078,127,2025-09-03,Maintenance,106078.62
10079,104,2024-01-02,Rent,95441.22
10080,191,2024-07-20,Maintenance,44950.1
10081,122,2024-10-16,Marketing,83887.05
10082,28,2024-04-17,Marketing,178202.88
10083,144,2024-04-08,Marketing,69660.61
10084,114,2024-03-31,Maintenance,44898.53
10085,198,2025-02-02,Utilities,125910.52
10086,72,2025-05-16,Security,173117.49
10087,33,2025-04-21,Marketing,30517.82
10088,35,2025-09-16,Utilities,140076.21
10089,61,2025-01-12,Rent,74830.33
10090,52,2024-01-01,Maintenance,41386.5
10091,123,2024-02-08,Marketing,13579.46
10092,8,2025-06-30,Marketing,115447.5
10093,26,2025-03-31,Misc,105971.62
10094,193,2025-03-14,Rent,13789.69
10095,57,2024-08-27,Misc,156713.63
10096,127,2024-01-29,Marketing,58703.07
10097,189,2025-02-20,Security,170691.41
10098,38,2025-08-30,Rent,1885.29
10099,115,2025-04-17,Maintenance,39693.25
10100,67,2025-02-08,Maintenance,147060.18
10101,174,2024-08-18,Misc,30855.24
10102,162,2024-01-15,Maintenance,48032.74
10103,140,2024-10-08,Rent,10470.02
10104,134,2025-05-29,Marketing,55697.87
10105,12,2025-09-10,Maintenance,60794.7
10106,136,2024-12-11,Security,6049.25
10107,189,2024-05-06,Misc,183745.72
10108,65,2025-06-29,Marketing,144115.42
10109,132,2024-08-12,Maintenance,98141.01
10110,173,2025-09-16,Security,147981.08
10111,106,2025-01-02,Marketing,60646.88
10112,136,2024-01-07,Security,166873.46
10113,200,2025-05-11,Rent,702.39
10114,8,2024-12-13,Maintenance,187472.22
10115,109,2025-09-01,Maintenance,58201.99
10116,21,2024-06-24,Maintenance,106746.19
10117,160,2024-08-14,Security,130595.22
10118,132,2024-12-20,Marketing,188490.39
10119,171,2024-09-29,Maintenance,155820.39
10120,23,2024-12-20,Maintenance,33298.34
10121,90,2025-02-02,Utilities,126611.92
10122,86,2024-06-01,Misc,128151.19
10123,89,2025-09-13,Rent,160204.6
10124,128,2024-03-26,Marketing,158796.35
10125,56,2024-08-14,Maintenance,171910.62
10126,50,2024-05-27,Rent,82709.06
10127,120,2025-03-15,Misc,154421.69
10128,172,2024-09-28,Security,61510.75
10129,184,2025-05-14,Security,183224.05
10130,71,2025-08-23,Utilities,61662.37
10131,143,2025-08-31,Marketing,191116.35
10132,135,2024-02-26,Misc,38098.83
10133,199,2024-06-26,Utilities,152523.27
10134,42,2024-05-05,Maintenance,103312.91
10135,61,2024-03-11,Misc,78805.06
10136,115,2025-04-12,Security,770.63
10137,150,2024-06-28,Utilities,57201.71
10138,89,2024-11-12,Utilities,68072.49
10139,43,2024-01-07,Misc,194241.59
10140,159,2025-04-19,Rent,60209.22
10141,137,2025-02-23,Rent,100202.58
10142,56,2025-09-14,Misc,88046.27
10143,84,2025-03-23,Rent,97578.83
10144,120,2025-05-16,Maintenance,40861.69
10145,27,2025-07-13,Misc,193850.55
10146,184,2024-08-16,Rent,110066.04
10147,175,2025-02-03,Marketing,116710.68
10148,49,2024-01-16,Security,89443.93
10149,67,2024-09-08,Utilities,55448.51
10150,168,2024-04-24,Marketing,61840.75
10151,102,2025-08-28,Marketing,63306.53
10152,168,2024-06-21,Security,125161.39
10153,11,2025-06-21,Utilities,181493.4
10154,41,2024-05-16,Maintenance,142842.04
10155,26,2024-04-06,Rent,135270.81
10156,146,2024-01-15,Rent,102393.74
10157,132,2025-02-06,Utilities,182447.2
10158,98,2024-08-20,Utilities,137178.93
10159,24,2025-01-29,Misc,104668.97
10160,160,2024-10-01,Marketing,156165.58
10161,198,2025-06-23,Marketing,51534.3
10162,166,2024-01-08,Maintenance,157481.41
10163,151,2024-03-22,Marketing,152088.84
10164,138,2024-05-01,Utilities,53448.82
10165,40,2024-04-23,Marketing,65146.8
10166,128,2024-08-28,Marketing,98437.82
10167,102,2024-12-29,Rent,33516.04
10168,14,2024-04-07,Marketing,98695.05
10169,36,2024-06-24,Marketing,131422.86
10170,162,2024-06-05,Maintenance,109746.19
10171,150,2025-09-19,Security,127463.18
10172,120,2025-04-28,Maintenance,58604.66
10173,62,2024-10-03,Marketing,91135.69
10174,191,2025-04-19,Rent,151411.31
10175,143,2024-03-13,Maintenance,140703.85
10176,14,2024-12-02,Rent,95884.58
10177,88,2024-06-16,Misc,15656.19
10178,146,2024-08-17,Rent,185391.99
10179,72,2025-06-26,Marketing,98821.61
10180,172,2024-06-09,Utilities,150530.9
10181,165,2024-02-12,Marketing,196052.97
10182,84,2024-02-24,Maintenance,38619.14
10183,161,2025-02-07,Utilities,61657.4
10184,86,2025-09-27,Misc,14633.69
10185,155,2024-09-30,Rent,11374.89
10186,182,2024-03-19,Security,162969.88
10187,35,2024-06-29,Utilities,83923.99
10188,168,2025-01-23,Rent,83500.86
10189,37,2024-04-07,Rent,101613.69
10190,189,2024-10-09,Maintenance,197669.09
10191,48,2024-03-04,Utilities,152639.28
10192,9,2024-08-12,Misc,66063.56
10193,147,2024-05-13,Misc,99014.59
10194,88,2025-07-20,Maintenance,120213.51
10195,164,2024-07-12,Security,183335.34
10196,124,2025-09-25,Utilities,153671.69
10197,130,2025-02-01,Rent,125860.02
10198,160,2024-09-14,Misc,183771.21
10199,162,2024-11-15,Misc,52482.26
10200,150,2024-06-07,Misc,127213.2
10201,113,2025-07-20,Misc,22587.85
10202,172,2025-09-04,Maintenance,144507.03
10203,186,2024-06-23,Marketing,108599.62
10204,4,2025-04-12,Marketing,135612.87
10205,100,2024-12-26,Rent,190174.47
10206,115,2025-01-05,Security,169277.86
10207,181,2025-07-21,Marketing,121616.52
10208,44,2025-01-01,Rent,137817.49
10209,136,2025-01-23,Security,159685.65
10210,156,2024-02-01,Rent,194194.33
10211,189,2024-01-07,Marketing,144360.49
10212,96,2024-11-09,Security,61674.57
10213,46,2025-02-02,Marketing,12233.13
10214,42,2024-10-24,Marketing,196385.73
10215,44,2024-09-30,Maintenance,8659.07
10216,23,2024-03-02,Security,29705.68
10217,135,2024-01-02,Marketing,28059.18
10218,13,2025-06-21,Security,107114.84
10219,16,2025-07-24,Utilities,58017.67
10220,178,2024-06-23,Utilities,168294.28
10221,126,2024-11-23,Marketing,41275.44
10222,190,2024-07-02,Utilities,171918.85
10223,144,2025-09-25,Utilities,115722.49
10224,56,2024-02-05,Utilities,7771.28
10225,123,2024-01-18,Marketing,45317.98
10226,142,2024-11-14,Misc,96885.71
10227,170,2025-08-13,Rent,64119.91
10228,97,2025-08-21,Security,130685.8
10229,141,2024-05-28,Utilities,70258.9
10230,97,2025-03-06,Utilities,60115.61
10231,104,2025-01-12,Marketing,59980.1
10232,50,2024-09-08,Maintenance,188025.52
10233,113,2024-10-15,Marketing,27035.33
10234,109,2024-06-19,Utilities,49006.08
10235,6,2025-02-09,Misc,116524.3
10236,25,2024-08-05,Marketing,120462.14
10237,75,2025-01-20,Marketing,64721.15
10238,77,2025-06-20,Security,143716.33
10239,169,2024-08-11,Utilities,43148.91
10240,94,2025-03-09,Rent,22354.95
10241,92,2024-01-09,Misc,55371.63
10242,22,2024-04-03,Misc,59066.57
10243,112,2024-10-12,Maintenance,33380.38
10244,170,2025-09-01,Security,191094.76
10245,190,2025-09-18,Marketing,70815.27
10246,28,2024-09-20,Utilities,23374.23
10247,137,2025-02-20,Utilities,20820.44
10248,189,2025-04-23,Misc,40890.34
10249,33,2025-08-19,Maintenance,44899.09
10250,134,2025-09-22,Rent,193223.89
10251,38,2024-12-26,Maintenance,151277.33
10252,48,2025-04-29,Utilities,128822.26
10253,8,2024-11-20,Security,35940.1
10254,133,2024-08-16,Security,59070.09
10255,193,2024-02-19,Marketing,139118.75
10256,162,2024-06-17,Maintenance,157417.77
10257,81,2025-05-03,Utilities,28371.95
10258,58,2024-03-21,Misc,4229.26
10259,62,2024-11-18,Security,64787.2
10260,176,2025-08-22,Rent,62849.61
10261,49,2025-01-08,Misc,65237.09
10262,154,2024-12-29,Misc,180372.97
10263,166,2024-03-04,Marketing,110437.06
10264,115,2025-03-29,Security,114793.95
10265,182,2024-05-25,Misc,101769.41
10266,162,2024-06-22,Rent,156079.29
10267,62,2024-01-31,Utilities,147210.51
10268,88,2024-06-04,Misc,136473.24
10269,164,2025-02-23,Marketing,15643.07
10270,120,2025-09-23,Security,107265.23
10271,95,2025-02-09,Security,71423.94
10272,186,2024-05-07,Utilities,110441.62
10273,88,2024-11-22,Maintenance,3663.47
10274,124,2024-07-19,Misc,66883.58
10275,86,2024-11-30,Misc,45048.56
10276,160,2024-05-02,Rent,69126.3
10277,49,2024-08-27,Security,17691.87
10278,164,2025-01-16,Marketing,163256.14
10279,179,2025-06-29,Security,32622.44
10280,146,2024-05-24,Rent,46067.86
10281,65,2024-03-27,Maintenance,137738.82
10282,112,2025-05-07,Security,2162.97
10283,25,2024-08-26,Misc,131923.87
10284,195,2024-01-19,Rent,48462.08
10285,73,2024-01-09,Rent,149476.0
10286,37,2024-05-29,Misc,112481.59
10287,41,2024-06-15,Utilities,165165.39
10288,199,2024-10-04,Rent,29058.05
10289,76,2024-10-11,Maintenance,126155.32
10290,158,2024-03-17,Security,91516.09
10291,72,2025-07-28,Rent,162568.72
10292,117,2024-09-07,Rent,38523.81
10293,179,2024-09-20,Maintenance,171925.63
10294,66,2025-06-21,Utilities,47304.2
10295,143,2024-02-10,Maintenance,84533.38
10296,9,2024-07-31,Misc,32043.57
10297,149,2024-10-26,Utilities,111190.29
10298,182,2025-06-07,Marketing,144108.02
10299,53,2025-05-09,Rent,143950.87
10300,168,2024-02-21,Rent,46288.25
10301,95,2024-05-03,Rent,57663.34
10302,139,2025-03-27,Misc,76507.35
10303,139,2025-06-26,Rent,21618.95
10304,26,2024-12-27,Misc,170172.75
10305,187,2024-03-12,Security,6176.08
10306,126,2024-03-10,Rent,26496.56
10307,87,2025-07-25,Security,12341.09
10308,6,2024-04-15,Utilities,133595.24
10309,128,2024-10-31,Misc,45765.32
10310,32,2024-05-19,Maintenance,27446.43
10311,124,2025-09-11,Marketing,120396.08
10312,151,2025-09-24,Maintenance,29952.47
10313,48,2025-02-22,Utilities,80907.81
10314,102,2024-07-20,Maintenance,192894.12
10315,8,2025-05-02,Maintenance,116819.31
10316,109,2025-01-09,Security,189149.01
10317,87,2024-04-08,Misc,148324.74
10318,45,2024-10-14,Maintenance,43224.34
10319,160,2024-11-11,Marketing,99900.42
10320,35,2024-07-07,Rent,66837.11
10321,47,2025-07-22,Maintenance,173465.98
10322,97,2025-06-20,Marketing,194632.32
10323,139,2024-07-08,Marketing,16576.98
10324,144,2024-04-23,Security,95558.61
10325,65,2024-07-18,Utilities,6687.49
10326,86,2025-09-08,Security,171995.36
10327,68,2024-12-20,Utilities,105183.15
10328,2,2024-10-13,Utilities,174013.45
10329,36,2024-02-22,Utilities,29389.17
10330,37,2025-07-12,Utilities,116933.7
10331,22,2024-07-22,Rent,87076.03
10332,161,2024-05-12,Security,194802.03
10333,35,2024-02-23,Security,31657.54
10334,176,2025-04-13,Marketing,83701.46
10335,42,2024-04-18,Security,103759.2
10336,80,2024-07-29,Utilities,71344.3
10337,167,2025-09-28,Maintenance,128016.43
10338,197,2025-06-18,Misc,81565.84
10339,133,2025-09-29,Maintenance,148777.64
10340,106,2024-07-04,Misc,120907.35
10341,140,2025-03-30,Rent,157003.83
10342,192,2025-06-29,Security,99807.73
10343,108,2025-08-09,Maintenance,116982.86
10344,140,2025-03-04,Utilities,112922.84
10345,152,2024-03-03,Utilities,77410.36
10346,147,2024-02-03,Utilities,151742.26
10347,63,2025-03-11,Rent,4733.35
10348,192,2025-01-30,Maintenance,140606.2
10349,18,2025-07-12,Marketing,145935.8
10350,138,2025-01-16,Marketing,66528.94
10351,143,2024-03-06,Marketing,178666.57
10352,164,2024-09-04,Maintenance,140112.89
10353,151,2024-05-22,Maintenance,13388.93
10354,108,2025-06-14,Security,99243.28
10355,190,2024-09-10,Misc,64727.18
10356,130,2025-02-01,Maintenance,23868.06
10357,28,2024-12-02,Marketing,77057.59
10358,198,2024-07-01,Maintenance,17665.91
10359,160,2025-03-23,Misc,155435.45
10360,34,2025-04-22,Rent,160670.91
10361,54,2025-02-18,Rent,67840.71
10362,73,2024-09-23,Maintenance,83200.02
10363,12,2025-08-05,Rent,135289.97
10364,57,2025-01-05,Misc,196948.79
10365,40,2024-05-16,Maintenance,109344.82
10366,29,2024-12-12,Rent,194470.09
10367,38,2024-03-24,Utilities,47183.98
10368,33,2025-07-11,Security,114273.04
10369,134,2024-02-13,Misc,84787.68
10370,186,2024-01-21,Misc,25930.74
10371,4,2024-10-03,Marketing,14163.05
10372,7,2024-04-15,Maintenance,36011.82
10373,13,2024-08-01,Security,105248.52
10374,10,2025-06-10,Rent,67443.03
10375,6,2025-08-10,Utilities,110143.45
10376,16,2025-03-24,Marketing,197474.23
10377,116,2025-01-05,Maintenance,133832.8
10378,93,2024-08-26,Security,99043.52
10379,181,2025-08-28,Security,58860.49
10380,115,2024-12-09,Marketing,39143.26
10381,128,2024-08-26,Security,97721.34
10382,84,2024-09-12,Security,149853.34
10383,161,2025-09-26,Marketing,199238.37
10384,19,2024-07-30,Utilities,126390.74
10385,22,2024-06-18,Rent,97151.34
10386,134,2024-10-15,Marketing,179996.29
10387,169,2024-09-23,Misc,187552.16
10388,133,2025-07-22,Rent,27822.96
10389,108,2025-05-03,Rent,192560.17
10390,176,2024-06-23,Maintenance,1121.67
10391,2,2025-08-11,Rent,144403.16
10392,103,2025-08-15,Security,150233.82
10393,94,2025-06-07,Rent,146521.55
10394,82,2024-04-07,Rent,114297.17
10395,105,2024-09-06,Misc,119196.65
10396,39,2025-01-04,Misc,157252.93
10397,121,2024-01-08,Utilities,105218.27
10398,12,2025-07-15,Security,124148.41
