store_id,prod_id,stock_qty,last_updated
38,413,432,2025-05-16
91,263,39,2025-05-14
141,1207,123,2025-08-06
117,34,222,2025-05-24
24,879,286,2025-05-08
95,263,207,2025-06-14
88,11,425,2025-04-22
176,809,175,2025-09-01
87,345,437,2025-02-28
98,579,28,2025-01-14
141,968,166,2025-03-01
75,313,232,2025-06-01
22,883,398,2025-04-12
162,231,435,2025-08-17
164,480,46,2025-03-10
117,358,94,2025-03-27
43,378,270,2025-05-07
45,602,362,2025-03-29
47,356,403,2025-04-03
181,355,406,2025-05-31
116,1117,257,2025-03-30
165,583,53,2025-07-25
192,267,123,2025-06-09
124,116,271,2025-02-16
118,826,212,2025-04-06
9,377,192,2025-07-23
141,710,225,2025-03-08
62,130,199,2025-07-21
78,830,5,2025-07-29
82,710,173,2025-08-18
41,173,19,2025-03-19
3,389,320,2025-08-25
15,1174,391,2025-04-15
199,269,195,2025-05-20
71,67,20,2025-09-28
7,1126,204,2025-09-23
153,835,446,2025-05-11
188,279,317,2025-01-20
40,1169,67,2025-07-10
41,1087,221,2025-07-21
175,311,158,2025-01-24
124,860,414,2025-06-29
169,791,250,2025-08-22
169,333,166,2025-05-05
98,906,166,2025-08-02
40,554,292,2025-08-10
150,976,242,2025-06-04
124,1154,147,2025-09-30
71,144,422,2025-06-16
190,160,358,2025-04-22
34,1014,411,2025-05-01
41,1136,433,2025-05-27
166,1010,300,2025-04-02
141,511,34,2025-09-25
89,1204,228,2025-02-23
77,1164,380,2025-08-03
111,98,202,2025-01-30
50,1094,406,2025-03-13
119,550,288,2025-08-14
52,871,362,2025-08-01
56,1199,321,2025-07-25
131,1118,235,2025-06-05
91,847,133,2025-02-21
139,688,44,2025-02-09
197,911,71,2025-04-02
89,621,498,2025-08-24
147,16,137,2025-03-16
47,1057,50,2025-03-19
87,154,266,2025-07-31
114,761,271,2025-01-20
42,220,362,2025-08-26
8,782,385,2025-03-05
146,417,358,2025-09-18
69,420,230,2025-01-25
91,621,232,2025-03-20
148,1151,305,2025-03-26
134,548,224,2025-01-06
103,380,433,2025-06-03
99,610,348,2025-03-03
13,1041,9,2025-05-19
184,1153,54,2025-05-04
146,862,378,2025-07-26
179,647,65,2025-03-26
47,266,235,2025-01-13
178,495,87,2025-07-07
89,800,269,2025-01-21
74,1019,35,2025-03-31
142,833,226,2025-08-19
176,663,499,2025-09-04
35,996,186,2025-04-08
82,979,457,2025-03-22
78,1082,409,2025-05-04
165,214,356,2025-08-18
86,1016,359,2025-07-04
162,825,174,2025-01-11
200,390,411,2025-02-05
31,448,230,2025-10-01
139,332,175,2025-04-28
124,7,270,2025-01-31
149,357,398,2025-09-29
23,169,239,2025-09-18
96,221,2,2025-04-20
70,1192,152,2025-09-20
143,1065,414,2025-08-09
128,250,258,2025-04-28
195,1078,476,2025-09-05
75,1107,324,2025-09-29
100,607,252,2025-09-26
35,650,13,2025-06-25
156,2,392,2025-02-20
124,1081,84,2025-04-30
27,23,79,2025-01-24
34,381,266,2025-04-08
178,1156,252,2025-01-18
164,706,435,2025-05-08
5,333,152,2025-04-16
124,282,305,2025-03-13
24,1033,280,2025-03-23
189,761,83,2025-05-18
59,1177,155,2025-09-06
10,322,480,2025-09-02
77,1130,84,2025-06-20
63,1153,392,2025-05-06
177,965,188,2025-01-11
133,1048,471,2025-07-08
80,836,309,2025-08-08
107,722,498,2025-03-10
73,947,317,2025-08-23
88,1049,27,2025-09-16
48,1036,119,2025-02-10
115,527,28,2025-04-28
158,452,276,2025-03-24
139,60,137,2025-09-04
27,1155,457,2025-08-12
170,246,378,2025-09-14
171,1161,97,2025-09-01
139,542,103,2025-08-26
1,176,133,2025-02-04
28,8,132,2025-07-11
40,1078,348,2025-04-29
83,1013,366,2025-05-08
36,21,30,2025-04-01
83,85,479,2025-02-19
30,657,294,2025-04-13
122,873,484,2025-09-21
166,627,414,2025-06-19
174,542,352,2025-02-27
174,1089,369,2025-03-26
72,495,498,2025-01-04
124,955,155,2025-06-24
147,591,13,2025-05-14
119,999,199,2025-07-18
117,527,296,2025-03-21
109,874,307,2025-01-16
173,77,459,2025-07-25
156,343,270,2025-01-26
53,521,2,2025-03-07
86,755,127,2025-05-19
98,21,234,2025-06-24
49,1164,429,2025-01-26
189,1070,316,2025-09-30
40,451,175,2025-09-13
44,415,250,2025-08-16
17,470,160,2025-08-20
142,902,335,2025-08-04
55,1034,412,2025-03-26
68,727,86,2025-03-30
74,1132,334,2025-06-20
9,219,48,2025-05-31
182,1057,475,2025-04-20
82,770,266,2025-05-08
147,846,372,2025-01-03
191,782,233,2025-09-22
121,1197,303,2025-02-22
25,936,450,2025-05-27
9,1103,294,2025-06-08
134,1097,114,2025-06-13
80,572,387,2025-10-01
168,391,238,2025-01-31
126,544,84,2025-09-04
131,1165,403,2025-04-19
34,58,49,2025-09-25
110,169,18,2025-06-11
171,1186,118,2025-06-16
70,321,498,2025-07-15
150,1089,82,2025-09-06
26,380,26,2025-08-11
177,580,149,2025-01-21
166,477,353,2025-05-13
159,778,350,2025-03-13
19,904,183,2025-06-27
88,860,339,2025-09-03
66,1205,474,2025-03-13
121,70,279,2025-04-27
111,289,264,2025-07-08
170,354,390,2025-08-15
132,1215,317,2025-08-04
73,1043,373,2025-05-04
62,602,38,2025-09-20
60,1026,272,2025-09-18
180,827,313,2025-01-18
75,380,356,2025-07-02
77,69,165,2025-07-26
133,1103,212,2025-03-20
108,406,309,2025-01-01
30,586,8,2025-07-29
63,680,131,2025-08-19
157,654,432,2025-05-14
146,567,172,2025-05-01
195,27,328,2025-07-08
197,320,396,2025-07-13
86,433,233,2025-07-16
1,335,190,2025-02-27
95,282,154,2025-05-10
191,314,16,2025-01-23
94,165,476,2025-02-28
112,275,185,2025-02-15
45,694,429,2025-07-14
176,820,179,2025-03-08
163,1125,75,2025-02-08
2,147,294,2025-05-27
67,558,496,2025-07-29
165,482,71,2025-09-07
7,490,499,2025-06-16
190,483,31,2025-08-19
71,283,357,2025-03-26
23,601,298,2025-05-11
120,714,432,2025-04-10
66,765,340,2025-02-27
35,559,296,2025-09-04
67,1059,17,2025-06-15
137,747,500,2025-01-13
80,298,408,2025-06-15
94,583,186,2025-06-23
24,198,497,2025-02-17
20,456,305,2025-08-21
67,886,305,2025-01-18
190,991,21,2025-03-24
17,890,172,2025-05-25
97,624,294,2025-06-01
93,906,8,2025-09-26
70,595,141,2025-08-31
26,593,121,2025-01-05
96,216,295,2025-01-30
39,823,140,2025-08-08
195,623,304,2025-08-11
192,512,197,2025-01-11
89,673,368,2025-01-17
2,1197,42,2025-01-17
101,579,355,2025-07-27
152,101,7,2025-03-24
142,516,272,2025-05-23
122,592,20,2025-05-01
131,1208,67,2025-02-21
34,491,330,2025-08-04
41,371,29,2025-08-03
124,175,151,2025-02-27
84,50,225,2025-01-17
122,637,462,2025-08-04
53,905,150,2025-01-25
47,133,20,2025-02-26
42,269,70,2025-07-23
158,19,157,2025-06-22
128,1203,486,2025-05-12
130,196,159,2025-01-03
188,1066,357,2025-01-24
130,1080,220,2025-02-10
160,384,143,2025-02-28
87,374,277,2025-01-25
132,117,178,2025-05-09
25,1120,279,2025-09-13
157,1198,278,2025-06-14
173,417,269,2025-02-06
124,637,345,2025-07-02
4,195,34,2025-05-21
25,79,266,2025-08-08
3,856,268,2025-02-23
147,937,147,2025-03-26
35,800,224,2025-01-28
38,287,84,2025-06-08
187,737,245,2025-09-20
7,752,415,2025-09-04
149,247,144,2025-08-31
28,860,252,2025-05-01
14,106,385,2025-06-11
9,1063,312,2025-05-11
75,297,381,2025-01-11
126,639,45,2025-04-12
67,1041,318,2025-06-01
98,323,145,2025-04-14
5,801,477,2025-08-20
110,760,341,2025-02-09
83,813,247,2025-04-21
147,273,328,2025-04-15
30,567,115,2025-07-11
82,540,277,2025-09-28
136,1028,473,2025-05-17
105,893,112,2025-09-20
126,556,220,2025-08-26
92,109,403,2025-06-27
130,35,152,2025-03-15
5,1173,10,2025-07-06
16,731,19,2025-07-28
159,71,393,2025-06-30
151,517,217,2025-02-21
31,77,358,2025-09-02
116,1094,472,2025-08-21
183,97,77,2025-09-30
38,215,153,2025-02-27
193,1188,100,2025-08-29
34,951,191,2025-08-24
88,296,372,2025-03-26
187,219,66,2025-08-06
29,910,94,2025-05-07
130,128,350,2025-03-19
183,765,427,2025-09-16
198,522,456,2025-06-23
35,1210,377,2025-09-09
128,289,478,2025-03-15
188,658,77,2025-08-21
162,700,373,2025-05-20
123,162,392,2025-04-02
71,1138,27,2025-02-15
56,110,378,2025-04-27
91,1036,156,2025-07-30
115,1040,478,2025-04-27
55,167,212,2025-09-09
7,882,64,2025-05-05
47,560,167,2025-01-28
36,656,338,2025-03-20
78,130,207,2025-03-24
174,745,151,2025-09-26
166,111,440,2025-08-25
132,141,433,2025-06-01
39,915,183,2025-05-22
9,781,142,2025-04-09
71,1086,335,2025-07-08
134,739,134,2025-07-21
182,22,222,2025-07-07
19,500,309,2025-09-21
195,96,39,2025-02-08
11,490,126,2025-03-04
35,1115,323,2025-09-21
199,963,462,2025-08-17
33,247,400,2025-05-06
15,196,381,2025-07-23
158,839,302,2025-09-13
13,608,150,2025-03-14
3,380,44,2025-07-13
143,1175,405,2025-08-16
118,611,164,2025-03-25
131,801,26,2025-05-19
61,817,413,2025-09-11
41,134,46,2025-01-07
75,370,347,2025-04-10
46,1144,140,2025-05-23
152,937,274,2025-08-16
42,331,137,2025-05-13
70,441,147,2025-02-02
154,956,311,2025-08-16
135,320,73,2025-06-16
194,47,399,2025-06-04
152,274,451,2025-01-25
10,978,90,2025-05-18
40,415,123,2025-04-15
7,1080,396,2025-08-29
127,660,406,2025-03-18
11,1094,177,2025-06-13
148,327,149,2025-08-10
136,674,68,2025-09-09
65,91,500,2025-04-21
65,353,42,2025-09-07
100,892,334,2025-07-09
39,237,436,2025-05-23
164,128,322,2025-01-19
97,8,359,2025-09-27
22,759,72,2025-02-13
115,506,173,2025-05-16
107,365,170,2025-04-13
8,268,352,2025-03-16
159,384,444,2025-03-11
152,542,44,2025-01-08
89,543,355,2025-01-06
50,322,166,2025-09-25
130,255,142,2025-02-11
147,124,470,2025-06-18
145,513,71,2025-02-18
195,331,89,2025-06-25
98,332,75,2025-04-09
28,571,127,2025-03-23
55,1094,143,2025-06-06
26,56,163,2025-02-04
105,255,299,2025-02-11
83,387,331,2025-01-02
154,1040,480,2025-07-27
2,182,336,2025-07-17
45,635,457,2025-05-16
185,509,380,2025-01-07
99,814,184,2025-01-31
151,18,294,2025-02-16
13,472,370,2025-02-17
35,585,453,2025-02-08
61,428,99,2025-03-20
147,925,24,2025-09-02
183,986,105,2025-05-31
200,476,405,2025-07-13
80,586,215,2025-05-07
177,411,495,2025-02-27
115,793,296,2025-03-16
49,299,11,2025-03-15
192,1116,18,2025-03-04
10,24,128,2025-06-30
162,1185,111,2025-03-28
64,567,494,2025-05-31
53,286,124,2025-08-11
154,181,7,2025-09-21
34,1107,175,2025-03-05
99,525,239,2025-07-04
142,801,260,2025-06-29
33,1143,485,2025-04-22
157,4,230,2025-05-26
151,575,197,2025-03-30
48,748,27,2025-06-02
186,602,153,2025-05-13
82,408,202,2025-09-06
179,1054,144,2025-02-23
96,659,306,2025-02-24
180,689,73,2025-07-28
59,348,328,2025-03-16
91,414,493,2025-03-17
94,753,222,2025-07-10
132,1156,138,2025-07-22
192,358,468,2025-07-23
123,324,11,2025-02-03
174,379,92,2025-07-13
153,486,339,2025-01-10
28,912,255,2025-05-21
86,315,73,2025-09-04
154,669,31,2025-06-30
164,459,155,2025-06-05
55,91,159,2025-03-13
48,380,23,2025-08-09
82,765,71,2025-01-10
123,1059,47,2025-09-05
59,578,435,2025-01-29
118,219,341,2025-04-09
89,236,48,2025-08-09
148,1081,250,2025-03-06
173,95,40,2025-06-13
126,451,314,2025-09-20
28,622,171,2025-07-06
63,937,228,2025-07-23
36,980,214,2025-06-05
137,660,24,2025-04-15
16,733,402,2025-02-14
154,902,239,2025-03-07
182,1184,118,2025-01-29
146,449,326,2025-05-09
58,903,126,2025-06-13
145,426,204,2025-01-11
138,376,96,2025-04-30
48,741,209,2025-01-16
5,860,259,2025-05-23
8,798,472,2025-06-27
7,896,340,2025-08-26
69,1046,402,2025-03-01
153,443,302,2025-08-26
79,1192,177,2025-05-03
73,250,391,2025-07-31
177,1194,203,2025-04-29
185,881,244,2025-09-13
197,1097,55,2025-02-26
111,591,54,2025-04-03
132,383,227,2025-07-19
164,261,204,2025-06-13
47,1031,456,2025-07-26
188,1104,493,2025-07-07
3,445,184,2025-09-16
19,409,398,2025-04-13
16,1112,277,2025-05-03
11,235,477,2025-02-03
127,119,118,2025-03-18
193,1031,303,2025-06-15
98,527,80,2025-01-24
106,187,409,2025-07-04
86,729,364,2025-08-31
192,140,190,2025-02-18
140,1013,479,2025-05-02
110,92,459,2025-07-24
120,1075,405,2025-05-14
130,129,344,2025-05-20
170,784,357,2025-08-14
44,44,88,2025-03-26
14,1018,166,2025-09-03
80,304,30,2025-08-03
174,758,485,2025-09-06
121,938,435,2025-04-30
129,1041,367,2025-05-19
150,1094,245,2025-08-21
140,108,350,2025-09-11
9,1100,199,2025-08-22
77,1043,157,2025-08-22
110,589,45,2025-07-17
148,187,397,2025-01-01
63,211,316,2025-06-12
34,706,292,2025-03-31
66,784,459,2025-08-21
89,1107,359,2025-04-17
49,903,167,2025-03-05
77,730,17,2025-08-04
154,10,37,2025-06-20
41,1090,457,2025-02-14
122,657,481,2025-06-27
161,608,228,2025-03-05
130,237,246,2025-05-05
175,462,219,2025-04-10
187,973,51,2025-04-07
51,905,416,2025-03-27
175,572,100,2025-08-29
102,36,100,2025-07-14
29,162,314,2025-03-08
142,633,89,2025-01-14
33,242,255,2025-05-12
6,513,397,2025-01-14
32,391,404,2025-02-16
140,1154,103,2025-01-15
88,1149,81,2025-03-02
37,356,46,2025-07-08
79,877,229,2025-09-27
130,275,372,2025-09-17
79,104,303,2025-04-10
122,840,357,2025-01-25
153,1029,440,2025-07-14
4,293,295,2025-01-25
15,700,338,2025-03-06
122,900,165,2025-06-05
7,422,383,2025-05-12
192,227,47,2025-07-11
185,21,399,2025-04-01
43,720,476,2025-06-22
71,354,268,2025-08-27
101,771,408,2025-06-10
183,1163,325,2025-07-18
162,1053,288,2025-06-29
77,722,77,2025-09-17
116,626,50,2025-04-03
50,466,462,2025-04-28
67,1022,437,2025-06-16
111,861,274,2025-06-26
145,28,472,2025-03-19
157,783,19,2025-01-01
53,426,231,2025-09-26
53,93,134,2025-08-19
175,741,279,2025-03-04
36,386,185,2025-04-26
79,580,82,2025-01-21
20,91,192,2025-09-25
195,217,92,2025-06-12
75,441,11,2025-02-06
185,219,323,2025-09-01
13,248,323,2025-02-12
25,1179,435,2025-02-25
44,382,446,2025-09-08
119,154,431,2025-02-24
178,487,465,2025-05-21
173,1114,105,2025-02-11
82,647,246,2025-09-09
56,1183,317,2025-05-15
46,978,3,2025-06-01
75,787,116,2025-08-06
150,836,130,2025-03-25
189,207,318,2025-05-02
106,313,161,2025-08-27
15,264,46,2025-01-01
45,1195,117,2025-08-20
105,765,360,2025-06-21
89,201,118,2025-06-23
172,867,260,2025-04-19
35,37,476,2025-07-01
168,1061,303,2025-03-05
25,337,449,2025-09-19
1,638,123,2025-03-03
132,1039,9,2025-04-04
59,475,440,2025-01-08
120,68,446,2025-01-31
22,1181,315,2025-04-08
195,133,34,2025-06-17
152,481,37,2025-05-29
57,71,459,2025-03-15
112,777,269,2025-02-14
105,304,138,2025-01-06
183,751,498,2025-02-22
3,1075,202,2025-05-06
71,714,147,2025-05-16
42,1073,201,2025-02-09
122,1049,78,2025-05-11
130,867,279,2025-03-30
172,213,457,2025-01-06
144,321,433,2025-01-19
16,932,356,2025-05-15
161,21,40,2025-09-18
98,537,380,2025-01-08
147,764,40,2025-01-04
153,457,489,2025-07-16
123,489,476,2025-04-19
150,105,319,2025-07-30
188,975,99,2025-07-09
105,80,445,2025-07-18
19,481,241,2025-06-26
23,1026,99,2025-02-09
57,522,36,2025-04-10
77,1113,92,2025-09-13
139,517,354,2025-03-14
172,531,2,2025-01-28
157,921,3,2025-03-03
33,1064,401,2025-05-16
124,876,379,2025-09-22
99,1131,380,2025-02-01
146,1195,488,2025-08-16
175,635,126,2025-02-07
90,1207,246,2025-09-20
163,1084,66,2025-02-22
88,83,178,2025-04-28
103,130,225,2025-02-26
109,806,449,2025-06-22
60,39,343,2025-06-06
156,247,170,2025-06-14
91,404,18,2025-07-27
118,1075,360,2025-02-11
51,881,243,2025-09-21
190,263,392,2025-08-20
53,135,167,2025-08-27
88,1109,180,2025-06-25
53,507,221,2025-03-20
31,845,402,2025-04-03
166,541,172,2025-05-19
3,499,323,2025-05-25
80,492,238,2025-07-17
50,1204,7,2025-01-05
24,532,425,2025-04-20
127,956,358,2025-07-22
113,796,284,2025-05-14
100,820,495,2025-06-17
46,1005,117,2025-07-06
53,399,93,2025-06-25
198,1114,407,2025-05-31
177,675,439,2025-03-04
78,392,342,2025-05-19
105,628,290,2025-01-18
76,604,27,2025-08-03
27,478,99,2025-09-07
66,984,464,2025-08-20
8,607,488,2025-02-11
74,361,330,2025-04-27
92,827,189,2025-08-20
157,540,449,2025-04-05
25,1145,438,2025-06-16
157,400,1,2025-05-14
110,305,146,2025-05-29
46,46,177,2025-09-14
61,478,295,2025-09-01
173,428,22,2025-07-31
155,330,495,2025-09-20
117,409,332,2025-09-08
175,657,343,2025-02-09
7,825,399,2025-03-17
161,537,321,2025-03-22
123,1109,43,2025-04-07
46,664,315,2025-03-29
86,397,285,2025-01-11
28,609,30,2025-06-04
160,562,240,2025-03-07
30,627,71,2025-09-14
71,619,417,2025-03-22
193,926,361,2025-05-15
172,347,8,2025-04-04
26,1001,189,2025-07-13
77,1079,167,2025-05-02
61,149,49,2025-07-31
2,94,488,2025-06-20
57,1101,89,2025-01-27
127,429,153,2025-06-14
186,1004,477,2025-08-01
23,1137,117,2025-04-10
149,774,372,2025-03-09
97,1085,482,2025-03-20
38,235,444,2025-01-13
60,658,465,2025-04-14
61,749,229,2025-07-25
154,904,244,2025-03-24
123,462,244,2025-02-04
103,148,358,2025-08-18
29,772,81,2025-08-03
87,139,251,2025-05-22
21,267,457,2025-04-20
20,775,29,2025-09-15
26,1114,461,2025-03-24
172,505,174,2025-03-12
198,242,485,2025-03-22
154,869,78,2025-09-14
150,588,292,2025-04-22
21,571,416,2025-06-18
103,923,287,2025-02-04
112,2,217,2025-08-21
130,729,63,2025-08-20
37,1209,320,2025-09-27
12,1153,155,2025-09-29
41,1062,440,2025-04-01
142,914,471,2025-07-02
71,1100,341,2025-04-26
48,1119,311,2025-01-27
2,1145,351,2025-05-26
199,46,267,2025-01-05
65,1211,193,2025-08-16
137,794,290,2025-06-14
45,518,432,2025-04-07
198,74,362,2025-02-24
82,187,134,2025-08-31
28,677,87,2025-03-29
1,498,204,2025-09-20
120,407,151,2025-09-17
161,570,171,2025-02-01
194,176,42,2025-09-22
148,546,324,2025-03-06
23,535,0,2025-03-20
98,644,475,2025-01-04
35,1143,352,2025-07-19
60,169,468,2025-02-02
44,1182,136,2025-01-25
89,661,484,2025-09-11
9,625,241,2025-07-30
163,897,481,2025-04-11
145,972,470,2025-06-05
93,182,442,2025-04-03
122,836,22,2025-01-12
158,189,190,2025-03-13
20,148,270,2025-03-26
81,618,305,2025-02-18
23,502,134,2025-02-05
38,272,129,2025-06-12
185,647,226,2025-04-01
118,956,158,2025-06-14
40,455,394,2025-08-16
132,728,147,2025-08-06
6,369,317,2025-02-19
43,564,209,2025-02-07
4,911,418,2025-07-02
114,1191,283,2025-09-16
87,888,209,2025-07-08
72,1017,482,2025-07-05
150,834,187,2025-05-29
148,99,85,2025-08-19
127,396,101,2025-06-23
64,1193,13,2025-09-26
114,1187,422,2025-02-08
17,435,235,2025-03-04
36,222,305,2025-05-23
58,1123,392,2025-04-20
67,964,319,2025-01-17
198,798,368,2025-02-09
175,1099,35,2025-09-19
24,1178,318,2025-02-18
79,586,488,2025-10-01
132,798,242,2025-03-17
87,1035,187,2025-05-26
39,1123,172,2025-08-13
111,903,281,2025-09-09
137,146,346,2025-01-08
45,249,57,2025-06-09
55,1027,463,2025-02-08
79,466,413,2025-08-24
65,321,47,2025-05-17
61,584,257,2025-04-06
103,993,246,2025-03-30
189,878,420,2025-04-23
47,242,274,2025-01-09
189,498,434,2025-02-06
89,2,188,2025-01-30
21,28,232,2025-01-15
155,487,121,2025-04-24
35,822,310,2025-09-02
119,954,491,2025-08-26
72,290,80,2025-01-01
162,671,56,2025-03-12
25,10,82,2025-06-01
56,899,33,2025-08-22
186,119,158,2025-06-06
3,784,498,2025-05-14
154,236,165,2025-01-22
67,1119,455,2025-08-12
179,499,287,2025-02-21
171,503,494,2025-04-04
3,852,446,2025-06-28
189,994,197,2025-01-02
137,328,401,2025-01-07
135,7,305,2025-04-07
165,688,92,2025-01-12
108,466,21,2025-01-09
19,1108,246,2025-05-18
138,122,364,2025-08-31
96,994,376,2025-01-20
149,888,489,2025-03-28
54,216,462,2025-05-08
151,1034,35,2025-07-09
118,35,54,2025-04-27
163,355,347,2025-08-14
112,387,406,2025-07-24
119,985,133,2025-03-26
33,428,429,2025-02-28
132,198,127,2025-06-10
119,843,181,2025-08-13
179,198,194,2025-08-27
97,265,330,2025-09-04
21,38,361,2025-07-23
102,1065,188,2025-02-28
22,274,381,2025-06-13
179,1143,85,2025-09-10
56,117,425,2025-04-24
23,142,255,2025-01-21
61,412,328,2025-07-31
156,908,121,2025-08-06
124,117,341,2025-07-19
69,854,353,2025-01-24
28,311,34,2025-08-02
62,1159,130,2025-04-25
20,1023,354,2025-05-16
121,1214,428,2025-04-22
111,462,191,2025-07-01
47,426,310,2025-09-22
118,75,275,2025-03-28
125,483,145,2025-01-14
52,993,129,2025-07-25
191,673,300,2025-09-06
167,823,230,2025-03-22
117,1092,99,2025-06-23
71,1154,361,2025-06-07
147,1090,204,2025-01-10
157,487,223,2025-02-02
63,68,266,2025-07-30
143,850,232,2025-01-30
41,868,378,2025-07-31
72,231,47,2025-09-22
89,1137,345,2025-02-10
155,783,290,2025-05-20
108,1059,343,2025-07-07
40,255,141,2025-05-24
180,77,358,2025-03-27
177,1023,474,2025-01-05
15,891,308,2025-04-05
69,920,421,2025-09-10
44,665,349,2025-05-10
199,493,134,2025-04-11
122,5,387,2025-06-01
32,692,78,2025-06-21
108,1078,26,2025-02-21
23,625,201,2025-04-03
97,137,117,2025-05-26
125,257,466,2025-07-01
105,285,11,2025-01-13
145,638,135,2025-09-21
132,744,410,2025-06-15
17,1173,431,2025-08-28
178,602,308,2025-05-08
147,886,98,2025-05-24
42,189,359,2025-01-11
31,248,485,2025-03-05
62,631,156,2025-01-24
87,741,469,2025-02-19
