store_expense_id,store_id,expense_type,amount,expense_date
9203,61,Electricity,6012.97,2025-10-13
9204,158,Repair,4789.57,2025-05-13
9205,159,Electricity,9331.82,2025-09-27
9206,158,Cleaning,807.04,2025-06-29
9207,111,Repair,5036.14,2025-12-13
9208,12,Repair,6885.18,2025-09-16
9209,6,Cleaning,7929.47,2025-06-22
9210,143,Water,5851.04,2025-12-12
9211,180,Repair,9093.73,2025-12-21
9212,3,Internet,9422.81,2025-08-20
9213,111,Security,689.98,2025-07-16
9214,126,Security,4053.59,2025-04-07
9215,121,Water,283.42,2025-05-23
9216,61,Security,3327.7,2025-09-19
9217,138,Internet,5391.84,2025-11-08
9218,114,Repair,9112.41,2025-04-22
9219,158,Repair,8473.22,2025-08-25
9220,105,Security,1318.62,2025-08-02
9221,104,Cleaning,975.65,2025-04-16
9222,99,Security,5913.21,2026-01-07
9223,54,Internet,5344.57,2025-07-26
9224,129,Repair,2700.46,2025-11-15
9225,47,Electricity,8999.56,2025-11-15
9226,11,Security,9277.3,2025-12-02
9227,180,Cleaning,4055.98,2025-09-18
9228,130,Internet,8908.51,2025-04-15
9229,138,Security,3870.29,2025-04-24
9230,73,Electricity,7381.33,2025-03-16
9231,145,Internet,4785.63,2025-10-06
9232,189,Cleaning,1269.7,2025-08-24
9233,42,Repair,9282.95,2026-02-10
9234,167,Internet,4568.26,2025-12-28
9235,198,Water,7358.15,2025-06-24
9236,178,Cleaning,3703.38,2026-01-19
9237,41,Repair,237.86,2025-07-18
9238,160,Cleaning,1050.28,2025-11-08
9239,156,Repair,4987.38,2026-01-04
9240,71,Cleaning,6915.15,2025-11-06
9241,199,Water,3380.62,2025-10-04
9242,1,Repair,6970.11,2025-04-07
9243,43,Internet,7001.42,2025-03-21
9244,102,Internet,7054.16,2025-05-13
9245,67,Water,4950.59,2025-12-08
9246,121,Electricity,9153.12,2025-08-02
9247,118,Cleaning,4917.51,2025-04-18
9248,98,Repair,4530.14,2025-05-06
9249,81,Repair,2033.84,2025-04-14
9250,84,Cleaning,3111.17,2025-09-21
9251,162,Internet,471.23,2025-05-21
9252,132,Water,6353.68,2025-10-17
9253,57,Internet,2522.93,2025-11-25
9254,20,Security,3076.34,2025-10-02
9255,47,Internet,7719.6,2025-12-29
9256,181,Water,3305.85,2025-10-15
9257,185,Electricity,2459.85,2026-02-13
9258,85,Electricity,1732.12,2025-08-25
9259,175,Repair,7759.84,2025-04-18
9260,172,Internet,1340.58,2025-02-25
9261,158,Internet,4564.85,2025-04-08
9262,70,Electricity,5093.95,2026-02-10
9263,142,Electricity,6889.53,2025-07-11
9264,56,Cleaning,6351.17,2025-11-06
9265,197,Internet,8116.67,2026-01-31
9266,133,Water,495.28,2026-01-01
9267,91,Water,2999.59,2025-03-08
9268,41,Security,2837.33,2025-08-29
9269,172,Internet,1502.87,2025-08-24
9270,38,Security,2927.32,2025-03-27
9271,178,Cleaning,3132.16,2025-11-18
9272,101,Electricity,5242.75,2025-05-11
9273,18,Repair,6653.86,2025-03-29
9274,14,Internet,3841.95,2025-10-29
9275,153,Cleaning,7208.73,2025-07-25
9276,21,Electricity,3394.85,2025-03-03
9277,9,Cleaning,2938.32,2026-01-18
9278,33,Electricity,5434.82,2025-12-18
9279,105,Internet,285.98,2025-05-17
9280,34,Water,843.9,2026-02-09
9281,1,Security,4208.8,2025-12-15
9282,106,Cleaning,9431.98,2025-05-08
9283,5,Repair,7229.04,2026-01-13
9284,119,Internet,926.86,2025-06-20
9285,144,Electricity,8470.86,2025-11-03
9286,122,Repair,7336.39,2026-01-02
9287,17,Internet,6128.92,2025-12-04
9288,28,Water,8211.91,2025-07-01
9289,185,Repair,4070.89,2026-01-31
9290,33,Security,2253.94,2025-08-17
9291,162,Security,5144.63,2025-05-04
9292,27,Electricity,5510.98,2025-07-28
9293,178,Security,5406.35,2025-10-09
9294,166,Electricity,5672.48,2025-10-31
9295,21,Water,9489.61,2025-03-24
9296,30,Electricity,9027.34,2025-04-07
9297,36,Security,8763.38,2025-04-07
9298,180,Electricity,8024.1,2025-05-07
9299,180,Water,9437.11,2025-06-19
9300,106,Water,1030.02,2025-05-18
9301,14,Repair,2687.98,2025-05-03
9302,97,Cleaning,4975.81,2025-08-11
9303,5,Security,8473.02,2026-02-15
9304,173,Cleaning,5076.4,2025-11-05
9305,138,Water,7492.95,2025-04-25
9306,26,Security,1432.65,2025-06-30
9307,160,Cleaning,2561.52,2026-01-19
9308,67,Security,7331.17,2025-11-27
9309,105,Water,1689.1,2025-09-02
9310,107,Internet,3545.99,2025-12-11
9311,8,Water,2685.42,2025-04-19
9312,4,Electricity,3531.12,2025-12-16
9313,186,Water,7097.82,2025-04-11
9314,157,Water,3710.08,2025-06-18
9315,187,Electricity,5574.87,2026-02-23
9316,124,Internet,1044.32,2025-08-02
9317,72,Cleaning,8059.93,2025-07-14
9318,137,Security,3730.39,2025-09-09
9319,171,Water,6502.91,2026-01-17
9320,69,Water,7267.63,2025-09-10
9321,145,Water,2136.13,2026-02-23
9322,119,Water,8852.52,2025-03-15
9323,21,Cleaning,6181.43,2025-05-30
9324,32,Water,4315.82,2025-06-02
9325,24,Security,1864.24,2025-04-14
9326,120,Cleaning,9425.89,2026-01-30
9327,170,Internet,7562.93,2025-05-23
9328,6,Internet,2119.84,2025-05-27
9329,116,Repair,3410.22,2025-06-27
9330,113,Security,8106.26,2025-03-11
9331,45,Security,6971.99,2026-01-02
9332,139,Water,7669.55,2025-03-08
9333,106,Water,4439.95,2025-03-18
9334,166,Internet,7178.94,2025-09-04
9335,110,Water,3895.61,2025-03-28
9336,77,Cleaning,2152.07,2025-11-01
9337,27,Repair,6345.14,2025-12-01
9338,164,Repair,9761.34,2025-05-11
9339,69,Security,3140.48,2025-09-11
9340,178,Security,4636.65,2025-11-11
9341,144,Cleaning,6756.31,2025-05-18
9342,197,Security,5437.99,2025-03-25
9343,155,Electricity,8442.11,2026-02-20
9344,105,Internet,7629.34,2026-02-01
9345,136,Internet,630.06,2025-12-19
9346,80,Electricity,9984.29,2025-05-02
9347,90,Cleaning,7536.4,2025-05-15
9348,87,Internet,8645.84,2025-06-27
9349,172,Repair,6529.42,2025-09-16
9350,124,Water,8570.04,2026-01-02
9351,32,Repair,1168.21,2025-05-15
9352,191,Cleaning,3509.99,2025-11-23
9353,31,Electricity,8770.39,2025-04-27
9354,74,Security,2056.47,2025-09-03
9355,85,Electricity,828.51,2025-09-06
9356,198,Electricity,7891.78,2025-05-09
9357,169,Electricity,8363.09,2025-09-22
9358,26,Security,1668.39,2025-12-02
9359,112,Cleaning,8550.74,2025-06-27
9360,28,Internet,6883.34,2025-10-09
9361,107,Security,5224.82,2025-08-20
9362,89,Repair,8310.99,2025-05-15
9363,142,Internet,4221.53,2026-01-02
9364,103,Cleaning,1980.24,2025-12-23
9365,155,Electricity,2884.28,2025-06-13
9366,7,Internet,5076.38,2025-05-10
9367,141,Water,5336.74,2025-04-18
9368,147,Water,8065.53,2025-05-19
9369,53,Repair,7923.96,2025-07-19
9370,149,Security,5834.6,2025-04-05
9371,196,Cleaning,7818.82,2025-02-26
9372,112,Cleaning,1958.15,2025-05-12
9373,196,Security,548.14,2025-12-16
9374,130,Water,8742.66,2025-11-28
9375,54,Security,801.77,2025-12-05
9376,109,Internet,2504.55,2025-08-26
9377,6,Water,6968.42,2025-07-29
9378,138,Water,4124.01,2025-09-23
9379,180,Water,8769.32,2026-01-21
9380,63,Electricity,3014.9,2025-06-26
9381,83,Cleaning,168.12,2026-02-12
9382,35,Electricity,3041.52,2025-04-12
9383,55,Repair,5801.85,2026-01-14
9384,56,Repair,3790.59,2026-02-02
9385,54,Security,5371.98,2025-06-13
9386,82,Water,8772.15,2025-11-06
9387,53,Repair,9129.23,2025-10-27
9388,36,Security,2696.44,2025-10-21
9389,134,Repair,4648.3,2025-05-28
9390,124,Cleaning,5513.98,2025-07-03
9391,36,Internet,9493.67,2025-12-19
9392,12,Water,9986.24,2025-05-17
9393,9,Water,2392.3,2025-07-21
9394,113,Internet,7283.45,2025-03-28
9395,139,Water,3811.41,2025-03-31
9396,134,Internet,130.68,2025-09-05
9397,108,Electricity,142.06,2026-01-17
9398,65,Electricity,4632.63,2025-10-28
9399,102,Water,4908.93,2025-02-26
9400,156,Cleaning,274.57,2025-07-18
9401,118,Repair,6884.93,2025-09-22
9402,45,Security,2975.33,2025-11-19
9403,36,Repair,5620.94,2025-12-21
9404,152,Cleaning,3044.14,2026-01-06
9405,191,Security,1712.99,2025-09-25
9406,44,Water,4101.38,2025-05-16
9407,163,Electricity,2361.12,2025-07-09
9408,89,Water,5371.27,2025-10-09
9409,79,Internet,2028.34,2025-04-30
9410,185,Cleaning,5108.64,2025-08-23
9411,119,Water,1615.92,2025-11-01
9412,69,Internet,6726.2,2025-06-17
9413,197,Water,7551.68,2025-09-04
9414,68,Cleaning,1148.42,2026-01-13
9415,170,Electricity,4704.63,2025-03-07
9416,41,Repair,755.17,2025-03-18
9417,106,Water,6001.92,2025-05-25
9418,130,Water,2680.82,2025-06-06
9419,171,Repair,5299.86,2026-01-21
9420,6,Cleaning,5198.74,2025-05-25
9421,98,Cleaning,9247.33,2025-12-27
9422,156,Repair,5513.38,2026-02-21
9423,47,Internet,5850.83,2025-05-29
9424,36,Water,4046.45,2025-06-17
9425,9,Water,9493.34,2025-03-04
9426,79,Cleaning,7783.0,2025-07-25
9427,123,Repair,2889.78,2025-11-09
9428,183,Repair,8449.89,2025-11-26
9429,148,Water,4352.34,2025-11-16
9430,196,Repair,8295.24,2025-09-10
9431,36,Cleaning,8237.74,2025-03-09
9432,148,Electricity,1929.26,2025-10-21
9433,163,Cleaning,7026.35,2025-11-27
9434,181,Repair,2941.9,2025-08-12
9435,64,Security,3010.05,2025-06-09
9436,140,Repair,2998.66,2026-01-18
9437,164,Security,7269.4,2025-10-05
9438,81,Security,2336.77,2025-11-08
9439,151,Cleaning,59.01,2025-07-15
9440,76,Cleaning,7166.61,2026-01-20
9441,91,Repair,1753.29,2025-11-30
9442,92,Electricity,1089.6,2025-12-30
9443,68,Internet,2413.29,2025-04-09
9444,13,Repair,3830.01,2025-09-03
9445,173,Internet,4785.27,2025-06-03
9446,56,Internet,493.47,2025-06-10
9447,19,Cleaning,9707.2,2025-04-30
9448,196,Cleaning,7174.83,2025-05-21
9449,186,Internet,3265.78,2025-03-13
9450,182,Electricity,3221.04,2025-07-31
9451,18,Cleaning,4513.0,2025-11-05
9452,98,Electricity,6281.14,2026-01-20
9453,127,Internet,1506.41,2025-11-26
9454,158,Water,1929.85,2026-02-22
9455,16,Water,8601.37,2025-09-10
9456,45,Internet,2599.74,2025-09-26
9457,114,Security,3832.94,2025-11-14
9458,115,Cleaning,8719.15,2025-11-25
9459,2,Internet,6648.32,2025-12-12
9460,46,Security,3450.03,2025-10-25
9461,26,Water,6852.81,2025-05-10
9462,178,Electricity,245.85,2025-05-04
9463,26,Security,7369.64,2025-08-01
9464,38,Cleaning,4895.81,2025-11-28
9465,105,Internet,8141.16,2025-04-24
9466,34,Water,9548.64,2026-02-19
9467,18,Internet,9261.6,2025-05-04
9468,124,Internet,9097.19,2025-08-27
9469,177,Internet,5146.09,2026-01-24
9470,22,Repair,3633.41,2026-01-22
9471,135,Internet,4677.1,2025-09-21
9472,69,Cleaning,6914.47,2025-12-12
9473,80,Security,8845.78,2025-05-26
9474,130,Water,2109.51,2026-01-02
9475,178,Security,9186.02,2025-08-09
9476,25,Electricity,8161.04,2025-05-12
9477,198,Electricity,9789.62,2025-11-16
9478,76,Security,8808.51,2025-08-20
9479,176,Cleaning,2835.38,2025-06-25
9480,152,Water,1104.26,2025-12-31
9481,122,Electricity,1166.8,2026-02-04
9482,133,Repair,2947.67,2026-02-19
9483,134,Security,6161.13,2025-08-12
9484,48,Electricity,8052.99,2026-02-21
9485,171,Water,8997.54,2025-03-21
9486,132,Internet,6256.35,2025-05-02
9487,128,Electricity,106.03,2025-06-16
9488,51,Repair,1903.85,2025-11-14
9489,194,Cleaning,1042.28,2025-11-04
9490,160,Cleaning,3665.08,2025-03-14
9491,159,Electricity,5038.44,2025-06-08
9492,128,Electricity,481.8,2025-05-06
9493,165,Electricity,3517.36,2025-08-13
9494,188,Water,1832.84,2025-05-04
9495,157,Electricity,6488.35,2025-07-09
9496,149,Security,4669.51,2025-10-21
9497,80,Cleaning,4978.41,2025-10-26
9498,198,Internet,4305.53,2025-03-08
9499,124,Security,9562.4,2025-06-25
9500,186,Cleaning,2186.61,2026-02-12
9501,64,Water,5190.81,2026-02-17
9502,9,Repair,7373.37,2026-02-09
9503,157,Cleaning,5590.6,2025-03-30
9504,119,Security,9293.76,2025-06-08
9505,156,Security,3810.79,2025-12-07
9506,173,Water,4663.57,2025-10-05
9507,135,Electricity,930.8,2025-08-23
9508,72,Security,6109.54,2026-02-12
9509,106,Security,2917.71,2025-06-06
9510,101,Water,1645.07,2025-08-15
9511,169,Repair,5468.09,2025-09-10
9512,10,Security,5346.49,2025-08-28
9513,132,Internet,804.92,2025-03-20
9514,60,Cleaning,6997.24,2025-02-26
9515,157,Electricity,6256.53,2025-06-03
9516,126,Water,1930.72,2025-10-04
9517,57,Cleaning,4720.88,2025-04-16
9518,102,Security,7217.21,2025-12-05
9519,29,Cleaning,5317.89,2026-01-03
9520,187,Water,3985.12,2025-09-12
9521,168,Cleaning,3257.27,2025-12-24
9522,125,Electricity,6123.42,2025-07-17
9523,33,Water,9394.13,2025-07-01
9524,31,Cleaning,6733.86,2026-02-07
9525,168,Internet,793.72,2026-02-09
9526,106,Security,4633.82,2025-04-09
9527,42,Electricity,8913.7,2025-05-05
9528,176,Internet,989.9,2025-06-08
9529,18,Internet,9889.31,2025-07-12
9530,16,Repair,9493.24,2025-06-18
9531,79,Security,828.83,2025-03-27
9532,147,Electricity,9337.46,2025-03-22
9533,82,Water,3663.17,2026-02-02
9534,84,Internet,8454.86,2025-10-14
9535,193,Security,4212.91,2025-08-22
9536,119,Cleaning,4436.51,2026-02-02
9537,120,Security,6360.72,2025-05-09
9538,199,Cleaning,7756.05,2025-07-26
9539,193,Security,386.2,2025-08-31
9540,56,Water,5951.9,2025-07-04
9541,179,Cleaning,1907.99,2025-12-23
9542,92,Repair,3492.2,2025-04-10
9543,191,Repair,3512.29,2025-06-25
9544,19,Water,4717.15,2025-12-15
9545,22,Internet,3374.66,2026-01-08
9546,180,Cleaning,1118.24,2025-04-24
9547,131,Water,1499.01,2025-09-25
9548,14,Repair,382.71,2025-06-22
9549,14,Internet,4728.98,2025-04-05
9550,185,Water,9546.75,2025-08-05
9551,32,Security,1200.97,2025-11-08
9552,145,Water,9465.33,2025-11-07
9553,110,Electricity,7346.95,2025-09-20
9554,82,Cleaning,6393.11,2025-10-27
9555,163,Security,6470.51,2026-01-16
9556,97,Cleaning,8275.94,2025-04-15
9557,115,Repair,1113.85,2025-12-01
9558,87,Electricity,5072.31,2025-08-31
9559,177,Electricity,6986.06,2025-09-25
9560,31,Water,5888.86,2025-09-02
9561,195,Repair,8336.15,2025-07-28
9562,7,Repair,769.1,2025-04-19
9563,53,Security,6922.48,2025-04-26
9564,147,Security,5363.58,2025-03-20
9565,45,Cleaning,3822.65,2025-03-11
9566,188,Security,3435.74,2025-04-19
9567,64,Cleaning,6227.28,2025-06-28
9568,43,Internet,8915.4,2025-07-17
9569,34,Cleaning,4986.95,2025-11-07
9570,19,Cleaning,8256.0,2025-11-02
9571,68,Repair,4051.46,2026-02-09
9572,179,Cleaning,1068.82,2025-06-19
9573,133,Cleaning,661.98,2025-03-21
9574,104,Cleaning,560.78,2025-04-18
9575,55,Electricity,3832.49,2025-04-22
9576,54,Water,3405.52,2025-05-14
9577,103,Security,7193.47,2025-08-04
9578,58,Repair,7441.07,2025-07-01
9579,2,Repair,556.0,2025-04-19
9580,181,Water,2250.18,2025-08-23
9581,181,Water,2778.91,2026-02-23
9582,70,Repair,5498.74,2025-10-25
9583,1,Internet,1487.93,2025-12-07
9584,174,Security,1382.72,2025-12-10
9585,106,Internet,9440.7,2025-09-30
9586,37,Water,8051.82,2025-04-02
9587,69,Water,1847.52,2025-11-27
9588,163,Water,4095.35,2025-09-05
9589,151,Internet,3588.44,2025-10-22
9590,115,Internet,7920.49,2026-01-30
9591,20,Repair,5126.62,2025-07-15
9592,131,Internet,1322.1,2025-07-08
9593,39,Water,7402.97,2025-08-08
9594,2,Internet,3999.04,2025-05-24
9595,3,Internet,2666.1,2026-02-10
9596,85,Electricity,3786.21,2025-05-17
9597,183,Security,5002.68,2025-03-24
9598,52,Cleaning,3464.0,2026-02-05
9599,5,Electricity,2456.96,2025-09-06
9600,162,Internet,4015.1,2026-02-07
9601,80,Water,240.77,2025-05-09
9602,101,Cleaning,7736.35,2025-10-03
9603,37,Water,1750.9,2025-09-15
9604,75,Electricity,486.85,2025-04-16
9605,62,Repair,6554.3,2025-11-12
9606,71,Repair,7750.66,2025-06-02
9607,144,Security,8147.6,2025-04-03
9608,173,Internet,4960.42,2026-01-14
9609,124,Security,2093.41,2025-07-31
9610,184,Repair,7385.42,2025-12-12
9611,72,Repair,7012.15,2025-03-12
9612,102,Security,2500.39,2025-09-20
9613,193,Internet,9038.91,2025-04-25
9614,2,Security,1088.5,2025-10-14
9615,156,Water,9827.75,2025-09-28
9616,19,Water,8609.47,2025-05-18
9617,161,Water,6894.59,2026-01-23
9618,122,Repair,9390.56,2025-06-24
9619,165,Repair,7237.0,2025-05-25
9620,131,Cleaning,1945.05,2025-06-17
9621,95,Water,4449.45,2026-02-14
9622,128,Internet,761.46,2025-10-05
9623,74,Internet,3927.09,2025-05-17
9624,85,Security,7428.95,2025-11-19
9625,54,Water,3895.11,2025-10-18
9626,97,Electricity,3336.43,2025-12-03
9627,126,Internet,5973.79,2026-01-03
9628,106,Water,8728.44,2026-01-26
9629,50,Electricity,523.45,2025-10-03
9630,80,Repair,3885.43,2025-09-13
9631,119,Cleaning,1624.5,2025-04-12
9632,32,Cleaning,6968.77,2026-02-14
9633,88,Repair,1101.96,2025-04-24
9634,139,Internet,6664.84,2025-11-10
9635,185,Cleaning,2897.5,2026-01-16
9636,105,Repair,2029.22,2025-09-11
9637,33,Internet,9366.71,2025-07-03
9638,145,Electricity,234.32,2025-10-09
9639,151,Internet,4405.88,2025-04-09
9640,34,Electricity,265.19,2025-11-23
9641,51,Water,4861.75,2025-10-12
9642,190,Cleaning,5035.42,2025-09-11
9643,135,Electricity,3250.54,2025-05-12
9644,1,Water,1365.01,2025-03-17
9645,90,Cleaning,3795.06,2025-12-16
9646,102,Internet,6739.02,2025-10-01
9647,53,Security,7834.84,2026-02-01
9648,35,Cleaning,5330.97,2025-12-27
9649,123,Security,5918.85,2025-06-29
9650,44,Water,2046.13,2025-09-15
9651,160,Repair,2908.94,2025-05-27
9652,16,Cleaning,1660.86,2025-10-30
9653,190,Cleaning,2530.49,2025-04-24
9654,108,Internet,2287.62,2025-10-07
9655,157,Internet,5218.52,2025-08-28
9656,116,Water,5648.75,2025-12-21
9657,156,Electricity,9452.23,2025-10-29
9658,132,Electricity,1995.93,2025-04-29
9659,183,Repair,6434.67,2025-10-14
9660,144,Internet,8181.73,2025-10-01
9661,132,Repair,5624.4,2025-04-20
9662,41,Electricity,2587.29,2026-01-14
9663,121,Repair,2662.37,2025-03-02
9664,40,Repair,440.57,2025-06-10
9665,120,Internet,3089.17,2025-08-26
9666,174,Water,7458.81,2025-04-28
9667,200,Cleaning,522.8,2025-05-15
9668,105,Security,2231.99,2025-08-27
9669,23,Repair,7077.01,2025-08-16
9670,165,Internet,7837.38,2025-08-30
9671,59,Electricity,4580.42,2025-04-09
9672,193,Water,6995.84,2025-10-06
9673,160,Repair,3910.12,2025-04-14
9674,129,Repair,1641.14,2025-05-19
9675,74,Water,4011.59,2026-02-25
9676,61,Internet,5820.68,2025-07-06
9677,88,Repair,9483.13,2025-09-09
9678,144,Security,734.07,2025-11-09
9679,90,Electricity,5098.57,2026-01-05
9680,30,Repair,3322.75,2026-01-26
9681,117,Internet,5107.7,2025-11-09
9682,25,Water,288.56,2026-02-10
9683,155,Security,3164.6,2025-10-22
9684,119,Water,8207.69,2025-11-29
9685,26,Water,5561.72,2026-02-23
9686,115,Electricity,4533.3,2025-04-11
9687,17,Electricity,2890.97,2025-09-05
9688,110,Internet,3015.52,2026-01-01
9689,152,Cleaning,3861.86,2025-10-06
9690,41,Internet,8363.93,2025-12-23
9691,57,Security,9673.77,2025-07-12
9692,165,Repair,4414.62,2025-10-02
9693,48,Water,3963.86,2025-11-17
9694,34,Repair,8473.18,2025-10-26
9695,148,Internet,4297.71,2025-10-08
9696,126,Security,5542.58,2025-05-29
9697,137,Cleaning,2347.87,2025-07-31
9698,88,Electricity,7447.85,2026-01-23
9699,181,Water,5343.28,2025-09-16
9700,29,Water,8099.89,2025-08-02
9701,52,Repair,7818.29,2026-02-21
9702,192,Cleaning,2189.3,2026-01-22
9703,176,Water,7170.57,2025-04-16
9704,119,Security,8010.54,2025-10-09
9705,2,Repair,3493.77,2025-11-30
9706,111,Electricity,1767.46,2025-06-21
9707,160,Electricity,76.19,2025-04-03
9708,153,Repair,4536.49,2025-12-23
9709,104,Cleaning,3556.71,2025-12-18
9710,1,Internet,5571.35,2025-04-14
9711,3,Internet,1921.01,2026-02-15
9712,175,Internet,8603.67,2026-02-11
9713,193,Security,2614.66,2025-09-25
9714,5,Cleaning,2302.97,2025-12-30
9715,144,Electricity,4833.1,2025-04-04
9716,112,Repair,5013.57,2025-06-05
9717,161,Electricity,2190.1,2026-01-27
9718,34,Internet,2755.01,2025-03-13
9719,43,Security,1738.57,2025-09-06
9720,130,Security,7198.68,2025-08-30
9721,156,Electricity,7712.39,2025-09-26
9722,50,Security,4650.17,2025-09-13
9723,115,Electricity,7155.17,2025-12-07
9724,188,Water,7372.56,2025-07-11
9725,164,Water,1425.84,2025-07-17
9726,163,Cleaning,9663.47,2026-02-01
9727,195,Internet,8219.27,2025-12-14
9728,64,Electricity,2084.61,2025-09-23
9729,29,Water,1902.34,2025-04-14
9730,166,Electricity,1300.33,2025-05-29
9731,171,Security,1426.87,2025-08-03
9732,23,Electricity,7494.21,2026-01-01
9733,96,Internet,4723.06,2025-07-28
9734,85,Cleaning,7840.2,2025-10-27
9735,8,Internet,7475.24,2025-04-15
9736,78,Electricity,6065.9,2025-09-24
9737,20,Water,6879.35,2025-04-24
9738,74,Internet,232.64,2025-09-08
9739,194,Repair,3152.19,2025-07-06
9740,162,Security,6396.33,2025-07-03
9741,70,Internet,142.98,2025-03-23
9742,122,Repair,378.12,2025-08-08
9743,97,Water,8526.29,2026-01-07
9744,96,Repair,6856.05,2025-09-09
9745,85,Electricity,2690.43,2025-05-03
9746,86,Water,6895.23,2025-05-24
9747,121,Water,7934.94,2025-04-28
9748,26,Electricity,3102.6,2025-08-24
9749,129,Electricity,408.57,2025-07-04
9750,82,Security,9331.15,2026-01-18
9751,2,Security,3484.54,2025-03-04
9752,24,Water,1109.49,2025-03-08
9753,122,Cleaning,4943.98,2025-08-31
9754,29,Security,7696.25,2025-09-02
9755,119,Electricity,2255.39,2025-05-24
9756,85,Repair,2731.43,2025-10-18
9757,73,Security,2465.01,2025-06-09
9758,55,Internet,9917.15,2026-01-17
9759,13,Electricity,2014.17,2025-05-31
9760,163,Repair,5776.43,2025-05-26
9761,132,Cleaning,9256.38,2025-04-12
9762,32,Repair,1511.62,2025-04-15
9763,180,Repair,9710.0,2025-06-18
9764,43,Internet,9477.4,2025-11-30
9765,158,Cleaning,8851.49,2025-04-28
9766,131,Water,2184.84,2025-06-16
9767,60,Internet,6358.85,2025-09-03
9768,2,Repair,7620.87,2025-09-23
9769,93,Internet,9860.98,2025-06-01
9770,33,Security,1845.22,2026-01-26
9771,113,Repair,7671.96,2025-08-23
9772,117,Electricity,3421.07,2025-03-28
9773,125,Security,1797.48,2025-03-07
9774,61,Electricity,4242.7,2025-04-21
9775,56,Security,7948.67,2025-08-24
9776,57,Water,4675.26,2025-04-04
9777,73,Electricity,5398.35,2025-07-13
9778,185,Cleaning,9951.84,2025-05-10
9779,162,Repair,4021.14,2025-06-28
9780,111,Water,6173.24,2025-07-30
9781,17,Cleaning,3684.18,2025-12-04
9782,34,Water,3958.22,2026-01-23
9783,84,Repair,6971.63,2025-11-30
9784,150,Water,9381.98,2025-09-17
9785,10,Electricity,5446.47,2025-06-21
9786,147,Electricity,7695.58,2025-07-05
9787,23,Internet,937.61,2025-11-28
9788,145,Cleaning,2151.02,2025-07-20
9789,15,Repair,5046.21,2025-03-17
9790,77,Electricity,249.12,2025-12-08
9791,33,Water,2565.91,2025-03-27
9792,14,Water,5198.14,2026-01-10
9793,186,Electricity,198.86,2025-10-07
9794,112,Electricity,2682.24,2026-01-04
