store_id,product_id,quantity_on_hand,reorder_level
107,3617,86,33
90,4188,0,42
164,1601,187,31
93,5293,174,35
104,1957,189,18
109,4956,14,13
4,5451,148,24
170,3396,125,36
2,4058,143,15
47,2793,168,23
148,4760,92,40
30,2029,148,33
82,1636,146,45
30,3150,95,39
110,3488,175,40
99,5310,170,15
1,5789,27,25
58,3241,178,18
67,3642,13,45
23,1480,120,46
173,2897,196,11
150,2971,175,14
49,2939,95,16
119,4171,30,34
176,5795,115,10
63,2259,14,33
48,5983,28,46
44,1591,160,35
51,1457,16,20
190,3304,177,15
125,2648,157,21
41,1661,90,14
98,1927,193,13
57,1843,9,42
170,5515,99,43
12,4266,190,19
82,1188,147,15
60,483,160,19
64,1588,117,14
4,686,130,42
167,1797,95,37
147,592,14,42
107,432,140,22
190,5891,177,35
173,4960,29,30
61,2549,53,19
159,3922,7,47
177,4347,99,36
159,5486,127,29
42,1976,190,20
176,4262,163,23
20,5100,76,22
112,1358,12,39
96,376,55,16
20,2750,70,26
16,4619,78,29
57,1741,143,48
19,2280,177,40
13,260,20,43
20,4575,36,24
107,2748,174,32
76,5695,194,48
177,1277,16,45
154,5615,106,21
35,4780,126,11
138,3204,175,34
76,884,160,43
24,1520,170,18
69,4835,54,23
159,397,96,34
182,528,195,48
58,1069,1,38
60,3771,185,37
109,4621,41,28
11,1694,192,27
73,4117,4,38
183,5201,144,39
175,5164,18,29
189,3173,155,25
34,2722,126,38
62,5742,71,43
79,1760,116,14
173,4214,49,37
95,4979,86,40
5,1611,159,23
51,1661,25,14
97,5305,31,32
58,2525,176,37
123,4782,96,28
93,5136,106,36
3,5349,136,47
23,556,140,15
10,3274,164,10
47,5935,103,48
32,280,92,34
121,1702,70,41
48,2318,71,12
155,2762,149,23
36,4236,127,23
88,906,23,12
54,5909,64,48
20,57,92,19
131,3827,164,24
197,2578,36,34
131,3843,90,37
168,4931,158,23
60,2376,148,29
198,1505,172,36
123,1682,168,49
198,4174,105,44
23,2824,36,32
188,3601,144,47
30,878,54,35
167,4555,112,14
168,615,71,37
48,3902,14,41
45,5388,106,16
150,5362,197,15
52,5776,183,27
2,2079,188,22
14,144,99,32
18,1572,85,21
114,5280,68,41
178,1267,92,10
15,3643,64,41
37,3274,155,28
130,3575,40,30
119,2287,29,23
84,414,193,12
74,4868,37,20
69,2372,95,31
32,1280,111,41
194,4041,21,12
57,1174,189,40
61,2091,93,42
5,4793,17,21
85,3744,161,44
146,1470,184,48
48,1212,34,22
40,1544,138,37
68,5813,50,26
96,320,151,47
56,1341,9,11
132,290,49,43
145,1560,84,21
52,4870,145,37
125,6028,140,20
191,3691,103,49
170,3757,68,16
161,4986,197,17
18,2957,62,21
155,3319,163,24
128,5004,152,21
189,1035,11,40
25,235,65,48
61,464,68,11
138,3399,101,20
80,158,120,29
128,2664,95,12
159,414,21,38
32,4331,30,38
152,5958,144,20
59,4845,67,33
146,3975,17,19
117,3696,129,35
200,4216,132,23
193,1538,78,12
118,5531,54,28
149,2706,34,37
124,1236,72,20
116,4769,4,31
170,1745,187,26
127,4735,112,25
104,4547,7,47
153,1044,184,23
53,3424,77,24
137,3686,183,18
170,397,178,30
28,5220,191,20
165,680,58,48
61,1917,16,14
59,1425,143,45
160,726,162,38
169,4047,74,26
75,3407,88,46
114,5512,6,44
126,3542,95,24
152,5469,44,26
65,2188,129,15
116,1828,41,23
88,521,26,38
10,5496,92,26
92,2960,137,42
50,5998,50,38
97,3673,162,10
63,5902,159,36
86,486,134,30
193,4186,72,31
99,4190,18,10
58,984,41,40
46,2100,2,15
89,3284,101,20
28,4991,183,23
120,1583,58,24
59,2005,124,27
4,659,64,35
111,3777,165,17
124,5415,101,24
169,3823,155,24
113,5999,131,43
62,4851,180,21
11,4097,184,42
20,3389,75,46
135,612,196,36
62,1566,174,10
135,672,104,21
119,1664,74,48
64,178,127,18
186,1209,28,46
132,4997,26,14
200,4594,60,14
86,3556,149,25
151,4896,158,41
89,3273,88,14
36,692,128,48
90,3874,15,23
24,4487,172,32
82,2867,84,14
21,431,119,39
63,1781,11,27
47,3363,6,48
69,2828,53,35
15,3845,37,44
159,455,150,31
4,3181,192,43
127,557,171,14
132,2495,3,40
172,1858,30,16
114,5734,175,32
189,2788,108,25
191,862,10,32
83,5909,186,22
154,2714,1,34
178,2762,74,45
161,4258,12,41
132,2885,28,27
185,49,29,41
62,1210,194,34
102,1921,78,46
162,4725,91,28
126,1507,172,41
34,3755,17,45
130,2457,150,34
43,5609,130,12
72,2213,146,37
177,2220,101,30
21,4690,182,39
140,5983,13,39
36,2984,171,43
123,1017,172,49
1,869,120,31
170,3404,14,46
103,5640,125,33
144,3351,17,11
49,736,158,40
124,3497,157,36
13,5869,124,47
173,1185,3,18
9,2420,177,40
156,4227,46,39
192,2123,197,12
162,3724,152,12
160,1641,190,43
119,265,116,15
193,1847,7,36
103,13,59,28
89,6031,103,10
180,1514,54,15
194,1194,58,28
132,1305,184,40
80,1589,50,12
63,5822,183,16
40,5094,65,35
108,5209,10,41
184,406,173,11
151,5199,11,21
84,831,39,29
131,1461,79,43
128,5102,134,13
65,1655,175,15
126,131,122,30
51,3211,95,36
25,448,4,22
41,1986,182,11
5,3947,137,10
192,3958,75,42
134,6027,192,42
76,3360,195,36
151,5942,85,35
110,2263,25,12
166,2313,11,49
133,1151,73,16
61,2903,39,45
130,4385,34,21
3,1057,190,40
135,3833,36,45
90,4544,162,28
178,2691,17,24
188,671,153,12
193,6001,190,25
193,307,148,35
97,5835,199,12
62,471,193,10
54,4659,186,18
53,2543,2,11
9,3843,15,13
129,2880,15,36
143,3361,66,48
89,3422,46,47
108,4028,91,37
138,2591,178,12
119,1256,133,11
50,3200,56,48
159,1757,126,45
69,1405,142,11
98,5779,19,37
103,5153,86,10
102,3958,59,42
16,1857,112,22
79,1517,192,38
42,4435,158,26
154,3883,161,20
158,413,113,12
195,4126,55,21
184,5066,25,32
152,3714,159,31
195,497,108,28
191,5,101,27
197,3679,2,41
59,5156,80,24
61,1457,181,22
180,5885,158,41
76,3069,166,45
36,4547,0,49
31,1690,74,21
123,1628,180,11
7,5799,2,41
123,5791,13,42
90,2206,11,17
20,3975,61,41
98,2019,152,16
161,2938,16,28
145,4997,42,29
6,1943,149,12
123,1634,151,19
86,2005,145,42
148,4761,152,34
106,135,16,20
170,968,10,45
191,250,32,32
41,5122,164,21
92,2006,23,34
114,450,103,42
109,3231,81,18
135,1990,188,15
199,1092,67,45
157,4375,197,18
144,302,56,17
77,5664,86,13
50,4124,58,24
82,3450,35,26
44,245,57,43
31,3310,90,18
67,2419,86,17
3,1895,18,12
90,5262,155,43
194,3818,160,43
103,2851,15,43
75,2901,108,41
101,766,52,10
7,1066,43,37
27,3301,181,40
7,1099,82,31
8,3376,175,26
100,3588,23,27
42,905,119,34
85,5926,177,36
154,5306,99,22
61,2757,161,30
20,4686,22,46
79,5696,48,30
87,463,195,45
79,423,11,36
51,4600,160,17
74,1721,68,20
130,3435,4,45
116,1711,129,39
128,141,172,26
30,605,42,35
91,3972,163,21
145,322,128,20
195,5738,58,16
200,4071,18,13
171,5625,119,32
101,5295,64,48
49,270,163,45
4,3129,160,46
29,2666,30,46
200,5740,163,33
162,6014,89,13
137,3332,123,18
186,3508,32,23
74,5079,148,48
152,5336,4,23
184,440,63,40
81,5120,194,44
108,1148,22,45
189,3055,104,35
191,5784,170,33
170,1242,23,43
115,1956,166,23
17,1346,29,11
90,3824,71,36
194,1048,150,19
48,5084,23,26
113,1122,40,39
198,1149,161,44
38,5130,153,36
1,436,25,33
55,3703,54,15
183,1435,167,27
138,4677,189,21
116,2851,12,39
55,3864,74,23
95,4186,37,23
125,224,66,12
24,3722,130,28
200,5720,93,49
28,938,79,45
92,5013,16,43
126,3613,105,12
200,4296,69,31
157,4683,50,16
147,4452,114,33
93,3006,120,19
123,4480,51,21
5,4787,84,40
177,107,2,41
92,4600,74,13
55,4208,156,19
46,1274,70,19
143,2471,191,13
200,5657,164,25
167,2515,141,36
150,4313,76,24
62,4848,116,25
197,4636,30,29
74,416,110,15
159,3117,192,23
165,187,178,49
151,3246,15,24
132,1649,121,35
43,2877,164,19
143,4628,107,14
11,92,1,44
25,1275,141,15
154,5222,131,20
39,2358,58,11
56,3283,29,16
179,3766,127,22
101,4849,44,36
100,2771,5,27
161,2071,67,46
112,2242,22,37
108,2473,109,45
148,4025,191,38
52,1146,40,27
34,5688,116,49
45,2016,196,49
76,1393,102,49
100,3362,132,31
4,917,28,38
13,1512,14,16
59,4274,181,31
67,1555,192,14
181,4638,54,16
145,4185,158,23
199,5198,31,20
45,531,109,42
47,4969,166,20
96,4222,151,27
112,5049,71,17
159,1720,67,48
112,4505,142,40
124,852,54,49
159,6009,152,38
60,3791,1,32
1,3665,79,40
174,3069,53,35
34,681,105,39
182,1829,166,27
187,3614,39,48
94,1015,64,22
41,4549,107,19
51,753,42,41
5,700,180,16
88,1326,190,47
138,5837,121,39
166,4753,175,27
163,4553,199,29
194,63,23,26
147,2377,24,41
166,254,0,25
181,304,48,32
120,472,118,17
50,5511,134,12
78,1438,153,18
92,112,113,46
162,2130,41,44
132,3231,161,43
61,422,79,37
111,2255,98,21
89,3498,174,14
198,1051,35,31
102,4280,188,49
137,4206,133,45
82,4545,42,26
159,3101,44,26
86,3002,131,31
68,1548,21,46
161,5260,116,36
100,5571,17,34
59,1217,98,30
163,5920,94,47
13,2729,144,46
79,233,51,35
189,57,23,13
97,807,159,36
48,509,120,36
98,3355,116,12
166,4265,177,22
193,2882,34,21
54,3466,141,35
159,4841,190,10
49,2057,197,39
157,1466,4,46
193,906,187,15
48,3576,34,17
92,578,112,12
105,5678,92,36
194,3902,140,38
25,356,162,40
26,3076,197,37
104,4406,54,20
129,4769,61,29
160,115,176,19
73,2234,183,34
174,57,131,19
5,1600,164,12
168,5772,116,28
145,2609,6,24
53,928,179,26
108,5645,12,25
104,5062,60,46
29,2981,168,34
115,871,0,41
76,2793,82,20
136,3914,64,32
107,298,111,33
43,189,194,38
143,2072,15,33
162,4684,96,47
90,687,186,26
126,4174,95,17
163,743,0,26
161,4141,125,48
21,1417,11,40
147,4072,146,32
96,3278,61,42
1,2968,195,35
179,1991,66,22
161,1683,97,26
170,4836,61,15
54,5116,188,46
45,689,182,47
155,2144,21,45
51,1914,42,18
28,273,149,23
8,1993,31,38
90,1022,115,24
11,1965,114,35
85,4396,115,41
154,2578,25,47
122,2960,77,37
188,357,144,21
46,257,77,10
140,207,72,30
13,4130,58,19
116,4820,162,42
93,2350,140,16
8,3405,196,18
170,767,192,10
102,2284,31,31
193,5142,72,33
137,1529,77,24
132,4785,98,40
97,3289,61,47
55,1774,142,48
106,4779,17,32
123,3198,105,11
71,260,161,23
55,4925,28,40
96,2785,64,24
57,835,149,38
185,2753,71,14
167,354,43,18
156,3914,27,16
154,1071,55,25
101,1799,8,38
98,3670,199,44
73,2181,58,44
22,1848,63,12
173,3205,107,34
143,4126,170,34
193,226,158,35
96,1725,88,49
146,4088,12,12
11,4426,133,23
97,882,88,49
132,4887,187,28
34,3078,30,18
48,1819,10,22
83,4469,184,39
48,5282,65,47
76,3321,175,45
40,5201,56,36
187,1890,22,27
176,2591,64,28
41,2693,51,21
150,4370,46,24
111,1853,185,17
64,1792,9,43
49,70,78,33
118,504,41,38
183,1565,169,43
92,4051,164,18
15,2151,90,40
132,1454,137,42
136,5111,78,42
127,2732,43,33
60,3943,83,38
127,5097,12,48
90,2176,188,29
131,2594,138,32
135,5292,152,21
79,2883,177,49
145,58,190,10
124,2892,70,42
10,5110,56,42
112,3466,125,24
26,2333,17,34
22,2227,92,39
143,2222,82,40
58,3061,88,48
60,407,4,19
76,5723,187,30
167,2156,124,13
131,4603,171,10
188,4919,144,49
181,3526,43,11
183,4668,62,27
2,153,7,44
196,4043,165,44
151,1478,29,17
126,46,161,23
59,3667,179,46
57,3735,128,18
200,5675,140,21
170,533,95,34
108,5732,188,49
140,1370,31,30
75,4183,120,35
1,2008,28,47
99,5576,175,22
54,16,187,42
43,6016,191,38
190,187,18,44
143,5845,173,16
156,40,183,30
6,2672,139,11
20,5167,57,19
88,287,143,16
170,200,51,41
38,3043,181,17
190,4619,113,28
3,409,33,14
156,5956,129,13
80,1193,192,13
172,4767,180,36
15,2526,15,37
118,1404,179,18
55,2994,126,10
95,2706,130,43
82,34,134,23
176,3571,117,18
6,5431,183,17
64,1703,91,44
11,1023,34,29
23,3104,40,35
57,4091,145,14
81,1134,82,20
70,3561,23,39
114,583,99,38
165,406,11,12
63,4322,144,27
80,4465,158,11
29,1467,166,39
156,1337,142,24
144,5641,147,49
195,3179,179,20
106,5921,49,45
18,2136,196,19
176,4728,45,14
145,5775,196,10
74,525,94,28
153,4622,83,29
100,4955,159,15
48,5357,112,45
87,679,188,27
178,4600,79,35
19,4775,97,16
75,5324,181,19
41,1338,143,47
5,4717,152,30
6,221,142,21
131,2316,93,35
45,2335,124,43
75,4055,83,18
189,3309,99,24
112,2546,144,33
107,2899,89,34
176,2417,156,27
152,4350,106,14
110,4704,23,39
48,3457,149,40
177,547,10,19
183,3324,83,12
132,141,18,39
49,5426,154,22
98,2120,137,40
44,5865,76,15
29,2443,22,14
26,3555,44,44
127,5586,167,22
61,1742,82,42
40,706,68,31
102,4081,182,10
19,2344,63,49
142,4119,41,21
35,1039,44,34
82,2541,65,19
92,4034,75,23
147,725,70,12
89,663,174,23
79,5853,3,34
113,3423,8,38
131,2134,135,13
87,2886,160,22
178,3059,189,12
140,5132,118,44
96,3418,190,15
182,3343,175,45
193,3279,88,30
138,604,170,28
114,2889,181,14
27,5988,182,31
76,4689,150,42
100,1429,170,46
97,3419,197,14
68,1212,193,37
149,1460,145,20
148,2794,190,43
114,2058,86,17
145,2280,142,33
116,2755,12,25
46,4036,44,39
162,4450,151,14
78,1706,101,34
10,4750,141,13
121,5527,92,10
148,2847,114,30
192,3238,91,36
167,626,165,14
62,5041,92,42
90,659,147,15
140,2658,13,14
53,5059,13,44
33,1414,175,42
69,1713,175,44
104,3381,96,38
174,3803,125,20
100,1158,124,35
89,5896,68,22
98,5122,187,40
171,1377,176,15
7,3600,43,41
95,4573,48,27
116,4389,16,10
61,2220,4,47
32,1418,150,29
59,4832,59,27
79,607,63,39
30,5773,181,26
4,5946,79,13
34,3494,60,18
137,2105,137,40
60,5328,169,25
152,5146,137,34
115,505,188,42
183,2884,104,10
29,1500,117,24
179,1318,133,34
121,3001,104,29
22,411,110,24
20,2908,157,29
37,2681,197,33
128,5783,32,49
51,511,46,25
73,3981,165,24
117,4996,184,25
178,4333,90,22
66,5307,16,33
62,5153,6,22
44,251,131,22
114,3778,163,11
23,4988,157,23
93,2549,76,12
11,726,120,21
182,1267,148,47
183,3147,47,17
61,3312,188,23
180,3618,113,18
123,5337,76,22
22,4930,186,11
3,3368,163,47
186,1290,147,22
171,4483,56,11
90,5046,115,45
61,2784,157,21
93,4254,134,41
53,5472,109,15
161,2819,153,15
25,945,103,18
50,5071,59,35
47,1506,51,23
122,5814,31,27
186,878,23,14
100,2356,163,43
66,3981,2,41
13,2063,45,21
170,4559,5,34
6,1149,19,33
85,815,30,43
42,3932,135,42
82,2032,150,17
6,1594,73,23
78,4204,58,27
146,1575,53,14
43,976,102,10
148,3615,39,39
181,1783,150,20
109,4442,91,36
48,2936,118,18
155,4398,70,45
76,3087,66,34
129,5085,150,42
119,242,166,31
14,36,198,46
160,4130,158,21
67,2776,72,44
154,3781,115,42
74,65,148,48
65,1533,182,16
178,5795,174,21
177,108,43,40
32,1726,157,49
83,2431,194,25
65,4701,114,23
26,2271,119,30
197,1305,50,26
154,4497,37,26
65,2039,82,25
140,753,192,13
36,4166,25,18
152,5581,108,33
170,3388,91,48
55,3658,88,19
183,2220,138,31
8,1935,197,27
189,919,24,12
27,5152,114,20
191,1494,62,30
128,1066,186,42
160,624,0,24
60,512,149,37
163,4286,34,28
144,4959,60,24
164,324,82,45
56,4992,135,25
158,3112,173,33
125,4889,162,49
32,5783,104,48
79,5421,163,19
21,390,66,15
56,3021,121,32
168,5957,156,34
93,1345,45,10
54,5601,158,13
158,5576,72,10
20,1016,177,26
129,4617,197,49
74,17,37,29
59,586,170,27
128,1414,21,10
128,1743,177,12
141,641,35,21
32,2688,94,17
70,5235,58,41
161,4232,118,22
3,542,134,34
133,3170,188,42
114,3116,155,19
12,4573,105,15
33,4226,174,16
27,4974,145,27
113,3796,168,31
125,726,30,24
13,1047,100,47
123,4685,13,44
164,2282,44,38
105,1280,118,40
186,4189,25,43
64,1681,122,44
122,4717,10,48
179,1852,114,31
132,3113,33,23
44,5254,116,40
18,2377,105,15
18,3480,16,49
187,4589,170,21
191,3489,67,16
43,2601,75,26
197,3705,52,42
197,3411,155,49
9,1121,178,47
151,2298,76,41
11,2942,137,31
189,1059,189,26
79,5096,21,18
17,5219,173,10
178,505,62,40
181,4156,103,43
90,2237,187,23
14,3348,183,11
39,5768,118,40
120,4661,132,43
55,51,30,41
9,4927,162,28
27,5652,56,48
163,3021,19,25
91,2823,107,17
60,3051,30,28
30,4321,28,34
90,4026,66,26
103,4280,137,28
124,789,18,28
167,1931,100,42
180,4719,169,23
104,2604,15,29
58,3334,144,25
65,1559,139,16
126,2969,73,43
89,5312,100,30
157,2863,94,32
186,5748,162,23
170,4406,78,23
28,4176,149,46
10,4698,191,26
11,5557,173,41
188,2650,151,45
30,1029,186,44
49,3530,39,49
199,125,126,39
197,4884,78,25
188,2098,198,14
28,2712,66,40
20,2442,59,21
187,1787,113,41
140,2505,52,37
133,5133,3,29
30,4413,96,37
161,2963,123,16
138,1463,98,38
167,3094,170,29
91,706,123,37
76,1908,49,14
66,1025,131,25
188,1475,138,49
169,3636,148,33
197,2031,180,29
37,1817,61,44
115,4119,185,29
114,4486,171,22
136,3923,161,23
57,5425,43,29
67,4607,142,47
28,3090,150,27
142,4453,76,12
139,737,62,47
157,1251,44,20
182,5349,5,26
107,5815,170,26
137,4356,87,39
122,1807,55,46
164,1200,108,41
147,2360,73,19
135,1493,86,38
127,5758,128,45
48,4634,141,33
179,6027,145,20
87,5481,155,31
76,2392,66,24
199,2063,195,15
89,5214,100,37
78,4963,145,35
58,1886,112,25
135,5698,96,29
107,4059,29,27
195,4127,180,32
143,5669,179,30
67,378,77,14
126,3751,98,42
53,3319,130,38
169,3015,184,42
145,3903,119,33
113,3271,196,36
185,5171,101,39
172,58,108,25
199,2769,116,29
192,4292,43,14
110,717,147,38
148,2687,80,45
127,3273,179,34
129,5288,71,13
96,179,10,25
121,2009,149,32
118,2318,49,49
85,2087,199,40
31,5789,144,39
89,415,193,40
41,2498,94,18
116,3212,186,36
156,300,23,40
49,1949,103,39
90,263,153,46
55,307,187,28
179,1088,115,18
90,2524,68,22
197,1180,114,31
77,4339,26,41
6,5366,154,17
122,4827,99,47
119,7,140,29
45,1078,183,35
198,4838,112,36
16,4851,154,27
182,2136,9,42
93,1598,125,47
160,430,165,46
29,2810,192,25
52,1898,80,20
81,2584,75,42
106,184,26,38
112,1270,3,18
125,3783,195,32
69,1036,54,28
96,1491,154,23
29,4576,141,21
93,5079,69,47
131,2771,11,46
179,1696,67,12
68,1140,103,45
44,2530,90,41
25,2092,62,10
150,4586,91,43
170,3031,46,14
75,924,40,30
8,5333,89,25
172,2840,58,28
181,2016,22,25
125,3214,111,45
195,374,192,38
27,1121,123,18
139,3708,154,47
155,5251,115,34
135,3248,138,24
124,783,112,13
91,2148,170,42
185,794,160,20
167,201,127,38
51,3662,137,36
21,1929,8,24
90,5665,112,49
185,3804,146,12
179,5691,95,39
109,4457,60,10
117,5783,136,21
17,1798,110,33
159,5582,166,20
142,983,44,23
130,5471,103,46
150,5681,165,16
106,4753,39,34
28,2663,56,39
134,5834,199,43
147,4758,41,40
56,5910,32,42
21,3929,7,27
170,3588,178,16
20,4834,129,36
91,5243,134,31
127,1807,118,35
172,761,84,39
121,1255,138,17
31,3369,29,15
9,121,28,48
50,1348,193,17
81,683,87,10
32,5065,83,24
168,1968,8,28
180,4456,137,42
197,4406,175,31
117,1543,61,36
27,1559,110,49
1,573,156,10
127,1675,136,31
8,4466,14,23
138,682,16,17
69,2703,103,36
114,1762,190,28
194,5220,146,28
169,845,125,31
48,2451,1,23
116,491,33,47
117,4175,120,41
81,4654,154,41
176,5353,194,23
125,1130,198,14
33,225,44,30
197,2114,45,35
92,330,89,11
179,5270,122,43
192,2801,139,37
122,1449,111,13
23,1055,15,46
180,190,88,15
82,4661,110,36
43,1248,101,46
107,3187,130,12
74,4313,135,39
138,294,106,49
100,1146,94,35
106,1405,17,30
77,1787,53,45
129,4540,175,49
144,3461,97,46
19,2057,143,34
76,5252,52,13
133,4941,149,13
183,5747,48,30
62,3510,115,30
133,3832,147,30
135,362,146,32
108,441,0,24
78,8,121,10
33,5369,166,47
6,1052,160,17
82,1756,97,29
51,3247,168,21
12,492,178,20
114,4439,22,14
122,757,164,40
132,2638,15,19
1,1866,5,21
52,2019,10,32
53,1603,10,30
93,3951,193,12
14,1618,135,32
105,607,172,43
159,6025,96,47
169,3856,33,49
185,3864,2,48
135,627,191,31
61,1483,143,49
15,2704,101,36
106,2592,47,25
9,5429,19,47
60,1536,187,45
56,1925,35,17
143,1400,90,24
85,2805,68,20
105,4068,161,28
88,1071,163,27
7,4118,42,10
24,2775,79,22
57,1489,153,17
64,1699,33,20
25,943,72,10
200,4849,48,33
162,1751,28,25
54,2443,152,17
86,3420,12,45
34,3091,90,16
156,826,171,38
1,1671,193,10
108,5840,134,27
37,283,186,19
30,3220,17,36
114,2637,81,37
153,1183,190,40
188,1087,158,46
130,2308,154,38
156,420,91,21
48,3801,172,41
156,4570,100,13
102,1805,59,19
24,4588,20,42
200,236,187,16
146,1208,24,27
20,874,87,24
68,5356,13,31
8,2041,198,13
90,3973,198,28
56,783,18,17
61,3262,124,24
39,5743,131,33
18,404,118,47
97,3056,199,32
59,5108,197,10
146,3594,34,23
98,576,107,25
42,4891,193,17
53,2612,81,33
33,4242,153,20
21,4913,99,44
199,3260,171,25
188,2502,79,38
142,4308,43,33
33,228,172,44
132,5062,8,33
171,5284,131,48
130,3697,129,34
40,1597,70,11
50,3795,81,34
63,5521,154,33
177,4562,44,38
110,507,135,25
94,1572,72,20
178,4784,27,14
138,5147,173,48
85,4145,18,30
114,4343,104,38
116,714,57,26
151,5727,143,47
37,4965,148,17
72,481,161,10
138,441,161,32
153,5608,153,39
33,2547,24,36
17,2154,21,22
115,3420,85,16
24,4065,24,31
177,1872,147,44
65,5230,90,25
126,3507,33,46
81,1217,37,36
28,5285,77,37
13,352,134,17
185,3242,65,11
138,1505,120,30
193,1183,40,18
188,2387,177,19
63,5696,41,12
26,3917,71,30
117,306,76,39
199,4373,163,29
38,2689,101,25
54,3092,191,10
45,3115,190,18
112,3094,121,37
186,1921,108,31
169,1177,145,49
173,252,186,20
162,3573,92,20
76,5692,133,16
58,508,22,36
79,5366,53,23
138,5933,95,16
126,5383,62,49
90,1426,173,16
61,4795,159,22
120,3817,120,16
11,2638,162,16
145,3914,73,39
4,2962,134,13
89,5598,71,34
181,1800,138,17
175,2417,90,34
46,3365,155,49
157,3509,92,13
31,4131,131,16
73,2448,93,32
184,5310,22,46
193,1411,188,20
131,919,150,42
4,3316,141,43
19,1174,173,25
169,3438,117,41
150,2785,49,44
115,1702,23,18
200,895,126,48
25,3653,86,24
132,5396,172,24
53,2492,41,38
179,1516,100,35
5,3567,177,40
50,6034,184,34
178,476,47,46
59,3912,65,40
93,1531,67,31
149,801,43,36
79,5310,137,28
81,3478,193,15
131,5396,87,16
50,4854,83,41
54,4065,37,26
91,4666,63,22
144,5284,83,27
6,4192,144,30
41,399,106,25
182,4443,109,46
10,5614,77,26
118,1964,81,34
157,2847,83,44
187,2332,39,19
81,1303,43,24
103,2616,44,25
174,4118,89,13
140,2938,2,32
157,1739,133,40
78,5335,87,14
200,3735,2,47
49,4225,48,47
168,3023,169,47
43,5618,112,42
103,2136,77,16
87,797,112,42
7,1839,129,49
140,4695,81,33
13,872,23,25
189,3744,193,47
127,5179,32,18
147,2025,79,46
131,5337,41,22
107,244,46,20
120,5917,157,42
200,1753,85,44
168,5164,80,28
12,341,36,23
159,1240,95,20
128,4902,107,34
163,5357,83,33
84,2600,199,10
66,4237,121,27
27,3458,115,23
3,4673,93,21
48,546,40,18
149,1044,26,24
115,3841,142,13
52,1961,94,21
135,1178,149,34
51,702,44,46
45,2644,195,42
46,168,5,44
33,1011,180,11
36,5468,34,33
17,2077,71,19
134,2168,105,43
116,3610,99,15
149,2139,12,43
38,2527,195,49
162,4109,69,40
49,2619,129,15
61,5041,95,47
76,635,71,29
12,5786,107,38
146,4530,20,35
190,3731,89,44
95,5091,141,43
89,3734,157,37
176,1012,5,34
88,3736,158,10
106,2593,130,12
11,4034,80,20
161,3399,88,33
21,1188,76,15
152,4952,133,40
55,1067,101,22
177,2940,124,27
116,2475,70,12
9,4541,37,35
95,1540,168,19
118,5243,162,14
38,4792,171,45
133,5251,74,40
101,3694,68,20
169,5453,68,48
96,4835,89,41
101,1289,62,10
191,4024,33,19
145,3043,196,30
181,4082,102,19
36,2487,2,19
36,3861,2,20
141,4647,105,15
20,1250,164,35
51,2725,24,39
16,554,6,17
6,4572,80,17
138,3061,95,31
159,1339,7,34
146,2838,153,17
96,3700,194,44
169,3044,159,24
106,4776,184,11
47,470,101,38
24,4489,197,49
110,3756,175,29
93,5019,102,15
104,3806,133,41
168,2797,41,35
45,5090,118,36
83,1209,49,46
1,5816,12,28
27,4560,10,45
22,2738,126,13
28,1833,149,31
176,441,193,31
35,1116,89,24
3,4428,10,23
166,2060,18,17
44,5104,198,15
133,1320,87,28
135,5538,104,47
170,1616,13,26
98,877,96,23
111,1884,183,26
57,4890,3,49
85,5336,148,44
157,4898,137,28
81,779,127,12
191,1572,48,13
164,4464,177,42
