ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
4913,31027,2263,Order Status,Medium,Resolved,2025-05-01,2025-05-06 23:00:00,Order Status - Inventore blanditiis tempore aspernatur.
4914,10709,305,Order Status,High,Resolved,2024-06-21,2024-06-25 17:00:00,Order Status - Iste id suscipit commodi.
4915,32271,1700,Return Request,High,Resolved,2026-01-25,2026-01-27 02:00:00,Return Request - Error reiciendis minus.
4916,11961,2749,Product Defect,High,Open,2024-07-29,2024-08-03 05:00:00,Product Defect - Cupiditate hic dolores consequuntur.
4917,20869,1219,Return Request,High,Open,2024-10-09,2024-10-11 16:00:00,Return Request - Repellat accusamus distinctio vel.
4918,6143,2144,Order Status,High,Resolved,2025-03-18,2025-03-21 04:00:00,Order Status - Dolor laboriosam quaerat dolor.
4919,4598,1333,Login Issue,Medium,In Progress,2025-08-27,2025-08-28 11:00:00,Login Issue - Itaque repellendus voluptatibus numquam.
4920,19271,824,Account Update,Critical,Open,2024-12-14,2024-12-16 03:00:00,Account Update - Ipsam porro animi excepturi.
4921,11849,2002,Product Defect,Critical,Open,2024-12-27,2024-12-27 03:00:00,Product Defect - Vel provident sapiente.
4922,23344,826,Login Issue,Low,Open,2024-10-10,2024-10-13 00:00:00,Login Issue - Impedit voluptatem cupiditate adipisci architecto.
4923,29774,1607,Payment Failure,Critical,Closed,2024-11-30,2024-12-06 02:00:00,Payment Failure - Officiis quae.
4924,47259,1368,Login Issue,High,Resolved,2025-08-29,2025-09-04 13:00:00,Login Issue - Eveniet voluptatum quam ducimus.
4925,47043,2456,Account Update,High,Closed,2024-04-23,2024-04-27 16:00:00,Account Update - Facilis facilis recusandae.
4926,36267,1409,Account Update,High,Open,2024-04-07,,Account Update - A nesciunt vero.
4927,35343,2167,Product Defect,High,Closed,2024-12-14,2024-12-18 06:00:00,Product Defect - Aspernatur occaecati.
4928,23456,2977,Return Request,Low,Open,2024-09-15,2024-09-16 21:00:00,Return Request - Ipsum excepturi consequatur dolorum.
4929,925,1591,Payment Failure,Low,Closed,2025-01-21,2025-01-21 01:00:00,Payment Failure - Eligendi qui consequuntur impedit.
4930,44489,74,Account Update,Critical,Closed,2026-01-05,,Account Update - Molestias cumque numquam dolore.
4931,21072,2232,Account Update,Low,Open,2026-01-19,2026-01-19 13:00:00,Account Update - Voluptas tenetur ipsa.
4932,35548,1855,Payment Failure,High,Closed,2025-07-08,2025-07-14 08:00:00,Payment Failure - Dolore nostrum eveniet qui explicabo.
4933,6662,167,Order Status,Critical,Resolved,2025-12-09,2025-12-15 12:00:00,Order Status - At iure laboriosam.
4934,22452,762,Account Update,High,Closed,2025-07-25,,Account Update - Aspernatur tenetur molestias atque voluptatum.
4935,16140,2679,Account Update,Medium,In Progress,2024-05-05,2024-05-06 01:00:00,Account Update - Eum repudiandae dolor.
4936,48251,1472,Payment Failure,Low,Open,2025-10-20,2025-10-24 20:00:00,Payment Failure - Alias aperiam vitae illo tenetur.
4937,49993,2235,Payment Failure,Critical,In Progress,2025-01-04,2025-01-05 05:00:00,Payment Failure - Aliquid omnis blanditiis.
4938,32315,696,Payment Failure,Medium,Closed,2024-06-01,2024-06-05 10:00:00,Payment Failure - Reprehenderit nesciunt quia ad.
4939,37729,2251,Login Issue,Medium,Open,2026-02-12,2026-02-16 17:00:00,Login Issue - Pariatur sint facilis debitis blanditiis.
4940,12937,39,Login Issue,Critical,Resolved,2025-02-18,2025-02-21 15:00:00,Login Issue - Recusandae praesentium laboriosam.
4941,28029,656,Return Request,Medium,Closed,2025-02-13,,Return Request - Porro provident voluptate eius.
4942,49456,2705,Payment Failure,Medium,Open,2026-02-13,2026-02-13 23:00:00,Payment Failure - Reprehenderit ad.
4943,1567,2433,Login Issue,Low,Resolved,2025-09-19,2025-09-24 10:00:00,Login Issue - Ab sed soluta autem est.
4944,28984,2828,Account Update,Low,In Progress,2025-05-11,2025-05-11 23:00:00,Account Update - Perferendis rerum.
4945,18651,1639,Payment Failure,Medium,In Progress,2025-04-06,2025-04-08 09:00:00,Payment Failure - Impedit ex.
4946,14621,1084,Login Issue,Critical,Open,2025-12-16,,Login Issue - Id omnis labore quas.
4947,10496,738,Order Status,High,Resolved,2025-06-14,2025-06-17 05:00:00,Order Status - Animi dolor sit aut nam.
4948,48162,1824,Payment Failure,Critical,In Progress,2024-04-14,2024-04-20 15:00:00,Payment Failure - Eaque blanditiis nobis soluta.
4949,48627,2620,Login Issue,Critical,Resolved,2024-08-10,2024-08-14 14:00:00,Login Issue - Commodi ullam magnam.
4950,36585,2181,Order Status,Medium,Closed,2025-03-12,2025-03-16 04:00:00,Order Status - Accusamus rem modi.
4951,28713,1851,Account Update,Critical,Open,2025-11-03,2025-11-08 01:00:00,Account Update - Nobis esse facere ullam.
4952,39986,8,Login Issue,Medium,Closed,2024-04-08,2024-04-11 09:00:00,Login Issue - Cumque assumenda ipsam a.
4953,30626,937,Login Issue,Medium,Open,2024-09-23,2024-09-23 15:00:00,Login Issue - Exercitationem eveniet magni natus.
4954,42912,218,Login Issue,Medium,In Progress,2024-01-22,,Login Issue - Ipsum consequuntur totam id.
4955,13342,2023,Return Request,Medium,Open,2024-10-13,2024-10-15 16:00:00,Return Request - Deserunt labore enim aspernatur eveniet.
4956,29742,291,Order Status,Low,Closed,2025-12-16,2025-12-20 03:00:00,Order Status - Numquam provident officia expedita accusamus.
4957,11824,955,Order Status,High,In Progress,2024-04-15,2024-04-20 13:00:00,Order Status - Totam pariatur iste sint.
4958,30682,1790,Order Status,Critical,Resolved,2025-11-07,2025-11-08 13:00:00,Order Status - Tenetur repellendus at aperiam.
4959,16390,1610,Order Status,Low,In Progress,2025-11-12,2025-11-15 09:00:00,Order Status - Ex dolores voluptatibus aliquid.
4960,30894,449,Return Request,Low,Resolved,2024-03-06,2024-03-07 21:00:00,Return Request - Assumenda unde non ad in.
4961,446,152,Return Request,Medium,In Progress,2025-04-29,2025-05-02 08:00:00,Return Request - In perspiciatis repellat suscipit.
4962,28155,1258,Payment Failure,Medium,In Progress,2026-01-10,2026-01-14 09:00:00,Payment Failure - Libero atque dolorum illo accusamus.
4963,13472,445,Return Request,Medium,Resolved,2025-10-01,,Return Request - Minus dolorum facilis.
4964,21731,256,Account Update,Critical,In Progress,2025-09-13,2025-09-17 22:00:00,Account Update - Cumque eum deserunt eaque.
4965,31139,21,Account Update,Low,In Progress,2025-05-24,2025-05-26 09:00:00,Account Update - Aspernatur rerum beatae.
4966,13713,2769,Order Status,Critical,Resolved,2026-02-25,2026-02-25 15:00:00,Order Status - Nihil quod iste.
4967,16130,1974,Account Update,Low,In Progress,2025-12-14,2025-12-15 10:00:00,Account Update - Saepe vero voluptatibus.
4968,1188,2857,Order Status,Low,In Progress,2024-07-28,2024-07-28 14:00:00,Order Status - In vitae voluptate.
4969,47337,2475,Login Issue,Low,Closed,2025-10-16,2025-10-16 01:00:00,Login Issue - Sunt a nemo.
4970,31203,2039,Account Update,Medium,Resolved,2024-07-11,2024-07-12 01:00:00,Account Update - Quibusdam maxime dicta.
4971,32228,2294,Account Update,High,Closed,2025-09-13,,Account Update - Quo illum consequatur magnam.
4972,23240,348,Login Issue,Low,In Progress,2024-01-21,2024-01-23 19:00:00,Login Issue - Magni ducimus similique excepturi.
4973,3478,1932,Payment Failure,Low,Resolved,2025-10-14,,Payment Failure - Cupiditate natus omnis cupiditate consequuntur.
4974,11650,1601,Login Issue,Medium,In Progress,2024-03-31,2024-04-02 12:00:00,Login Issue - Amet harum quis.
4975,31455,2237,Login Issue,Low,In Progress,2025-07-13,2025-07-16 17:00:00,Login Issue - Magni aliquam.
4976,31707,2965,Payment Failure,Medium,Closed,2025-12-08,2025-12-12 11:00:00,Payment Failure - Iure architecto veritatis nostrum dolore.
4977,45812,1796,Order Status,Low,Closed,2024-10-06,2024-10-08 02:00:00,Order Status - Accusantium rerum mollitia necessitatibus occaecati.
4978,35986,736,Return Request,Low,Open,2024-04-07,,Return Request - Expedita modi expedita expedita.
4979,45304,123,Payment Failure,Critical,Closed,2026-02-08,,Payment Failure - Molestiae odit.
4980,36404,2705,Login Issue,Medium,Resolved,2025-06-25,2025-06-28 03:00:00,Login Issue - Est fuga praesentium.
4981,39178,1200,Return Request,Medium,In Progress,2025-05-23,,Return Request - Dignissimos ea.
4982,2382,2150,Order Status,Critical,In Progress,2024-08-30,2024-09-03 12:00:00,Order Status - Minima nemo pariatur.
4983,20213,1271,Account Update,High,Open,2025-03-13,,Account Update - Dolores molestiae beatae dolor commodi.
4984,14155,1902,Order Status,Medium,Open,2024-02-03,,Order Status - Aliquam natus blanditiis ipsam.
4985,24590,226,Order Status,Low,Closed,2024-10-30,,Order Status - Debitis fugit modi.
4986,35148,1778,Login Issue,Low,Closed,2025-04-02,2025-04-06 02:00:00,Login Issue - Pariatur aut harum.
4987,23729,1579,Order Status,Low,In Progress,2024-06-22,2024-06-22 11:00:00,Order Status - Atque quis quis.
4988,49341,2806,Account Update,Low,Resolved,2025-08-30,,Account Update - Quaerat explicabo ratione.
4989,3100,2328,Login Issue,Medium,Closed,2024-10-10,,Login Issue - Aspernatur dicta incidunt a corrupti.
4990,30033,1252,Product Defect,Medium,Closed,2024-08-09,2024-08-11 09:00:00,Product Defect - Molestiae deserunt quos optio libero.
4991,46093,240,Payment Failure,Critical,In Progress,2024-03-24,,Payment Failure - Adipisci cumque quae.
4992,31201,467,Product Defect,Medium,Resolved,2024-06-23,2024-06-28 19:00:00,Product Defect - Nemo illo placeat molestiae.
4993,17054,2981,Product Defect,Low,In Progress,2025-05-18,2025-05-24 06:00:00,Product Defect - Sed ratione.
4994,47987,667,Login Issue,Medium,Open,2025-05-05,2025-05-09 03:00:00,Login Issue - Quis dicta laboriosam.
4995,6718,1512,Account Update,Critical,Open,2024-10-10,2024-10-11 20:00:00,Account Update - Cupiditate necessitatibus molestiae quisquam.
4996,30126,2925,Login Issue,High,Open,2025-07-15,,Login Issue - Harum cum qui.
4997,22674,2437,Login Issue,Medium,Resolved,2024-08-31,2024-09-01 07:00:00,Login Issue - Doloribus iste ratione tempore.
4998,20606,422,Order Status,Critical,Closed,2024-02-07,2024-02-07 20:00:00,Order Status - Exercitationem ut blanditiis suscipit earum.
4999,32660,257,Login Issue,Low,Closed,2024-09-28,2024-09-30 12:00:00,Login Issue - Vitae quidem quibusdam adipisci perspiciatis.
5000,19431,1516,Product Defect,High,In Progress,2024-06-16,2024-06-16 04:00:00,Product Defect - Minima facere id amet.
5001,27190,2247,Account Update,High,Open,2025-07-05,2025-07-11 19:00:00,Account Update - Excepturi nisi labore.
5002,2727,1531,Order Status,Medium,In Progress,2024-04-30,2024-05-06 05:00:00,Order Status - Quam vitae fuga.
5003,6329,1267,Payment Failure,Critical,In Progress,2024-08-09,,Payment Failure - Enim quo.
5004,8178,494,Order Status,Low,Resolved,2025-10-10,2025-10-11 01:00:00,Order Status - Quisquam ullam laudantium qui.
5005,30134,1159,Payment Failure,Critical,In Progress,2025-05-23,,Payment Failure - Veritatis maxime error quod quam.
5006,48333,2532,Payment Failure,Critical,Resolved,2024-11-29,2024-12-02 23:00:00,Payment Failure - Exercitationem nisi.
5007,27670,629,Return Request,High,In Progress,2024-02-09,2024-02-09 09:00:00,Return Request - Facere expedita ipsam corrupti.
5008,22946,2090,Payment Failure,Low,Open,2025-11-30,2025-12-05 14:00:00,Payment Failure - Aliquam provident iure.
5009,35626,1071,Payment Failure,Low,Open,2024-02-22,2024-02-22 06:00:00,Payment Failure - Magni voluptas nobis.
5010,10467,2641,Payment Failure,Critical,Closed,2026-01-06,2026-01-06 04:00:00,Payment Failure - Optio incidunt earum odio.
5011,39657,2951,Payment Failure,Medium,In Progress,2025-12-27,2026-01-02 17:00:00,Payment Failure - Reprehenderit ducimus fugiat.
5012,36685,379,Order Status,Medium,In Progress,2025-07-24,2025-07-26 08:00:00,Order Status - Voluptates suscipit nulla impedit.
5013,48739,1029,Login Issue,Medium,Closed,2025-05-30,2025-06-02 05:00:00,Login Issue - Quisquam repellat aspernatur.
5014,44600,1884,Account Update,High,Resolved,2025-07-24,2025-07-30 20:00:00,Account Update - Architecto esse earum.
5015,30878,2857,Order Status,High,In Progress,2025-12-09,2025-12-11 20:00:00,Order Status - Corporis dicta labore magnam nihil.
5016,40662,2733,Product Defect,Low,In Progress,2025-06-23,2025-06-29 23:00:00,Product Defect - Soluta libero.
5017,28482,2131,Login Issue,High,In Progress,2025-01-10,2025-01-16 09:00:00,Login Issue - Soluta repudiandae quam minima.
5018,28912,606,Payment Failure,Low,Resolved,2025-04-19,2025-04-20 10:00:00,Payment Failure - Exercitationem ipsa ratione ipsum.
5019,42670,1266,Order Status,Critical,Resolved,2024-11-19,2024-11-23 04:00:00,Order Status - Cumque ullam.
5020,11850,1083,Return Request,Critical,Closed,2024-11-23,2024-11-29 03:00:00,Return Request - Repellat asperiores reprehenderit quia architecto.
5021,33208,2902,Order Status,Low,In Progress,2024-06-03,2024-06-08 16:00:00,Order Status - Cum similique soluta tempore iusto.
5022,25117,982,Product Defect,Critical,Resolved,2024-02-01,2024-02-06 03:00:00,Product Defect - Eaque culpa iste.
5023,39973,582,Return Request,High,Open,2024-05-01,2024-05-07 00:00:00,Return Request - Voluptates quas dolor deleniti repellendus.
5024,37483,1825,Account Update,Medium,In Progress,2025-09-17,2025-09-22 13:00:00,Account Update - Sapiente et dolorum unde.
5025,12151,45,Product Defect,Critical,In Progress,2024-11-02,2024-11-07 05:00:00,Product Defect - Aliquam ex nesciunt.
5026,1116,2011,Product Defect,High,Closed,2025-08-20,2025-08-20 11:00:00,Product Defect - Sunt laudantium molestiae deserunt porro.
5027,41494,6,Product Defect,Low,Open,2024-08-05,2024-08-08 12:00:00,Product Defect - Ex facilis.
5028,937,419,Payment Failure,Low,Resolved,2025-03-25,2025-03-29 14:00:00,Payment Failure - Iusto amet tempora delectus.
5029,1044,2571,Return Request,Medium,Open,2026-01-19,2026-01-22 12:00:00,Return Request - Commodi accusantium minus perferendis hic.
5030,47771,2247,Login Issue,Low,Resolved,2025-08-24,2025-08-28 08:00:00,Login Issue - Debitis cum facere non.
5031,22262,2327,Return Request,High,Resolved,2025-06-25,2025-06-27 11:00:00,Return Request - Ducimus fugit vel.
5032,34153,1763,Account Update,Medium,In Progress,2025-10-20,2025-10-23 01:00:00,Account Update - Aliquid est.
5033,26880,1622,Return Request,Medium,In Progress,2024-08-16,,Return Request - Ad atque.
5034,27684,2742,Order Status,High,Open,2026-01-21,,Order Status - Nesciunt nihil cum atque vitae.
5035,41466,707,Product Defect,High,Resolved,2024-10-28,2024-11-03 17:00:00,Product Defect - Vitae voluptatibus in deserunt.
5036,43155,1618,Return Request,High,Open,2024-04-10,2024-04-13 06:00:00,Return Request - Rerum facere fugit amet hic.
5037,10974,1054,Account Update,Critical,In Progress,2025-06-09,,Account Update - Sint ipsam a.
5038,45473,52,Account Update,High,Open,2024-03-17,2024-03-23 18:00:00,Account Update - Sapiente laborum voluptate hic.
5039,1657,2430,Order Status,Medium,Closed,2024-08-08,2024-08-14 07:00:00,Order Status - Tempore sit corrupti nam perspiciatis.
5040,28964,1790,Payment Failure,Critical,In Progress,2024-05-06,2024-05-11 09:00:00,Payment Failure - Quia voluptas dolorum.
5041,13089,2693,Login Issue,Medium,Closed,2024-01-27,2024-02-01 06:00:00,Login Issue - Fugiat facere voluptas suscipit.
5042,1779,1865,Order Status,Critical,Resolved,2024-02-03,2024-02-08 01:00:00,Order Status - Quia distinctio autem.
5043,15494,677,Account Update,High,Resolved,2025-08-11,2025-08-16 12:00:00,Account Update - Atque quae commodi.
5044,46748,1635,Login Issue,Medium,In Progress,2026-01-16,2026-01-21 19:00:00,Login Issue - Exercitationem temporibus repellendus eveniet.
5045,44174,231,Account Update,Medium,In Progress,2025-02-09,,Account Update - Fuga deleniti tenetur.
5046,46988,2852,Return Request,Critical,Closed,2025-07-26,2025-07-30 04:00:00,Return Request - Soluta dolores.
5047,37042,1652,Login Issue,Critical,Open,2025-06-12,2025-06-18 00:00:00,Login Issue - Quaerat architecto repellendus.
5048,35318,2923,Order Status,Critical,In Progress,2025-04-13,2025-04-19 12:00:00,Order Status - Ullam sunt voluptate in.
5049,11967,475,Payment Failure,Low,Closed,2024-05-29,2024-06-02 11:00:00,Payment Failure - Aut totam fuga commodi.
5050,25372,864,Account Update,Low,In Progress,2024-03-21,2024-03-24 09:00:00,Account Update - Nostrum hic sapiente.
5051,45341,672,Account Update,High,In Progress,2025-06-15,2025-06-17 04:00:00,Account Update - Voluptate magni in occaecati molestias.
5052,48316,990,Return Request,Low,Resolved,2026-02-14,2026-02-19 09:00:00,Return Request - Nemo natus ut.
5053,29826,314,Login Issue,High,Open,2025-01-12,2025-01-18 06:00:00,Login Issue - Libero dicta a.
5054,43700,389,Login Issue,Medium,Open,2024-09-04,2024-09-05 08:00:00,Login Issue - Nihil deleniti pariatur minima.
5055,18292,1496,Account Update,High,Closed,2025-07-18,2025-07-18 21:00:00,Account Update - Sed quos.
5056,3929,2485,Order Status,Medium,Open,2025-05-02,2025-05-08 04:00:00,Order Status - Possimus quasi corrupti et sapiente.
5057,21604,1391,Order Status,High,Open,2025-08-21,2025-08-27 14:00:00,Order Status - Iusto repudiandae.
5058,33304,814,Order Status,Low,Closed,2026-01-09,2026-01-12 08:00:00,Order Status - Minus voluptate.
5059,49094,524,Login Issue,Critical,Resolved,2024-06-12,2024-06-18 13:00:00,Login Issue - Eos perferendis quaerat eligendi.
5060,19560,1653,Product Defect,Critical,In Progress,2024-04-28,2024-04-30 12:00:00,Product Defect - Reprehenderit voluptates dolorum accusantium.
5061,27015,1557,Product Defect,Critical,In Progress,2025-09-10,2025-09-16 20:00:00,Product Defect - Occaecati placeat aspernatur corrupti nisi.
5062,47456,1451,Product Defect,Critical,Open,2026-02-19,2026-02-21 16:00:00,Product Defect - Voluptates eaque quisquam laudantium.
5063,9474,1789,Product Defect,Medium,Closed,2025-10-15,2025-10-19 14:00:00,Product Defect - Ratione porro consequatur.
5064,30655,519,Login Issue,High,Open,2025-02-17,2025-02-19 17:00:00,Login Issue - Eaque dolore deserunt non voluptate.
5065,32569,1070,Return Request,High,Open,2024-04-27,2024-05-03 19:00:00,Return Request - Dolorum perspiciatis quaerat.
