change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
4638,products,556,price,350.04,319.76,400,2025-05-07 08:45:45,UPDATE
4639,employees,2221,salary,56074,59286,1866,2024-05-07 11:00:28,UPDATE
4640,products,950,price,4587.61,4180.44,1093,2024-01-28 00:57:14,UPDATE
4641,products,543,price,1935.39,1864.72,2863,2025-10-29 15:11:09,UPDATE
4642,employees,747,salary,56319,63781,1001,2024-11-09 04:11:05,UPDATE
4643,employees,2628,salary,72815,77424,2851,2025-02-01 10:54:14,UPDATE
4644,products,5759,price,2012.23,1939.92,110,2024-08-13 07:46:48,UPDATE
4645,products,3560,price,1815.01,1811.92,1077,2025-06-27 19:06:34,UPDATE
4646,products,1679,price,3935.41,4149.45,1711,2024-04-25 05:52:06,UPDATE
4647,products,2179,price,334.83,327.31,1818,2024-11-12 10:02:58,UPDATE
4648,products,1926,price,3803.49,4132.37,2893,2026-01-09 07:19:12,UPDATE
4649,products,1693,price,1075.57,1131.95,457,2024-08-17 12:51:26,UPDATE
4650,products,3590,price,159.91,164.64,1535,2026-02-16 17:14:04,UPDATE
4651,products,4811,price,2801.24,2747.59,2101,2025-01-23 23:51:10,UPDATE
4652,products,4154,price,3974.85,3688.35,2176,2024-12-23 09:08:05,UPDATE
4653,products,4195,price,3183.43,3451.52,1375,2025-05-07 09:22:43,UPDATE
4654,employees,307,salary,43498,49271,2910,2024-10-24 09:42:27,UPDATE
4655,products,4836,price,1689.09,1840.97,1997,2025-03-18 08:28:58,UPDATE
4656,employees,2622,salary,47173,50965,1741,2024-08-17 16:22:29,UPDATE
4657,products,257,price,3130.67,3366.82,1568,2024-06-13 14:38:40,UPDATE
4658,products,5525,price,3652.82,3861.55,355,2025-03-25 21:31:08,UPDATE
4659,products,4687,price,2358.93,2343.33,523,2025-02-27 09:23:56,UPDATE
4660,products,537,price,2830.98,2748.26,883,2025-01-11 19:05:11,UPDATE
4661,products,4887,price,2093.86,2261.6,1807,2025-12-26 21:59:23,UPDATE
4662,products,4419,price,4754.66,5193.59,1689,2025-04-11 08:03:24,UPDATE
4663,products,4568,price,3888.49,3635.62,2075,2024-08-07 07:17:06,UPDATE
4664,products,5478,price,2462.52,2327.43,496,2025-04-29 10:55:11,UPDATE
4665,products,997,price,2102.55,2294.94,850,2025-05-01 11:21:28,UPDATE
4666,products,4673,price,4995.57,4783.82,1516,2024-11-23 04:06:40,UPDATE
4667,products,476,price,4161.09,3972.13,1471,2025-06-23 15:43:14,UPDATE
4668,products,1472,price,422.28,384.66,831,2025-01-29 09:59:49,UPDATE
4669,products,677,price,3142.42,3279.43,578,2026-01-30 05:30:58,UPDATE
4670,products,2826,price,102.33,107.62,1611,2025-11-11 01:55:48,UPDATE
4671,products,5214,price,1954.41,2027.82,1069,2024-01-03 21:52:34,UPDATE
4672,products,4673,price,1336.81,1410.1,2649,2025-11-06 07:20:52,UPDATE
4673,products,271,price,935.69,890.57,2141,2024-12-11 11:19:20,UPDATE
4674,products,532,price,4067.91,4337.88,709,2025-11-13 13:16:26,UPDATE
4675,products,540,price,1568.58,1702.2,1343,2024-01-30 22:10:50,UPDATE
4676,employees,639,salary,35564,40617,912,2025-04-13 16:56:26,UPDATE
4677,products,3724,price,1580.8,1697.28,482,2025-02-11 17:03:59,UPDATE
4678,products,4102,price,576.06,576.74,417,2024-06-26 23:14:27,UPDATE
4679,products,1749,price,4845.55,4866.58,1160,2025-03-31 13:51:18,UPDATE
4680,products,4217,price,2703.28,2899.73,6,2025-09-08 22:29:55,UPDATE
4681,products,3359,price,1836.91,1741.52,2256,2025-01-16 16:15:19,UPDATE
4682,products,6010,price,1856.62,1763.05,2335,2024-02-24 16:30:52,UPDATE
4683,products,215,price,591.29,596.19,513,2025-08-06 22:07:10,UPDATE
4684,products,3251,price,4659.68,4467.76,2670,2025-03-20 03:54:53,UPDATE
4685,products,1192,price,942.54,912.28,437,2025-07-27 19:13:29,UPDATE
4686,employees,1164,salary,74688,86277,1550,2025-07-22 12:25:15,UPDATE
4687,employees,2644,salary,67642,79996,1032,2024-07-14 19:21:00,UPDATE
4688,employees,1088,salary,76841,81208,1780,2025-12-20 12:25:29,UPDATE
4689,products,2540,price,4728.11,4886.07,1178,2024-09-12 20:39:06,UPDATE
4690,employees,1740,salary,54065,57498,766,2024-03-12 20:21:24,UPDATE
4691,products,2371,price,1462.08,1443.78,1326,2026-02-20 11:25:17,UPDATE
4692,products,3264,price,2241.09,2047.07,1135,2026-01-02 03:44:55,UPDATE
4693,products,4339,price,3229.12,2952.23,2282,2025-08-19 16:42:07,UPDATE
4694,products,3904,price,4127.47,3864.52,1835,2025-01-28 13:36:28,UPDATE
4695,products,2389,price,3050.04,3328.74,2406,2024-08-27 13:18:16,UPDATE
4696,products,4543,price,2487.85,2480.96,863,2025-10-30 11:48:03,UPDATE
4697,products,396,price,4660.24,4406.66,698,2025-12-19 12:46:54,UPDATE
4698,products,669,price,4496.52,4414.04,808,2025-06-09 15:01:04,UPDATE
4699,products,1100,price,853.69,797.41,279,2025-04-15 06:46:18,UPDATE
4700,products,3537,price,929.68,848.01,1642,2024-05-13 02:54:24,UPDATE
4701,products,4544,price,994.43,989.62,142,2024-10-21 06:19:03,UPDATE
4702,employees,2122,salary,78360,93592,1952,2024-04-08 21:04:44,UPDATE
4703,products,3745,price,272.93,285.25,2617,2025-12-14 09:30:22,UPDATE
4704,products,5304,price,2435.18,2353.88,2385,2024-11-24 20:53:25,UPDATE
4705,products,2355,price,745.35,748.42,2076,2025-01-20 06:32:46,UPDATE
4706,products,3196,price,1810.84,1787.7,317,2026-01-29 16:37:24,UPDATE
4707,products,5286,price,4371.92,4040.18,502,2025-03-07 06:23:07,UPDATE
4708,products,899,price,1050.4,1086.2,901,2025-08-10 14:35:51,UPDATE
4709,employees,2582,salary,73696,78827,431,2024-11-10 10:44:30,UPDATE
4710,products,290,price,2593.78,2414.13,1578,2024-05-29 01:35:04,UPDATE
4711,products,3423,price,856.98,928.22,2058,2024-09-05 09:22:10,UPDATE
4712,employees,1839,salary,32181,38173,1176,2025-11-28 06:49:45,UPDATE
4713,products,1333,price,2792.02,2955.9,80,2025-09-08 10:45:44,UPDATE
4714,employees,259,salary,69090,80726,2130,2024-07-31 23:56:02,UPDATE
4715,products,1559,price,1866.15,1866.71,1475,2024-07-08 04:34:54,UPDATE
4716,products,5580,price,300.93,296.99,683,2024-06-20 15:10:06,UPDATE
4717,products,1537,price,1875.91,1763.13,1872,2025-03-18 02:25:59,UPDATE
4718,products,4161,price,3696.51,3752.79,2056,2024-08-13 06:03:52,UPDATE
4719,products,222,price,1076.08,1084.25,2723,2025-03-12 09:36:49,UPDATE
4720,products,4984,price,165.1,151.04,491,2025-10-27 17:22:00,UPDATE
4721,products,2305,price,3344.42,3454.15,2166,2025-10-12 21:01:42,UPDATE
4722,employees,2255,salary,36236,41884,2095,2024-04-15 09:17:42,UPDATE
4723,employees,2027,salary,35066,41796,1803,2024-07-02 02:23:24,UPDATE
4724,employees,1285,salary,72137,77130,887,2025-07-21 20:59:01,UPDATE
4725,products,3714,price,3437.43,3397.73,2131,2026-01-25 01:25:40,UPDATE
4726,employees,1378,salary,79556,89058,1006,2025-02-01 12:01:26,UPDATE
4727,products,3369,price,1576.58,1678.6,2,2024-06-13 21:41:21,UPDATE
4728,products,3173,price,1153.79,1160.94,2081,2024-05-31 07:59:12,UPDATE
4729,employees,1015,salary,35435,39452,1264,2024-06-14 23:52:16,UPDATE
4730,employees,1685,salary,58914,62564,1527,2025-07-05 14:44:41,UPDATE
4731,products,2162,price,1154.63,1079.6,116,2025-09-27 12:52:15,UPDATE
4732,employees,138,salary,71168,79297,1446,2025-05-04 15:50:15,UPDATE
4733,products,4917,price,1656.26,1711.47,889,2025-08-29 12:23:11,UPDATE
4734,employees,2167,salary,44512,51243,2107,2024-08-14 05:41:14,UPDATE
4735,employees,1437,salary,55548,60301,992,2025-04-16 02:10:59,UPDATE
4736,products,2912,price,1936.15,1877.61,2893,2024-05-05 18:30:39,UPDATE
4737,employees,2755,salary,52132,58486,144,2025-10-12 00:36:05,UPDATE
4738,products,2643,price,2379.05,2234.12,672,2025-11-14 19:01:10,UPDATE
4739,products,5152,price,3242.1,3309.05,2006,2025-07-28 13:07:40,UPDATE
4740,products,2540,price,195.82,181.46,748,2025-12-21 09:31:54,UPDATE
4741,products,3907,price,2647.72,2760.55,102,2024-09-10 05:56:31,UPDATE
4742,products,5707,price,1016.16,1071.19,1963,2025-10-22 16:00:01,UPDATE
4743,products,1810,price,2092.98,2118.68,317,2024-12-19 00:07:17,UPDATE
4744,products,442,price,4581.74,4622.25,2609,2025-03-09 14:23:42,UPDATE
4745,products,1928,price,4566.22,4248.3,1720,2025-01-21 02:00:38,UPDATE
4746,employees,573,salary,58402,67863,2251,2025-06-27 03:20:16,UPDATE
4747,employees,78,salary,46349,50496,2629,2025-01-18 19:02:56,UPDATE
4748,employees,870,salary,56829,62309,2839,2024-12-15 23:26:58,UPDATE
4749,products,842,price,1113.32,1109.96,2381,2025-05-28 00:32:38,UPDATE
4750,products,3286,price,1740.97,1790.65,1620,2026-02-19 04:51:11,UPDATE
4751,employees,1200,salary,78522,87308,15,2024-05-12 09:50:30,UPDATE
4752,products,3277,price,4970.21,5126.66,2659,2024-01-08 17:09:51,UPDATE
4753,products,1569,price,998.86,1069.27,2503,2024-07-15 15:05:55,UPDATE
4754,products,5508,price,283.35,297.61,849,2025-02-25 15:50:09,UPDATE
4755,products,5262,price,1306.69,1198.85,2859,2025-05-14 11:38:57,UPDATE
4756,employees,341,salary,41952,45933,292,2025-09-30 00:14:31,UPDATE
4757,products,5588,price,1830.24,1926.23,1710,2025-03-25 21:36:27,UPDATE
4758,employees,2230,salary,66392,79566,954,2025-01-25 07:19:57,UPDATE
4759,products,4211,price,4076.92,4439.72,443,2025-07-13 07:17:15,UPDATE
4760,employees,2511,salary,30387,35433,1184,2025-11-17 13:41:48,UPDATE
4761,products,2052,price,1014.6,984.63,796,2026-01-28 01:51:15,UPDATE
4762,products,5238,price,4188.95,4377.49,182,2024-09-11 00:23:59,UPDATE
4763,employees,1174,salary,49760,55792,2553,2025-04-03 19:20:58,UPDATE
4764,products,5764,price,1359.96,1377.36,2980,2024-12-21 15:45:20,UPDATE
4765,employees,254,salary,34980,39584,467,2025-11-30 02:47:24,UPDATE
4766,employees,937,salary,66602,71401,1718,2025-03-16 04:44:07,UPDATE
4767,products,5555,price,1349.8,1353.12,1679,2024-11-21 19:52:00,UPDATE
4768,products,444,price,3931.94,4079.39,473,2025-04-08 05:15:34,UPDATE
4769,employees,2412,salary,45509,51588,1690,2024-11-10 11:23:04,UPDATE
4770,products,2632,price,2326.55,2160.16,852,2024-03-24 09:03:40,UPDATE
4771,products,1828,price,4903.62,5089.36,744,2024-08-07 09:46:13,UPDATE
4772,products,1783,price,3165.12,3260.91,1335,2025-08-18 00:05:47,UPDATE
4773,products,2316,price,305.13,304.83,1162,2025-08-02 21:29:08,UPDATE
4774,products,3421,price,1256.53,1267.59,1655,2025-12-11 16:03:59,UPDATE
4775,products,1635,price,923.86,1002.6,177,2024-11-09 18:14:01,UPDATE
4776,products,2262,price,1111.77,1042.77,248,2025-12-09 05:08:15,UPDATE
4777,products,4223,price,197.65,212.57,2170,2025-12-26 21:07:44,UPDATE
4778,products,238,price,3033.26,3233.08,1205,2024-03-17 09:29:32,UPDATE
4779,products,5753,price,3100.16,3289.52,2219,2025-11-02 01:24:24,UPDATE
4780,products,3110,price,714.25,758.48,2661,2025-01-12 14:17:52,UPDATE
4781,products,959,price,767.45,829.0,2296,2025-11-19 13:38:04,UPDATE
4782,products,4249,price,3860.11,4150.29,561,2025-01-18 09:50:31,UPDATE
4783,employees,1882,salary,61518,71398,2801,2026-01-23 19:15:28,UPDATE
4784,employees,1444,salary,50307,58726,1534,2024-06-09 21:33:01,UPDATE
4785,products,740,price,2199.8,2008.93,2754,2025-02-17 15:34:59,UPDATE
4786,employees,271,salary,37241,42867,2211,2024-02-01 09:22:34,UPDATE
4787,products,4219,price,1192.19,1159.1,2175,2024-03-17 19:32:42,UPDATE
4788,products,3032,price,4218.35,4595.93,1828,2025-09-22 12:45:41,UPDATE
4789,employees,1183,salary,44391,47625,107,2024-06-06 18:42:26,UPDATE
4790,employees,692,salary,61072,69169,905,2024-08-23 22:46:18,UPDATE
4791,products,5451,price,518.49,470.63,1360,2025-06-01 00:29:42,UPDATE
4792,employees,1626,salary,75870,89802,1239,2025-01-30 18:47:34,UPDATE
4793,employees,29,salary,73959,85415,784,2026-02-18 12:38:48,UPDATE
4794,products,2289,price,4458.85,4670.8,2604,2024-08-23 09:27:01,UPDATE
4795,products,4322,price,530.05,502.22,1011,2025-12-23 15:40:03,UPDATE
4796,products,4633,price,238.98,216.64,2513,2025-12-17 05:29:47,UPDATE
4797,products,5718,price,4664.86,4246.16,1443,2024-07-19 05:36:33,UPDATE
4798,products,2022,price,1004.28,910.7,74,2024-11-12 13:19:45,UPDATE
4799,employees,2460,salary,56339,67486,1281,2024-05-10 02:32:45,UPDATE
4800,products,996,price,2879.15,2680.4,21,2025-08-05 01:16:14,UPDATE
4801,employees,312,salary,66115,69583,1987,2024-07-25 05:12:22,UPDATE
4802,employees,2996,salary,44083,47012,636,2025-05-06 11:27:00,UPDATE
4803,products,3356,price,4840.15,4707.81,2862,2025-11-24 06:36:32,UPDATE
4804,products,3366,price,3482.81,3767.1,1410,2024-11-17 00:41:01,UPDATE
4805,products,4103,price,4895.31,5280.2,6,2024-09-07 00:53:50,UPDATE
4806,products,1517,price,3801.78,4162.21,2227,2025-11-27 11:43:47,UPDATE
4807,products,2531,price,2790.07,2864.33,2794,2024-02-25 01:46:53,UPDATE
4808,products,3711,price,2769.57,2717.4,437,2024-03-05 08:15:45,UPDATE
4809,employees,1846,salary,30295,35316,2735,2025-09-08 13:39:09,UPDATE
4810,employees,1458,salary,59622,67919,16,2025-09-20 03:40:53,UPDATE
4811,products,3331,price,712.31,767.64,1056,2025-11-07 10:53:27,UPDATE
4812,employees,1047,salary,33941,40075,1759,2024-01-10 09:02:17,UPDATE
4813,products,5931,price,3178.65,3224.9,2639,2025-12-15 14:22:11,UPDATE
4814,products,4645,price,275.31,294.75,1598,2024-10-21 02:02:56,UPDATE
4815,products,2443,price,1270.47,1356.7,2341,2025-12-08 10:01:11,UPDATE
4816,employees,1460,salary,41775,45799,1117,2025-02-13 01:39:28,UPDATE
4817,products,2371,price,4654.04,4278.2,347,2026-02-01 02:04:00,UPDATE
4818,products,4805,price,2184.67,2352.36,534,2024-03-03 14:50:44,UPDATE
4819,products,705,price,3053.49,3126.48,884,2026-01-15 22:12:31,UPDATE
4820,products,4836,price,207.5,189.63,173,2025-07-17 19:43:12,UPDATE
4821,products,6002,price,3217.3,3243.44,1508,2025-05-24 07:11:15,UPDATE
4822,products,593,price,4202.81,4576.21,1744,2025-10-20 20:24:22,UPDATE
4823,employees,615,salary,76407,80662,1539,2025-05-08 14:35:28,UPDATE
4824,products,118,price,2913.1,3127.75,2311,2025-10-19 01:43:03,UPDATE
4825,products,3124,price,1375.69,1342.41,2617,2025-07-30 18:54:37,UPDATE
4826,products,5230,price,658.49,635.43,1623,2026-01-29 21:43:54,UPDATE
4827,employees,443,salary,70422,82483,1625,2025-04-20 01:19:11,UPDATE
4828,products,5474,price,4418.08,4652.64,520,2024-05-13 13:28:26,UPDATE
4829,products,30,price,3248.41,3167.33,24,2025-03-31 09:09:22,UPDATE
4830,products,5553,price,3958.35,4279.38,1269,2025-02-21 13:46:55,UPDATE
4831,products,1966,price,2872.06,3056.89,1065,2025-03-10 04:36:53,UPDATE
4832,employees,512,salary,75012,82151,65,2024-05-30 16:25:28,UPDATE
4833,products,1560,price,4453.57,4699.7,80,2025-12-24 03:07:20,UPDATE
4834,employees,2991,salary,66995,73755,2901,2025-11-29 00:13:58,UPDATE
4835,products,4708,price,4931.84,4540.73,664,2026-02-23 08:13:18,UPDATE
4836,employees,2351,salary,76156,83582,849,2025-03-29 15:19:20,UPDATE
4837,products,572,price,4306.55,4261.78,2362,2025-09-15 15:43:39,UPDATE
4838,products,59,price,3132.02,3398.84,2929,2024-04-11 05:32:15,UPDATE
4839,products,5453,price,4889.63,5137.4,29,2025-03-28 05:33:47,UPDATE
4840,employees,941,salary,71204,80431,2776,2025-10-13 14:51:28,UPDATE
4841,products,1395,price,1289.14,1410.78,175,2024-11-24 02:19:05,UPDATE
4842,employees,1921,salary,45547,49653,1435,2024-07-16 03:05:53,UPDATE
4843,products,2146,price,4920.72,4609.2,1347,2024-04-29 22:58:23,UPDATE
4844,employees,2881,salary,70047,79126,1485,2025-01-15 22:52:11,UPDATE
4845,products,4550,price,4558.44,4204.07,487,2024-05-16 09:19:24,UPDATE
4846,products,5415,price,3595.03,3302.44,1496,2026-02-04 08:04:35,UPDATE
4847,products,706,price,4044.43,3976.67,2135,2024-04-16 11:38:42,UPDATE
4848,products,182,price,3448.65,3551.17,561,2024-01-15 19:51:40,UPDATE
4849,employees,1911,salary,65986,71014,2759,2025-03-13 04:16:17,UPDATE
4850,products,4549,price,2551.33,2558.7,2093,2026-02-02 10:49:21,UPDATE
4851,products,5992,price,4174.73,4342.03,2653,2026-02-02 07:32:22,UPDATE
4852,products,1367,price,110.18,102.39,1492,2024-10-18 21:53:49,UPDATE
4853,products,257,price,262.52,286.87,1920,2024-06-23 21:27:27,UPDATE
4854,products,4884,price,978.07,1038.59,1593,2025-09-05 09:48:39,UPDATE
4855,products,5087,price,521.82,561.77,941,2024-05-20 07:10:15,UPDATE
4856,products,1328,price,1824.38,1937.91,1341,2025-03-10 10:28:40,UPDATE
4857,employees,105,salary,42983,47940,2283,2025-05-27 07:16:01,UPDATE
4858,products,3692,price,504.42,482.06,526,2025-06-27 20:07:57,UPDATE
4859,products,1451,price,735.08,747.64,1519,2024-03-14 11:57:05,UPDATE
4860,products,1710,price,3522.58,3716.61,1242,2024-10-02 02:06:45,UPDATE
4861,products,5037,price,840.41,848.05,920,2024-07-18 18:41:34,UPDATE
4862,products,491,price,4357.02,4203.56,2282,2025-04-01 10:08:24,UPDATE
4863,products,2275,price,1847.09,1985.8,1982,2025-12-25 08:45:41,UPDATE
4864,products,1670,price,396.61,365.85,1208,2024-09-19 16:31:27,UPDATE
4865,employees,1740,salary,60492,70887,929,2025-01-20 06:56:45,UPDATE
4866,products,2284,price,3219.94,3380.69,1922,2025-10-16 14:46:53,UPDATE
4867,products,5546,price,639.05,625.31,282,2024-03-16 14:37:33,UPDATE
4868,products,5555,price,1068.26,969.79,1652,2024-05-13 05:06:20,UPDATE
4869,employees,2942,salary,71452,83776,2421,2024-05-26 13:38:05,UPDATE
4870,products,5338,price,1789.82,1930.42,1628,2024-10-07 21:35:14,UPDATE
4871,products,5039,price,3642.98,3892.25,1329,2025-03-28 09:14:32,UPDATE
4872,products,3570,price,2849.54,3108.18,2143,2025-11-01 18:58:11,UPDATE
4873,products,5143,price,4611.19,4360.54,2406,2024-04-13 16:12:45,UPDATE
4874,products,4912,price,4806.23,4722.29,71,2024-06-20 18:39:39,UPDATE
4875,products,2027,price,1622.76,1657.37,1412,2024-11-07 19:12:37,UPDATE
4876,products,3659,price,2215.47,2287.64,2777,2025-05-22 12:25:34,UPDATE
4877,products,2324,price,134.82,127.78,1465,2024-06-20 15:29:52,UPDATE
4878,employees,1660,salary,55143,60126,2171,2026-01-06 22:59:01,UPDATE
4879,products,3165,price,2759.01,2611.43,2308,2026-02-25 22:04:06,UPDATE
4880,products,4310,price,3439.62,3333.58,2038,2026-02-14 14:16:49,UPDATE
4881,employees,875,salary,39126,43066,2917,2024-08-30 09:28:41,UPDATE
4882,products,4447,price,3229.79,3006.28,1154,2024-07-10 23:14:07,UPDATE
4883,products,3186,price,3076.32,3294.73,855,2025-07-12 19:58:18,UPDATE
4884,employees,1264,salary,46804,55130,544,2026-01-25 19:56:32,UPDATE
4885,products,3728,price,2669.86,2612.71,44,2025-05-09 14:07:54,UPDATE
4886,employees,2469,salary,57392,64894,1839,2024-02-08 13:01:50,UPDATE
4887,products,381,price,4037.25,3743.64,1097,2024-12-06 19:15:16,UPDATE
4888,employees,1442,salary,79155,87361,676,2024-01-04 14:30:12,UPDATE
4889,products,734,price,3992.74,3902.16,2279,2025-12-29 16:21:47,UPDATE
4890,products,2311,price,241.54,231.1,1090,2025-07-04 04:17:12,UPDATE
4891,employees,1678,salary,61571,71739,1092,2026-02-26 18:35:56,UPDATE
4892,products,3040,price,2505.84,2607.64,2522,2024-11-07 12:17:41,UPDATE
4893,products,4133,price,2064.95,2046.73,933,2025-04-20 19:41:47,UPDATE
4894,employees,33,salary,67001,76149,2241,2025-07-07 19:13:24,UPDATE
4895,employees,349,salary,54510,58153,1312,2025-06-06 14:02:37,UPDATE
4896,products,2328,price,1314.85,1287.67,1809,2025-12-19 10:26:36,UPDATE
4897,products,224,price,3140.03,3069.85,104,2024-02-25 03:16:12,UPDATE
4898,products,2555,price,2143.9,2254.46,133,2025-10-22 10:06:47,UPDATE
4899,products,2890,price,4549.11,4997.71,1140,2025-06-30 03:14:12,UPDATE
4900,products,2465,price,3902.67,3586.16,1651,2025-11-12 20:15:42,UPDATE
4901,products,3959,price,2879.9,2697.76,633,2026-02-18 17:34:09,UPDATE
4902,products,4222,price,2676.87,2567.46,1692,2026-02-23 11:49:30,UPDATE
4903,products,399,price,4755.68,4556.74,2952,2025-07-05 03:55:48,UPDATE
4904,employees,1579,salary,44438,49263,1776,2024-10-27 12:57:46,UPDATE
4905,employees,594,salary,64813,76915,2021,2024-11-03 18:23:24,UPDATE
4906,products,5817,price,143.51,136.06,946,2025-05-30 16:10:35,UPDATE
4907,employees,878,salary,69732,73969,1088,2026-02-15 17:20:21,UPDATE
4908,products,3732,price,2321.34,2313.39,1983,2025-10-17 08:55:27,UPDATE
4909,products,2131,price,520.0,509.95,949,2024-01-23 22:13:53,UPDATE
4910,products,5736,price,500.12,488.33,2676,2025-02-05 01:52:25,UPDATE
4911,products,2023,price,429.22,416.42,2319,2024-09-19 00:12:55,UPDATE
4912,products,1810,price,1510.44,1364.96,2535,2024-08-17 03:57:23,UPDATE
4913,products,2374,price,849.6,889.63,1857,2025-03-04 23:27:56,UPDATE
4914,products,3861,price,4401.58,4397.24,1886,2024-11-18 03:24:45,UPDATE
4915,products,4687,price,1466.29,1424.91,950,2024-11-21 18:47:11,UPDATE
4916,products,3063,price,2346.06,2562.38,2799,2024-12-25 03:28:59,UPDATE
4917,employees,1886,salary,47878,55565,1767,2025-01-10 19:15:46,UPDATE
4918,products,1413,price,1273.29,1198.66,1588,2024-07-11 11:18:46,UPDATE
4919,products,2443,price,3632.69,3555.72,1064,2025-07-15 16:53:22,UPDATE
4920,products,5662,price,590.23,571.61,2564,2024-10-15 04:54:16,UPDATE
4921,employees,1921,salary,73260,80060,2640,2024-11-04 21:23:52,UPDATE
4922,products,1914,price,1292.34,1166.2,2435,2024-05-30 22:13:24,UPDATE
4923,products,3676,price,2496.46,2431.66,2749,2025-03-29 14:40:11,UPDATE
4924,employees,767,salary,65543,75985,705,2025-02-22 00:46:13,UPDATE
4925,products,571,price,581.7,540.48,1534,2024-09-14 09:04:13,UPDATE
