pay_slip_id,employee_id,salary_month,salary_year,basic_salary,hra,other_allowances,pf,professional_tax,income_tax,gross_salary,net_salary,payment_date
5845,428,April,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-04-30
5846,428,May,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-05-31
5847,428,June,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-06-30
5848,428,July,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-07-31
5849,428,August,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-08-31
5850,428,September,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-09-30
5851,428,October,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-10-31
5852,428,November,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-11-30
5853,428,December,2025,2232.9,1116.45,1674.67,267.95,200,0.0,5582.25,5114.3,2025-12-31
5854,429,December,2024,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2024-12-31
5855,429,January,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-01-31
5856,429,February,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-02-28
5857,429,March,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-03-31
5858,429,April,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-04-30
5859,429,May,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-05-31
5860,429,June,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-06-30
5861,429,July,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-07-31
5862,429,August,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-08-31
5863,429,September,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-09-30
5864,429,October,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-10-31
5865,429,November,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-11-30
5866,429,December,2025,547.73,273.87,410.8,65.73,200,0.0,1369.33,1103.61,2025-12-31
5867,430,December,2025,914.37,457.18,685.77,109.72,200,0.0,2285.92,1976.19,2025-12-31
5868,431,August,2025,2694.53,1347.27,2020.9,323.34,200,0.0,6736.33,6212.99,2025-08-31
5869,431,September,2025,2694.53,1347.27,2020.9,323.34,200,0.0,6736.33,6212.99,2025-09-30
5870,431,October,2025,2694.53,1347.27,2020.9,323.34,200,0.0,6736.33,6212.99,2025-10-31
5871,431,November,2025,2694.53,1347.27,2020.9,323.34,200,0.0,6736.33,6212.99,2025-11-30
5872,431,December,2025,2694.53,1347.27,2020.9,323.34,200,0.0,6736.33,6212.99,2025-12-31
5873,432,May,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-05-31
5874,432,June,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-06-30
5875,432,July,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-07-31
5876,432,August,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-08-31
5877,432,September,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-09-30
5878,432,October,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-10-31
5879,432,November,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-11-30
5880,432,December,2025,4121.4,2060.7,3091.05,494.57,200,0.0,10303.5,9608.93,2025-12-31
5881,433,January,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-01-31
5882,433,February,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-02-29
5883,433,March,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-03-31
5884,433,April,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-04-30
5885,433,May,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-05-31
5886,433,June,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-06-30
5887,433,July,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-07-31
5888,433,August,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-08-31
5889,433,September,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-09-30
5890,433,October,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-10-31
5891,433,November,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-11-30
5892,433,December,2024,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2024-12-31
5893,433,January,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-01-31
5894,433,February,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-02-28
5895,433,March,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-03-31
5896,433,April,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-04-30
5897,433,May,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-05-31
5898,433,June,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-06-30
5899,433,July,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-07-31
5900,433,August,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-08-31
5901,433,September,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-09-30
5902,433,October,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-10-31
5903,433,November,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-11-30
5904,433,December,2025,724.63,362.32,543.47,86.96,200,0.0,1811.58,1524.63,2025-12-31
5905,434,August,2025,4001.17,2000.58,3000.87,480.14,200,0.0,10002.92,9322.78,2025-08-31
5906,434,September,2025,4001.17,2000.58,3000.87,480.14,200,0.0,10002.92,9322.78,2025-09-30
5907,434,October,2025,4001.17,2000.58,3000.87,480.14,200,0.0,10002.92,9322.78,2025-10-31
5908,434,November,2025,4001.17,2000.58,3000.87,480.14,200,0.0,10002.92,9322.78,2025-11-30
5909,434,December,2025,4001.17,2000.58,3000.87,480.14,200,0.0,10002.92,9322.78,2025-12-31
5910,436,January,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-01-31
5911,436,February,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-02-29
5912,436,March,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-03-31
5913,436,April,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-04-30
5914,436,May,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-05-31
5915,436,June,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-06-30
5916,436,July,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-07-31
5917,436,August,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-08-31
5918,436,September,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-09-30
5919,436,October,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-10-31
5920,436,November,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-11-30
5921,436,December,2024,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2024-12-31
5922,436,January,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-01-31
5923,436,February,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-02-28
5924,436,March,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-03-31
5925,436,April,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-04-30
5926,436,May,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-05-31
5927,436,June,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-06-30
5928,436,July,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-07-31
5929,436,August,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-08-31
5930,436,September,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-09-30
5931,436,October,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-10-31
5932,436,November,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-11-30
5933,436,December,2025,1258.3,629.15,943.72,151.0,200,0.0,3145.75,2794.75,2025-12-31
5934,437,July,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-07-31
5935,437,August,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-08-31
5936,437,September,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-09-30
5937,437,October,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-10-31
5938,437,November,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-11-30
5939,437,December,2025,786.47,393.23,589.85,94.38,200,0.0,1966.17,1671.79,2025-12-31
5940,438,June,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-06-30
5941,438,July,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-07-31
5942,438,August,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-08-31
5943,438,September,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-09-30
5944,438,October,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-10-31
5945,438,November,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-11-30
5946,438,December,2025,2864.9,1432.45,2148.67,343.79,200,0.0,7162.25,6618.46,2025-12-31
5947,439,November,2024,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2024-11-30
5948,439,December,2024,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2024-12-31
5949,439,January,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-01-31
5950,439,February,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-02-28
5951,439,March,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-03-31
5952,439,April,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-04-30
5953,439,May,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-05-31
5954,439,June,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-06-30
5955,439,July,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-07-31
5956,439,August,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-08-31
5957,439,September,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-09-30
5958,439,October,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-10-31
5959,439,November,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-11-30
5960,439,December,2025,1219.77,609.88,914.82,146.37,200,0.0,3049.42,2703.04,2025-12-31
5961,440,January,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-01-31
5962,440,February,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-02-28
5963,440,March,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-03-31
5964,440,April,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-04-30
5965,440,May,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-05-31
5966,440,June,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-06-30
5967,440,July,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-07-31
5968,440,August,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-08-31
5969,440,September,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-09-30
5970,440,October,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-10-31
5971,440,November,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-11-30
5972,440,December,2025,660.17,330.08,495.12,79.22,200,0.0,1650.42,1371.2,2025-12-31
5973,441,January,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-01-31
5974,441,February,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-02-29
5975,441,March,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-03-31
5976,441,April,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-04-30
5977,441,May,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-05-31
5978,441,June,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-06-30
5979,441,July,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-07-31
5980,441,August,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-08-31
5981,441,September,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-09-30
5982,441,October,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-10-31
5983,441,November,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-11-30
5984,441,December,2024,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2024-12-31
5985,441,January,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-01-31
5986,441,February,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-02-28
5987,441,March,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-03-31
5988,441,April,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-04-30
5989,441,May,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-05-31
5990,441,June,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-06-30
5991,441,July,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-07-31
5992,441,August,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-08-31
5993,441,September,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-09-30
5994,441,October,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-10-31
5995,441,November,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-11-30
5996,441,December,2025,2526.0,1263.0,1894.5,303.12,200,0.0,6315.0,5811.88,2025-12-31
5997,442,September,2024,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2024-09-30
5998,442,October,2024,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2024-10-31
5999,442,November,2024,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2024-11-30
6000,442,December,2024,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2024-12-31
6001,442,January,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-01-31
6002,442,February,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-02-28
6003,442,March,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-03-31
6004,442,April,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-04-30
6005,442,May,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-05-31
6006,442,June,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-06-30
6007,442,July,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-07-31
6008,442,August,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-08-31
6009,442,September,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-09-30
6010,442,October,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-10-31
6011,442,November,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-11-30
6012,442,December,2025,4738.43,2369.22,3553.83,568.61,200,0.0,11846.08,11077.47,2025-12-31
6013,443,January,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-01-31
6014,443,February,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-02-28
6015,443,March,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-03-31
6016,443,April,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-04-30
6017,443,May,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-05-31
6018,443,June,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-06-30
6019,443,July,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-07-31
6020,443,August,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-08-31
6021,443,September,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-09-30
6022,443,October,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-10-31
6023,443,November,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-11-30
6024,443,December,2025,611.03,305.52,458.27,73.32,200,0.0,1527.58,1254.26,2025-12-31
6025,444,January,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-01-31
6026,444,February,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-02-29
6027,444,March,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-03-31
6028,444,April,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-04-30
6029,444,May,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-05-31
6030,444,June,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-06-30
6031,444,July,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-07-31
6032,444,August,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-08-31
6033,444,September,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-09-30
6034,444,October,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-10-31
6035,444,November,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-11-30
6036,444,December,2024,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2024-12-31
6037,444,January,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-01-31
6038,444,February,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-02-28
6039,444,March,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-03-31
6040,444,April,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-04-30
6041,444,May,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-05-31
6042,444,June,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-06-30
6043,444,July,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-07-31
6044,444,August,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-08-31
6045,444,September,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-09-30
6046,444,October,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-10-31
6047,444,November,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-11-30
6048,444,December,2025,3907.43,1953.72,2930.58,468.89,200,0.0,9768.58,9099.69,2025-12-31
6049,445,January,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-01-31
6050,445,February,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-02-29
6051,445,March,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-03-31
6052,445,April,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-04-30
6053,445,May,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-05-31
6054,445,June,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-06-30
6055,445,July,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-07-31
6056,445,August,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-08-31
6057,445,September,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-09-30
6058,445,October,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-10-31
6059,445,November,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-11-30
6060,445,December,2024,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2024-12-31
6061,445,January,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-01-31
6062,445,February,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-02-28
6063,445,March,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-03-31
6064,445,April,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-04-30
6065,445,May,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-05-31
6066,445,June,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-06-30
6067,445,July,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-07-31
6068,445,August,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-08-31
6069,445,September,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-09-30
6070,445,October,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-10-31
6071,445,November,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-11-30
6072,445,December,2025,1111.4,555.7,833.55,133.37,200,0.0,2778.5,2445.13,2025-12-31
6073,446,June,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-06-30
6074,446,July,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-07-31
6075,446,August,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-08-31
6076,446,September,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-09-30
6077,446,October,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-10-31
6078,446,November,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-11-30
6079,446,December,2025,1674.3,837.15,1255.72,200.92,200,0.0,4185.75,3784.83,2025-12-31
6080,447,December,2025,1144.3,572.15,858.23,137.32,200,0.0,2860.75,2523.43,2025-12-31
6081,448,January,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-01-31
6082,448,February,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-02-29
6083,448,March,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-03-31
6084,448,April,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-04-30
6085,448,May,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-05-31
6086,448,June,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-06-30
6087,448,July,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-07-31
6088,448,August,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-08-31
6089,448,September,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-09-30
6090,448,October,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-10-31
6091,448,November,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-11-30
6092,448,December,2024,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2024-12-31
6093,448,January,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-01-31
6094,448,February,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-02-28
6095,448,March,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-03-31
6096,448,April,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-04-30
6097,448,May,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-05-31
6098,448,June,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-06-30
6099,448,July,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-07-31
6100,448,August,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-08-31
6101,448,September,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-09-30
6102,448,October,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-10-31
6103,448,November,2025,894.13,447.07,670.6,107.3,200,0.0,2235.33,1928.04,2025-11-30
